SRX1898037	TFs and others	RAG1	Blood	REH	30711	282/1005	1/54	-6.04207	-1.88587	15.1522
SRX7030927	TFs and others	KDM4C	Breast	MCF-7	1640	160/1005	5/54	-0.606746	-0.15083	1.7194
SRX8616838	TFs and others	FOSL2	Lung	A549	11165	160/1005	5/54	-0.606746	-0.15083	1.7194
SRX10656919	TFs and others	CTCF	Blood	K-562	12101	161/1005	5/54	-0.606163	-0.15083	1.73015
SRX5213646	TFs and others	BRD4	Breast	HCC1937	4170	161/1005	5/54	-0.606163	-0.15083	1.73015
SRX2267439	TFs and others	BRD4	Epidermis	A-375	9418	156/1005	5/54	-0.605861	-0.15083	1.67642
SRX3927286	TFs and others	BRD9	Blood	EOL-1	13251	156/1005	5/54	-0.605861	-0.15083	1.67642
SRX5054307	TFs and others	FOSL2	Neural	Neural progenitor cells	1911	156/1005	5/54	-0.605861	-0.15083	1.67642
SRX5195671	TFs and others	SMARCA4	Uterus	Endometrial epithelial cells	6799	64/1005	1/54	-0.605694	-0.15083	3.43881
SRX5289970	TFs and others	NR3C1	Lung	BEAS-2B	1661	64/1005	1/54	-0.605694	-0.15083	3.43881
ERX1276010	TFs and others	CTCF	Blood	UT-7	6347	63/1005	1/54	-0.605399	-0.15083	3.38507
SRX3923525	TFs and others	FOXA1	Breast	ZR-75-1	19010	63/1005	1/54	-0.605399	-0.15083	3.38507
SRX4001758	TFs and others	CTCF	Blood	Macrophages	11000	63/1005	1/54	-0.605399	-0.15083	3.38507
SRX5195713	TFs and others	ARID1A	Uterus	Endometrial epithelial cells	6447	63/1005	1/54	-0.605399	-0.15083	3.38507
SRX5401864	TFs and others	PGR	Breast	T-47D	16851	63/1005	1/54	-0.605399	-0.15083	3.38507
SRX6957430	TFs and others	FOXL2	Gonad	KGN	12337	63/1005	1/54	-0.605399	-0.15083	3.38507
SRX725589	TFs and others	TAL1	Blood	T-ALL	22746	63/1005	1/54	-0.605399	-0.15083	3.38507
SRX5307508	TFs and others	MAX	Blood	P493-6	4682	162/1005	5/54	-0.605266	-0.15083	1.7409
SRX9571481	TFs and others	Epitope tags	Blood	K-562	5218	162/1005	5/54	-0.605266	-0.15083	1.7409
SRX8616999	TFs and others	TET2	Breast	MCF-7	9520	65/1005	1/54	-0.605258	-0.15083	3.49254
SRX027912	TFs and others	RELA	Uterus	HeLa	4275	31/1005	3/54	-0.604992	-0.15083	0.555224
SRX100516	TFs and others	HDAC2	Blood	K-562	3421	31/1005	3/54	-0.604992	-0.15083	0.555224
SRX1469953	TFs and others	ESR1	Breast	T-47D	3290	31/1005	3/54	-0.604992	-0.15083	0.555224
SRX3482872	TFs and others	CTCF	Pluripotent stem cell	hESC HUES64	7780	31/1005	3/54	-0.604992	-0.15083	0.555224
SRX5172065	TFs and others	SMARCA4	Breast	MCF-7	2923	31/1005	3/54	-0.604992	-0.15083	0.555224
SRX6175597	TFs and others	STAG2	Bone	A-673	10932	31/1005	3/54	-0.604992	-0.15083	0.555224
SRX687554	TFs and others	HDAC1	Blood	Erythroid progenitors	1422	31/1005	3/54	-0.604992	-0.15083	0.555224
SRX818641	TFs and others	SUMO2	Kidney	293	12389	31/1005	3/54	-0.604992	-0.15083	0.555224
SRX8616375	TFs and others	BRD2	Blood	BCBL1	1501	31/1005	3/54	-0.604992	-0.15083	0.555224
SRX9237236	TFs and others	PAF1	Blood	K-562	2744	31/1005	3/54	-0.604992	-0.15083	0.555224
SRX1012625	TFs and others	ESR1	Breast	MCF-7	16947	66/1005	1/54	-0.604111	-0.150346	3.54627
SRX3591439	TFs and others	BRD4	Blood	B-CLL cells	1777	66/1005	1/54	-0.604111	-0.150346	3.54627
SRX8617003	TFs and others	TET2	Breast	MCF-7	11316	66/1005	1/54	-0.604111	-0.150346	3.54627
SRX9178845	TFs and others	HAP1	Blood	HAP1	3175	66/1005	1/54	-0.604111	-0.150346	3.54627
SRX9469982	TFs and others	KLF4	Prostate	LAPC-4	7261	66/1005	1/54	-0.604111	-0.150346	3.54627
SRX9607924	TFs and others	TFAP2A	Epidermis	M21	17555	383/1005	16/54	-0.603107	-0.149421	1.28619
SRX1212234	TFs and others	CREB1	Prostate	LNCAP	8435	626/1005	29/54	-0.602638	-0.149065	1.15986
SRX2267449	TFs and others	BRD4	Lung	NCI-H3122	7197	164/1005	5/54	-0.602548	-0.149065	1.76239
SRX3868792	TFs and others	REST	Digestive tract	Colorectal cancer organoid	10615	230/1005	16/54	-0.602384	-0.149065	0.772388
SRX10212060	TFs and others	ATF4	Blood	THP-1	30413	67/1005	1/54	-0.602275	-0.149065	3.6
SRX2368878	TFs and others	FOXA2	Epidermis	BJ	31442	67/1005	1/54	-0.602275	-0.149065	3.6
SRX5089556	TFs and others	BRD4	Breast	MCF-7	3322	67/1005	1/54	-0.602275	-0.149065	3.6
SRX3852898	TFs and others	NELFA	Blood	K-562	12018	637/1005	30/54	-0.601575	-0.149021	1.1409
SRX7196721	TFs and others	BMI1	Neural	SF8628	19935	380/1005	16/54	-0.601255	-0.149021	1.27612
SRX130608	TFs and others	BCL6	Blood	B cells	16009	381/1005	25/54	-0.601214	-0.149021	0.818866
SRX447603	TFs and others	CDK9	Blood	MM.1S	2591	158/1005	12/54	-0.600739	-0.149021	0.707463
SRX10131670	TFs and others	BRD4	Lung	Bronchial tracheal epithelial cells	5028	101/1005	8/54	-0.600132	-0.149021	0.678358
SRX4677298	TFs and others	FOXA2	Pancreas	CFPAC-1	7938	68/1005	1/54	-0.599776	-0.149021	3.65373
SRX5195733	TFs and others	SMARCA4	Uterus	Endometrial epithelial cells	6817	68/1005	1/54	-0.599776	-0.149021	3.65373
SRX6027691	TFs and others	ESR1	Uterus	Ishikawa	3397	68/1005	1/54	-0.599776	-0.149021	3.65373
SRX6878594	TFs and others	AR	Prostate	LNCAP	11819	68/1005	1/54	-0.599776	-0.149021	3.65373
SRX8617004	TFs and others	TET2	Breast	MCF-7	8229	68/1005	1/54	-0.599776	-0.149021	3.65373
SRX6961665	TFs and others	SUPT5H	Digestive tract	HCT 116	13616	636/1005	30/54	-0.599571	-0.149021	1.1391
SRX190213	TFs and others	ATF3	Digestive tract	HCT 116	12718	369/1005	24/54	-0.599571	-0.149021	0.826119
SRX6578929	TFs and others	CTCF	Blood	T cells	27467	244/1005	9/54	-0.599289	-0.149021	1.45672
SRX5709754	TFs and others	CTCF	Breast	MCF-7	3225	378/1005	16/54	-0.599139	-0.149021	1.2694
SRX1091818	TFs and others	CTCFL	Blood	delta-47	14149	246/1005	9/54	-0.598693	-0.149021	1.46866
SRX5525778	TFs and others	MYCN	Neural	SH-EP	2370	159/1005	12/54	-0.59864	-0.149021	0.71194
SRX017701	TFs and others	KAT8	Blood	CD4+ T cells	386	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX020506	TFs and others	ESR2	Bone	U2OS	1841	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX027915	TFs and others	RELA	Uterus	HeLa	662	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX10365514	TFs and others	AR	Breast	MCF-7	14901	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX10809802	TFs and others	EP300	Muscle	RH-4	1236	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX1156523	TFs and others	Epitope tags	Breast	MDA-MB-231	3940	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX186807	TFs and others	ESR1	Breast	Breast cancer	1517	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX2458133	TFs and others	NIPBL	Blood	GM12878	2341	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX2460066	TFs and others	ESR1	Breast	Breast cancer cells	1798	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX2842442	TFs and others	FOSL1	Bone	MNNG	1339	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX2913026	TFs and others	FLI1	Bone	A-673	5040	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX3020590	TFs and others	PHIP	Kidney	293	1023	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX3110709	TFs and others	ESR1	Breast	MCF-7	498	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX3445802	TFs and others	MCRS1	Liver	Hep G2	442	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX3703144	TFs and others	MEF2B	Blood	DLBCL	5480	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX371443	TFs and others	ESR1	Others	Tumour tissues	1348	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX3873715	TFs and others	ELL2	Lung	NCI-H2171	832	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX4525853	TFs and others	SMARCA4	Kidney	TTC-1240	836	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX4655782	TFs and others	CTCF	Liver	Hep G2	1338	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX471868	TFs and others	BRD2	Prostate	VCaP	1817	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX5371740	TFs and others	NFKB1	Blood	CD4+ T cells	2696	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX5514036	TFs and others	MED12	Uterus	Myometrium	503	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX673727	TFs and others	TFAP2C	Breast	MCF-7	906	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX702027	TFs and others	HNF4A	Pluripotent stem cell	hESC derived mesendodermal cells	1543	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX7268458	TFs and others	KLF15	Bone	A-673	589	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX730438	TFs and others	NCAPG	Breast	MCF-7	1143	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX7654177	TFs and others	MTF2	Prostate	DU 145	3604	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX8406448	TFs and others	AR	Prostate	Prostate	7072	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX8406530	TFs and others	FOXA1	Prostate	Prostatic Neoplasms, Castration-Resistant	6111	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX8616842	TFs and others	JUNB	Lung	A549	579	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX8616845	TFs and others	JUNB	Lung	A549	535	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX9719174	TFs and others	TET2	Breast	MCF-7	3130	17/1005	2/54	-0.598431	-0.149021	0.456716
SRX9867030	TFs and others	CTCF	Blood	CD8+ T cells	14879	240/1005	9/54	-0.597735	-0.149021	1.43284
SRX059710	TFs and others	HDAC1	Prostate	VCaP	1249	35/1005	0/54	-0.596859	-0.149021	inf
SRX1099626	TFs and others	GRHL2	Gonad	OVCAR-3	2084	35/1005	0/54	-0.596859	-0.149021	inf
SRX170373	TFs and others	BRD2	Kidney	293	4177	35/1005	0/54	-0.596859	-0.149021	inf
SRX1873455	TFs and others	PAF1	Blood	SEM	2618	35/1005	0/54	-0.596859	-0.149021	inf
SRX373256	TFs and others	FOXM1	Uterus	HeLa	572	35/1005	0/54	-0.596859	-0.149021	inf
SRX5287695	TFs and others	YAP1	Breast	T-47D	5455	35/1005	0/54	-0.596859	-0.149021	inf
SRX595692	TFs and others	FOXA1	Prostate	LNCAP	21167	35/1005	0/54	-0.596859	-0.149021	inf
SRX6957429	TFs and others	FOXL2	Gonad	KGN	5821	35/1005	0/54	-0.596859	-0.149021	inf
SRX8089635	TFs and others	FOXA1	Prostate	VCaP	15767	35/1005	0/54	-0.596859	-0.149021	inf
SRX094470	TFs and others	TCF7L2	Kidney	293	4841	36/1005	0/54	-0.596835	-0.149021	inf
SRX2731316	TFs and others	PAF1	Digestive tract	HCT 116	1426	36/1005	0/54	-0.596835	-0.149021	inf
SRX5089461	TFs and others	ESR1	Breast	MCF-7	7711	36/1005	0/54	-0.596835	-0.149021	inf
SRX656350	TFs and others	EP300	Blood	ICN12	11656	36/1005	0/54	-0.596835	-0.149021	inf
SRX6780862	TFs and others	CREB1	Neural	Frontal cortex	1071	36/1005	0/54	-0.596835	-0.149021	inf
SRX7902980	TFs and others	EGR1	Blood	Macrophages	362	36/1005	0/54	-0.596835	-0.149021	inf
SRX9550925	TFs and others	FOXA1	Prostate	Prostate cancer	6855	36/1005	0/54	-0.596835	-0.149021	inf
SRX099864	TFs and others	CTCF	Breast	MCF-7	42570	239/1005	9/54	-0.596773	-0.149021	1.42687
SRX028634	TFs and others	FOXA1	Breast	MCF-7	23740	69/1005	1/54	-0.596643	-0.149021	3.70746
SRX3160997	TFs and others	BCL11A	Blood	HUDEP-2	2429	69/1005	1/54	-0.596643	-0.149021	3.70746
SRX471867	TFs and others	BRD2	Prostate	VCaP	2780	69/1005	1/54	-0.596643	-0.149021	3.70746
SRX5089381	TFs and others	ARID1A	Breast	MCF-7	8907	69/1005	1/54	-0.596643	-0.149021	3.70746
SRX5719581	TFs and others	CTCF	Blood	CUTLL1	6222	69/1005	1/54	-0.596643	-0.149021	3.70746
SRX026653	TFs and others	ERG	Blood	CD34 Hematopoietic stem cells	22246	403/1005	17/54	-0.596187	-0.148715	1.27375
SRX4708082	TFs and others	RBFOX2	Blood	K-562	23841	764/1005	37/54	-0.596117	-0.148715	1.10948
SRX1161172	TFs and others	FOXA1	Breast	MCF-7	22366	397/1005	26/54	-0.595803	-0.148715	0.820436
SRX5624368	TFs and others	SREBF2	Blood	Macrophages	9792	401/1005	17/54	-0.59558	-0.148715	1.26743
SRX2734626	TFs and others	MYC	Digestive tract	HCT 116	838	37/1005	0/54	-0.595555	-0.148715	inf
SRX3506186	TFs and others	Pan-acetyllysine	Liver	Hep G2	3904	37/1005	0/54	-0.595555	-0.148715	inf
SRX4001957	TFs and others	CEBPB	Blood	THP-1	9386	37/1005	0/54	-0.595555	-0.148715	inf
SRX6852820	TFs and others	POU3F2	Lung	LK-2	360	37/1005	0/54	-0.595555	-0.148715	inf
SRX7054669	TFs and others	RELA	Cardiovascular	HAEC	2852	37/1005	0/54	-0.595555	-0.148715	inf
SRX9206317	TFs and others	BRD8	Others	16HBE14o-	2386	37/1005	0/54	-0.595555	-0.148715	inf
SRX100514	TFs and others	E2F6	Blood	K-562	23995	606/1005	28/54	-0.59469	-0.147928	1.1629
SRX2281249	TFs and others	KMT2A	Blood	SEM	17528	605/1005	28/54	-0.593879	-0.147195	1.16098
SRX371476	TFs and others	ESR1	Breast	MCF-7	27214	102/1005	8/54	-0.593475	-0.147181	0.685075
SRX6913080	TFs and others	BRD4	Blood	K-562	14740	398/1005	17/54	-0.59338	-0.147181	1.25795
SRX298273	TFs and others	MAFK	Blood	OCI-LY-7	3114	38/1005	0/54	-0.593085	-0.147181	inf
SRX3923527	TFs and others	FOXA1	Breast	ZR-75-1	14096	38/1005	0/54	-0.593085	-0.147181	inf
SRX4451195	TFs and others	ESR1	Breast	MCF-7	2511	38/1005	0/54	-0.593085	-0.147181	inf
SRX4521397	TFs and others	CTCF	Blood	Macrophages	3111	38/1005	0/54	-0.593085	-0.147181	inf
SRX5771670	TFs and others	SOX17	Gonad	Tcam-2	28371	38/1005	0/54	-0.593085	-0.147181	inf
SRX858325	TFs and others	RUNX1T1	Blood	Kasumi-1	4713	38/1005	0/54	-0.593085	-0.147181	inf
SRX9298947	TFs and others	NR3C1	Lung	Lung cancer cell line	6100	38/1005	0/54	-0.593085	-0.147181	inf
SRX9550896	TFs and others	FOXA1	Prostate	Prostate cancer	9151	38/1005	0/54	-0.593085	-0.147181	inf
SRX3285613	TFs and others	KDM5B	Breast	C70R	2328	70/1005	1/54	-0.592907	-0.14708	3.76119
SRX8321653	TFs and others	CDYL2	Breast	MCF-7	23615	396/1005	17/54	-0.591065	-0.145394	1.25162
SRX9562887	TFs and others	SMARCA4	Muscle	RH-4	14459	396/1005	17/54	-0.591065	-0.145394	1.25162
SRX150507	TFs and others	MYC	Blood	K-562	4153	162/1005	12/54	-0.590679	-0.145164	0.725373
SRX667409	TFs and others	Epitope tags	Breast	MCF-7	6651	162/1005	12/54	-0.590679	-0.145164	0.725373
SRX1091550	TFs and others	TFAP2A	Pluripotent stem cell	hESC derived neural crests	43176	589/1005	27/54	-0.589887	-0.144493	1.17214
SRX3256873	TFs and others	BCOR	Pluripotent stem cell	hESC H1	20179	420/1005	18/54	-0.589853	-0.144493	1.25373
SRX1650401	TFs and others	NR3C1	Lung	A549	5011	39/1005	0/54	-0.589499	-0.144374	inf
SRX3434291	TFs and others	SKI	Blood	HL-60	4747	39/1005	0/54	-0.589499	-0.144374	inf
SRX8841623	TFs and others	CTCF	Blood	Lymphoblasts	2409	39/1005	0/54	-0.589499	-0.144374	inf
SRX9419933	TFs and others	MED1	Breast	SK-BR-3	23347	587/1005	27/54	-0.588729	-0.143708	1.16816
SRX5323838	TFs and others	STAT3	Breast	T-47D	18790	418/1005	18/54	-0.588665	-0.143708	1.24776
SRX028642	TFs and others	NR2C2	Uterus	HeLa	1178	66/1005	6/54	-0.588601	-0.143708	0.591045
SRX213629	TFs and others	MAX	Uterus	HeLa	14968	419/1005	27/54	-0.587901	-0.143086	0.833831
SRX6935372	TFs and others	MYC	Neural	KELLY	2723	163/1005	12/54	-0.5875	-0.142763	0.729851
SRX573037	TFs and others	ELL2	Uterus	HeLa	2312	103/1005	8/54	-0.58657	-0.141988	0.691791
SRX702135	TFs and others	THAP11	Pluripotent stem cell	hESC derived mesendodermal cells	1689	103/1005	8/54	-0.58657	-0.141988	0.691791
SRX3927284	TFs and others	SMARCA4	Blood	EOL-1	58374	440/1005	19/54	-0.585689	-0.141957	1.2443
SRX10158154	TFs and others	BRD4	Blood	KBM-7	2035	40/1005	0/54	-0.584877	-0.141957	inf
SRX10722986	TFs and others	TBP	Bone	U2OS	1272	40/1005	0/54	-0.584877	-0.141957	inf
SRX1548205	TFs and others	E2F1	Cardiovascular	Wharton Jelly	659	40/1005	0/54	-0.584877	-0.141957	inf
SRX2548286	TFs and others	BATF3	Blood	ST1	35452	40/1005	0/54	-0.584877	-0.141957	inf
SRX5486439	TFs and others	TCF7L2	Digestive tract	HCT 116	2171	40/1005	0/54	-0.584877	-0.141957	inf
SRX7428070	TFs and others	XBP1	Blood	Plasmablasts	662	40/1005	0/54	-0.584877	-0.141957	inf
SRX8616985	TFs and others	ESR1	Breast	STG195	5234	40/1005	0/54	-0.584877	-0.141957	inf
SRX974290	TFs and others	MEF2B	Kidney	293	6201	40/1005	0/54	-0.584877	-0.141957	inf
SRX4377537	TFs and others	BRD2	Breast	MDA-MB-231	16171	569/1005	26/54	-0.584714	-0.141957	1.17589
SRX2513054	TFs and others	RUNX1	Kidney	293	51344	437/1005	19/54	-0.5843	-0.141957	1.23582
SRX2897201	TFs and others	ESR1	Breast	Breast cancer cells	3754	164/1005	12/54	-0.584074	-0.141957	0.734328
SRX2961794	TFs and others	TRIM24	Blood	MOLM-13	7108	164/1005	12/54	-0.584074	-0.141957	0.734328
SRX10881820	TFs and others	SMARCA4	Others	BT-16	24801	568/1005	26/54	-0.584029	-0.141957	1.17382
DRX013191	TFs and others	RAD21	Kidney	293	21163	67/1005	6/54	-0.583761	-0.141957	0.6
SRX4235880	TFs and others	TP53	Digestive tract	SW 480	4819	67/1005	6/54	-0.583761	-0.141957	0.6
SRX4786563	TFs and others	KMT2C	Breast	MCF-7	1812	67/1005	6/54	-0.583761	-0.141957	0.6
SRX8171743	TFs and others	MYBBP1A	Epidermis	BJ	1105	67/1005	6/54	-0.583761	-0.141957	0.6
SRX7214021	TFs and others	KLF3	Epidermis	Keratinocytes	15248	567/1005	26/54	-0.583181	-0.141957	1.17176
SRX1726514	TFs and others	TFDP1	Blood	MM.1S	7635	566/1005	26/54	-0.582174	-0.141957	1.16969
SRX2609664	TFs and others	NR3C1	Lung	HASM2	32089	111/1005	3/54	-0.5809	-0.141957	1.98806
SRX3927287	TFs and others	GLTSCR1	Blood	EOL-1	9423	111/1005	3/54	-0.5809	-0.141957	1.98806
SRX5417097	TFs and others	GFP	Uterus	HeLa	37439	111/1005	3/54	-0.5809	-0.141957	1.98806
SRX5054308	TFs and others	FOSL2	Neural	Neural progenitor cells	19651	112/1005	3/54	-0.580883	-0.141957	2.00597
SRX1023792	TFs and others	SPI1	Blood	Macrophages	112968	549/1005	25/54	-0.580515	-0.141957	1.17994
SRX8536107	TFs and others	GATA1	Blood	HUDEP-2	18839	110/1005	3/54	-0.580497	-0.141957	1.97015
SRX3075718	TFs and others	DNMT3A	Breast	MCF-7	17594	113/1005	3/54	-0.580453	-0.141957	2.02388
SRX4374898	TFs and others	NOTCH1	Breast	MB 157	1552	113/1005	3/54	-0.580453	-0.141957	2.02388
SRX190345	TFs and others	CEBPB	Breast	MCF-7	28067	165/1005	12/54	-0.58041	-0.141957	0.738806
SRX150626	TFs and others	CCNT2	Blood	K-562	11614	455/1005	20/54	-0.580376	-0.141957	1.22239
SRX186645	TFs and others	RBBP5	Blood	K-562	12117	455/1005	20/54	-0.580376	-0.141957	1.22239
ERX1149092	TFs and others	CTCF	Blood	KU812	17386	109/1005	3/54	-0.579673	-0.141957	1.95224
SRX10158160	TFs and others	BRD4	Blood	KBM-7	5191	109/1005	3/54	-0.579673	-0.141957	1.95224
SRX10059516	TFs and others	CEBPD	Others	Fibroblasts	23187	114/1005	3/54	-0.579617	-0.141957	2.04179
SRX148896	TFs and others	SMAD3	Liver	LX2	7058	114/1005	3/54	-0.579617	-0.141957	2.04179
SRX190282	TFs and others	FOXA1	Lung	A549	24558	114/1005	3/54	-0.579617	-0.141957	2.04179
SRX3815842	TFs and others	RAD21	Uterus	HeLa	26417	114/1005	3/54	-0.579617	-0.141957	2.04179
SRX9317681	TFs and others	RUNX1	Blood	Fujioka	29984	476/1005	21/54	-0.579604	-0.141957	1.21791
SRX026642	TFs and others	ERG	Blood	Acute myeloid leukemia	942	41/1005	0/54	-0.579302	-0.141957	inf
SRX4193367	TFs and others	SMARCA4	Prostate	22Rv1	2213	41/1005	0/54	-0.579302	-0.141957	inf
SRX4741791	TFs and others	HIF1A	Cardiovascular	EA.hy926	2338	41/1005	0/54	-0.579302	-0.141957	inf
SRX5236337	TFs and others	MED1	Cardiovascular	HUVEC	1572	41/1005	0/54	-0.579302	-0.141957	inf
SRX3737118	TFs and others	NELFA	Kidney	293	10813	497/1005	22/54	-0.579128	-0.141957	1.21384
SRX3434293	TFs and others	SKI	Blood	HL-60	38480	515/1005	23/54	-0.579006	-0.141957	1.20311
SRX100579	TFs and others	POU2F2	Blood	GM12878	23037	490/1005	31/54	-0.579006	-0.141957	0.849302
SRX265218	TFs and others	CBFB	Blood	ME-1	11555	263/1005	10/54	-0.578966	-0.141957	1.41313
SRX8030771	TFs and others	Epitope tags	Kidney	293	11590	531/1005	24/54	-0.578877	-0.141957	1.18881
SRX9419925	TFs and others	BRD4	Breast	SK-BR-3	17676	531/1005	24/54	-0.578877	-0.141957	1.18881
SRX3927313	TFs and others	CTCF	Blood	Jurkat	48028	264/1005	10/54	-0.57877	-0.141957	1.41851
SRX9975615	TFs and others	SMC1A	Bone	A-673	39758	453/1005	20/54	-0.578415	-0.141957	1.21701
SRX10382403	TFs and others	QSER1	Pluripotent stem cell	hESC H1	6435	115/1005	3/54	-0.578381	-0.141957	2.0597
SRX2267457	TFs and others	BRD4	Lung	PC-9	4887	115/1005	3/54	-0.578381	-0.141957	2.0597
SRX7549661	TFs and others	TFAP2C	Pluripotent stem cell	hESC UCLA1	29366	474/1005	21/54	-0.578369	-0.141957	1.21279
SRX326890	TFs and others	ERG	Blood	Jurkat	6685	265/1005	10/54	-0.578366	-0.141957	1.42388
SRX3345949	TFs and others	CPSF3L	Blood	HL-60	5216	266/1005	10/54	-0.577756	-0.141957	1.42925
SRX6066511	TFs and others	NELFE	Digestive tract	HCT 116	5467	259/1005	10/54	-0.57766	-0.141957	1.39164
SRX7030926	TFs and others	KDM4C	Breast	MCF-7	2905	259/1005	10/54	-0.57766	-0.141957	1.39164
SRX5504130	TFs and others	HNF1B	Pancreas	PANC-1	10616	452/1005	20/54	-0.577198	-0.141957	1.21433
SRX4672370	TFs and others	ARNT	Lung	A549	1925	116/1005	3/54	-0.576756	-0.141957	2.07761
SRX6957463	TFs and others	FOXL2	Kidney	HGrC1	13965	116/1005	3/54	-0.576756	-0.141957	2.07761
SRX2731653	TFs and others	HOXC5	Prostate	PC-3	16367	260/1005	18/54	-0.575926	-0.141957	0.776119
SRX4377561	TFs and others	BRD9	Breast	MDA-MB-231	25454	495/1005	31/54	-0.575918	-0.141957	0.857968
SRX4708072	TFs and others	HNRNPLL	Blood	K-562	8618	471/1005	21/54	-0.575334	-0.141957	1.20512
SRX497418	TFs and others	PRDM11	Blood	U-2932	2619	117/1005	3/54	-0.574751	-0.141957	2.09552
SRX497610	TFs and others	FOXA1	Prostate	VCaP	58293	117/1005	3/54	-0.574751	-0.141957	2.09552
SRX4708116	TFs and others	YY1	Liver	Hep G2	13946	744/1005	36/54	-0.574711	-0.141957	1.11045
SRX3934087	TFs and others	INTS13	Blood	HL-60	8810	461/1005	29/54	-0.574597	-0.141957	0.854143
SRX4451199	TFs and others	ESR1	Breast	MCF-7	1624	42/1005	0/54	-0.57286	-0.141957	inf
SRX667986	TFs and others	FOXA1	Prostate	VCaP	68445	42/1005	0/54	-0.57286	-0.141957	inf
SRX1143681	TFs and others	TP63	Breast	MCF10DCIS.com	13703	69/1005	6/54	-0.572619	-0.141957	0.61791
SRX612504	TFs and others	BRD4	Liver	LX2	7165	69/1005	6/54	-0.572619	-0.141957	0.61791
SRX369138	TFs and others	EP300	Blood	CUTLL1	7940	112/1005	9/54	-0.572379	-0.141957	0.668657
SRX093183	TFs and others	SPI1	Blood	Monocytes	23021	179/1005	6/54	-0.569768	-0.141957	1.60299
SRX4212578	TFs and others	EZH2	Blood	Peripheral blood mononuclear cells	2495	113/1005	9/54	-0.569651	-0.141957	0.674627
SRX9604647	TFs and others	FOXA1	Prostate	LNCAP	83226	180/1005	6/54	-0.569274	-0.141957	1.61194
SRX017865	TFs and others	RELA	Blood	GM18526	2405	5/1005	1/54	-0.568544	-0.141957	0.268657
SRX059714	TFs and others	HDAC3	Prostate	VCaP	2213	5/1005	1/54	-0.568544	-0.141957	0.268657
SRX064482	TFs and others	SMAD3	Pluripotent stem cell	hESC H9	773	5/1005	1/54	-0.568544	-0.141957	0.268657
SRX10119393	TFs and others	STAT3	Breast	MDA-MB-231	290	5/1005	1/54	-0.568544	-0.141957	0.268657
SRX10175283	TFs and others	SOX9	Pancreas	PANC-1	1648	5/1005	1/54	-0.568544	-0.141957	0.268657
SRX10271387	TFs and others	NR3C1	Pluripotent stem cell	iPSC derived hepatocytes	2212	5/1005	1/54	-0.568544	-0.141957	0.268657
SRX1033280	TFs and others	GATA2	Prostate	LNCAP	3706	5/1005	1/54	-0.568544	-0.141957	0.268657
SRX10357210	TFs and others	EPAS1	Uterus	HeLa	997	5/1005	1/54	-0.568544	-0.141957	0.268657
SRX10365515	TFs and others	AR	Breast	MCF-7	2853	5/1005	1/54	-0.568544	-0.141957	0.268657
SRX10365516	TFs and others	RAC1	Breast	MCF-7	1768	5/1005	1/54	-0.568544	-0.141957	0.268657
SRX10365540	TFs and others	RAC1	Breast	MCF-7	3735	5/1005	1/54	-0.568544	-0.141957	0.268657
SRX10365557	TFs and others	ESR1	Breast	MCF-7	3748	5/1005	1/54	-0.568544	-0.141957	0.268657
SRX1053379	TFs and others	POU5F1	Pluripotent stem cell	ES cells	4726	5/1005	1/54	-0.568544	-0.141957	0.268657
SRX1058804	TFs and others	BRD4	Adipocyte	SGBS	1787	5/1005	1/54	-0.568544	-0.141957	0.268657
SRX11094507	TFs and others	FLI1	Neural	CHLA-10	6086	5/1005	1/54	-0.568544	-0.141957	0.268657
SRX11094537	TFs and others	FLI1	Bone	EW-7	3486	5/1005	1/54	-0.568544	-0.141957	0.268657
