SRX3873726	TFs and others	MYC	Lung	SW 1271	19168	98/180	781/2511	-9.24029	-5.27326	1.75045
SRX10229519	TFs and others	Epitope tags	Epidermis	Foreskin	106	0/180	16/2511	-0.207546	0	0
SRX151944	TFs and others	IRF5	Blood	PBMC	113	0/180	16/2511	-0.207546	0	0
SRX1799015	TFs and others	STAT1	Breast	MCF-7	95	0/180	16/2511	-0.207546	0	0
SRX2267950	TFs and others	STAT3	Liver	HepaRG	100	0/180	16/2511	-0.207546	0	0
SRX2982419	TFs and others	FOXA1	Uterus	HEC-1-A	93	0/180	16/2511	-0.207546	0	0
SRX4096734	TFs and others	SMAD3	Prostate	PC-3	62	0/180	16/2511	-0.207546	0	0
SRX4643714	TFs and others	MAPK14	Blood	K-562	231	0/180	16/2511	-0.207546	0	0
SRX5185603	TFs and others	MED12	Breast	MCF-7	673	0/180	16/2511	-0.207546	0	0
SRX701968	TFs and others	EOMES	Pluripotent stem cell	hESC HUES64	210	0/180	16/2511	-0.207546	0	0
SRX9600612	TFs and others	G-quadruplex	Blood	K-562	205	0/180	16/2511	-0.207546	0	0
SRX9600647	TFs and others	G-quadruplex	Blood	K-562	181	0/180	16/2511	-0.207546	0	0
SRX3631511	TFs and others	ETS1	Others	SCC-25	4167	17/180	276/2511	-0.207537	0	0.859239
SRX4374935	TFs and others	NOTCH1	Breast	HCC1599	1098	12/180	145/2511	-0.207501	0	1.15448
SRX6935372	TFs and others	MYC	Neural	KELLY	2723	12/180	145/2511	-0.207501	0	1.15448
SRX8089633	TFs and others	FOXA1	Prostate	VCaP	35305	12/180	145/2511	-0.207501	0	1.15448
SRX490262	TFs and others	KDM6B	Epidermis	BJ	5790	17/180	278/2511	-0.207099	0	0.853058
SRX8472392	TFs and others	RUNX2	Blood	PER-117	5624	12/180	146/2511	-0.20645	0	1.14658
SRX100576	TFs and others	SPI1	Blood	GM12878	36094	22/180	275/2511	-0.2064	0	1.116
SRX10119367	TFs and others	WWTR1	Breast	MCF 10A	32483	62/180	820/2511	-0.205825	0	1.05476
SRX1144285	TFs and others	CDK12	Blood	Jurkat	747	3/180	63/2511	-0.205531	0	0.664286
SRX1738532	TFs and others	STAG1	Blood	Erythroid Cells	3831	3/180	63/2511	-0.205531	0	0.664286
SRX2837388	TFs and others	NFKB1	Blood	GM12878	2525	3/180	63/2511	-0.205531	0	0.664286
SRX4046314	TFs and others	CXXC1	Blood	Lymphoblastoid cell line	3382	3/180	63/2511	-0.205531	0	0.664286
SRX5157150	TFs and others	CEBPA	Blood	THP-1	8024	3/180	63/2511	-0.205531	0	0.664286
SRX7054999	TFs and others	ERG	Cardiovascular	HAEC	1322	3/180	63/2511	-0.205531	0	0.664286
SRX027905	TFs and others	NR3C1	Uterus	HeLa	1522	3/180	64/2511	-0.20551	0	0.653906
SRX176053	TFs and others	AR	Prostate	C4-2	2748	3/180	64/2511	-0.20551	0	0.653906
SRX180824	TFs and others	E2F7	Lung	IMR-90	1209	3/180	64/2511	-0.20551	0	0.653906
SRX3586330	TFs and others	NR3C1	Blood	Macrophages	2427	3/180	64/2511	-0.20551	0	0.653906
SRX4708021	TFs and others	HNRNPH1	Liver	Hep G2	782	3/180	64/2511	-0.20551	0	0.653906
SRX6854836	TFs and others	Epitope tags	Epidermis	501A	3338	3/180	64/2511	-0.20551	0	0.653906
SRX6854837	TFs and others	Epitope tags	Epidermis	501A	2813	3/180	64/2511	-0.20551	0	0.653906
SRX7582520	TFs and others	BRD4	Muscle	RH-4	1864	3/180	64/2511	-0.20551	0	0.653906
SRX8151648	TFs and others	ARNTL	Adipocyte	Preadipocytes	1197	3/180	64/2511	-0.20551	0	0.653906
SRX8699714	TFs and others	INTS3	Digestive tract	DLD-1	1360	3/180	64/2511	-0.20551	0	0.653906
SRX9055414	TFs and others	GATA1	Blood	HUDEP-2	3887	3/180	64/2511	-0.20551	0	0.653906
SRX100461	TFs and others	RAD21	Blood	GM12878	34353	12/180	147/2511	-0.205296	0	1.13878
SRX1091029	TFs and others	ARNTL	Blood	NOMO-1	62	0/180	17/2511	-0.205264	0	0
SRX151949	TFs and others	STAT4	Blood	PBMC	95	0/180	17/2511	-0.205264	0	0
SRX1995226	TFs and others	LMNB1	Breast	MCF-7	80	0/180	17/2511	-0.205264	0	0
SRX2837389	TFs and others	NFKB2	Blood	GM12878	850	0/180	17/2511	-0.205264	0	0
SRX2941475	TFs and others	PBXIP1	Bone	Chondrocytes	721	0/180	17/2511	-0.205264	0	0
SRX2990553	TFs and others	GLI1	Bone	Chondrosarcoma	101	0/180	17/2511	-0.205264	0	0
SRX9548658	TFs and others	SETD1A	Blood	THP-1	547	0/180	17/2511	-0.205264	0	0
SRX9600611	TFs and others	G-quadruplex	Blood	K-562	228	0/180	17/2511	-0.205264	0	0
SRX150436	TFs and others	USF2	Blood	K-562	1992	3/180	65/2511	-0.205223	0	0.643846
SRX1514988	TFs and others	GFP	Kidney	293	2633	3/180	65/2511	-0.205223	0	0.643846
SRX3636819	TFs and others	NR3C1	Blood	ALL xenograft	5062	3/180	65/2511	-0.205223	0	0.643846
SRX813771	TFs and others	MED1	Adipocyte	SGBS	3968	3/180	65/2511	-0.205223	0	0.643846
SRX150619	TFs and others	GATA1	Blood	K-562	2039	3/180	66/2511	-0.204679	0	0.634091
SRX3445676	TFs and others	TAL1	Blood	K-562	11293	3/180	66/2511	-0.204679	0	0.634091
SRX3445677	TFs and others	TAL1	Blood	K-562	9187	3/180	66/2511	-0.204679	0	0.634091
SRX574349	TFs and others	NR3C1	Unclassified	Unclassified	5069	3/180	66/2511	-0.204679	0	0.634091
SRX687554	TFs and others	HDAC1	Blood	Erythroid progenitors	1422	3/180	66/2511	-0.204679	0	0.634091
SRX6913077	TFs and others	BRD3	Blood	K-562	1318	3/180	66/2511	-0.204679	0	0.634091
SRX4001871	TFs and others	RAD21	Blood	THP-1	19918	12/180	148/2511	-0.204041	0	1.13108
SRX858324	TFs and others	RUNX1	Blood	Kasumi-1	7801	12/180	148/2511	-0.204041	0	1.13108
SRX014810	TFs and others	GATA1	Blood	K-562	2027	3/180	67/2511	-0.203886	0	0.624627
SRX092451	TFs and others	EBNA2	Blood	IB4	3365	3/180	67/2511	-0.203886	0	0.624627
SRX3098192	TFs and others	CEBPA	Blood	SKH1	1043	3/180	67/2511	-0.203886	0	0.624627
SRX5441327	TFs and others	PCF11	Uterus	HeLa	1004	3/180	67/2511	-0.203886	0	0.624627
SRX701978	TFs and others	FOXA2	Pluripotent stem cell	hESC derived mesendodermal cells	10238	3/180	67/2511	-0.203886	0	0.624627
SRX7055008	TFs and others	RELA	Cardiovascular	HAEC	17986	37/180	481/2511	-0.203759	0	1.07308
SRX1515036	TFs and others	GFP	Kidney	293	12937	22/180	280/2511	-0.203549	0	1.09607
SRX10119387	TFs and others	YAP1	Breast	MDA-MB-231	16483	58/180	857/2511	-0.203454	0	0.944107
SRX2145569	TFs and others	RUNX2	Breast	MCF-7	16678	37/180	482/2511	-0.203315	0	1.07085
SRX3110725	TFs and others	ESR1	Breast	MCF-7	27050	38/180	489/2511	-0.202928	0	1.08405
SRX055304	TFs and others	KDM5B	Blood	U-937	1690	3/180	68/2511	-0.202857	0	0.615441
SRX112544	TFs and others	RUNX1	Blood	Kasumi-1	3038	3/180	68/2511	-0.202857	0	0.615441
SRX268882	TFs and others	NR2F2	Lung	WI-38	1602	3/180	68/2511	-0.202857	0	0.615441
SRX2963103	TFs and others	TET2	Blood	PBMC	11599	3/180	68/2511	-0.202857	0	0.615441
SRX3460921	TFs and others	POU2F2	Blood	Pre-B cells	1752	3/180	68/2511	-0.202857	0	0.615441
SRX573034	TFs and others	AFF4	Uterus	HeLa	760	3/180	68/2511	-0.202857	0	0.615441
SRX6957411	TFs and others	SMAD4	Kidney	HGrC1	4319	3/180	68/2511	-0.202857	0	0.615441
SRX360578	TFs and others	RAD21	Digestive tract	GP5d	21918	12/180	149/2511	-0.202689	0	1.12349
SRX3923509	TFs and others	FOXA1	Breast	MCF-7	13426	12/180	149/2511	-0.202689	0	1.12349
SRX7890965	TFs and others	SMC1A	Neural	hTERT RPE-1	16085	12/180	149/2511	-0.202689	0	1.12349
SRX3644342	TFs and others	FOXA2	Epidermis	BJ	36491	18/180	290/2511	-0.20226	0	0.865862
SRX100266	TFs and others	ESR1	Breast	H3396	190	0/180	18/2511	-0.202113	0	0
SRX151940	TFs and others	IRF5	Blood	PBMC	252	0/180	18/2511	-0.202113	0	0
SRX371444	TFs and others	ESR1	Others	Tumour tissues	800	0/180	18/2511	-0.202113	0	0
SRX701960	TFs and others	PRDM1	Pluripotent stem cell	hESC derived mesendodermal cells	323	0/180	18/2511	-0.202113	0	0
SRX702005	TFs and others	GATA6	Pluripotent stem cell	hESC derived mesendodermal cells	983	0/180	18/2511	-0.202113	0	0
SRX10881822	TFs and others	SS18L1	Others	BT-16	9543	18/180	292/2511	-0.20185	0	0.859932
SRX096356	TFs and others	Epitope tags	Bone	EWS502	5911	3/180	69/2511	-0.201601	0	0.606522
SRX10657962	TFs and others	Epitope tags	Blood	NALM-6	1279	3/180	69/2511	-0.201601	0	0.606522
SRX2194238	TFs and others	MED1	Breast	SUM 159PT	974	3/180	69/2511	-0.201601	0	0.606522
SRX3434294	TFs and others	RUNX1	Blood	HL-60	3774	3/180	69/2511	-0.201601	0	0.606522
SRX4212576	TFs and others	EZH2	Blood	Peripheral blood mononuclear cells	1270	3/180	69/2511	-0.201601	0	0.606522
SRX667982	TFs and others	AR	Prostate	VCaP	37982	3/180	69/2511	-0.201601	0	0.606522
SRX5089377	TFs and others	ARID1A	Breast	MCF-7	9207	23/180	288/2511	-0.201554	0	1.11406
SRX065541	TFs and others	Epitope tags	Kidney	293	5215	12/180	150/2511	-0.201245	0	1.116
SRX190256	TFs and others	EP300	Breast	MCF-7	7607	23/180	289/2511	-0.201197	0	1.11021
SRX1690217	TFs and others	TWIST1	Neural	Neuroblastoma	8298	9/180	155/2511	-0.200931	0	0.81
SRX5646089	TFs and others	IRF1	Blood	K-562	6910	9/180	154/2511	-0.200918	0	0.81526
SRX027917	TFs and others	NR3C1	Uterus	HeLa	4160	9/180	156/2511	-0.200834	0	0.804808
SRX10120408	TFs and others	TRIB3	Liver	Hep G2	8312	9/180	156/2511	-0.200834	0	0.804808
SRX6913076	TFs and others	BRD3	Blood	K-562	5282	9/180	156/2511	-0.200834	0	0.804808
SRX684293	TFs and others	ASUN	Uterus	HeLa	3941	9/180	158/2511	-0.200314	0	0.79462
DRX300417	TFs and others	MEAF6	Kidney	293	11185	6/180	67/2511	-0.20013	0	1.24925
SRX2436022	TFs and others	OTX2	Neural	D283 Med	51380	6/180	67/2511	-0.20013	0	1.24925
SRX5286324	TFs and others	NANOG	Pluripotent stem cell	ES cells	18930	6/180	67/2511	-0.20013	0	1.24925
SRX5577157	TFs and others	AR	Prostate	LNCAP	17454	6/180	67/2511	-0.20013	0	1.24925
SRX7677720	TFs and others	NELFCD	Digestive tract	DLD-1	2356	6/180	67/2511	-0.20013	0	1.24925
SRX8272901	TFs and others	BRD4	Blood	BLaER1	3637	6/180	67/2511	-0.20013	0	1.24925
SRX8617022	TFs and others	TET2	Breast	MCF-7	1750	6/180	67/2511	-0.20013	0	1.24925
SRX9674305	TFs and others	NR3C1	Pluripotent stem cell	iPSC derived hepatocytes	7558	6/180	67/2511	-0.20013	0	1.24925
SRX5574501	TFs and others	SMARCA4	Blood	CTV-1	15599	23/180	292/2511	-0.199771	0	1.0988
SRX150732	TFs and others	TBL1XR1	Blood	GM12878	6745	9/180	160/2511	-0.199374	0	0.784688
SRX6977272	TFs and others	ZNF143	Neural	BE(2)-C	2427	9/180	160/2511	-0.199374	0	0.784688
SRX9419949	TFs and others	FOXA1	Breast	SK-BR-3	42297	39/180	508/2511	-0.199075	0	1.07096
SRX1552472	TFs and others	MYC	Bone	U2OS	4396	13/180	157/2511	-0.198751	0	1.1551
SRX3040153	TFs and others	SMC1A	Breast	HMEC	19243	13/180	157/2511	-0.198751	0	1.1551
SRX1012746	TFs and others	ESR1	Breast	MCF-7	1785	6/180	68/2511	-0.198456	0	1.23088
SRX2267444	TFs and others	BRD4	Lung	A549	1408	6/180	68/2511	-0.198456	0	1.23088
SRX326883	TFs and others	ERG	Prostate	VCaP	6393	6/180	68/2511	-0.198456	0	1.23088
SRX3517828	TFs and others	NR3C1	Lung	A549	2941	6/180	68/2511	-0.198456	0	1.23088
SRX471870	TFs and others	BRD3	Prostate	VCaP	3773	6/180	68/2511	-0.198456	0	1.23088
SRX151946	TFs and others	IRF5	Blood	PBMC	106	0/180	19/2511	-0.198236	0	0
SRX158109	TFs and others	TCF12	Blood	RPMI 8402	2693	0/180	19/2511	-0.198236	0	0
SRX2533042	TFs and others	SIRT1	Blood	K-562	265	0/180	19/2511	-0.198236	0	0
SRX2662146	TFs and others	SMARCE1	Breast	HMLE	98	0/180	19/2511	-0.198236	0	0
SRX3962719	TFs and others	TP53	Digestive tract	HCT 116	257	0/180	19/2511	-0.198236	0	0
SRX4976905	TFs and others	TP63	Pluripotent stem cell	hESC H9	1902	0/180	19/2511	-0.198236	0	0
SRX116422	TFs and others	HDAC1	Blood	K-562	6105	13/180	159/2511	-0.19721	0	1.14057
SRX295035	TFs and others	MECP2	Lung	IMR-90	2181	13/180	159/2511	-0.19721	0	1.14057
SRX3075718	TFs and others	DNMT3A	Breast	MCF-7	17594	13/180	159/2511	-0.19721	0	1.14057
SRX5574514	TFs and others	SPI1	Liver	Hep G2	34933	24/180	302/2511	-0.196749	0	1.10861
SRX101133	TFs and others	AR	Prostate	VCaP	21114	6/180	69/2511	-0.196592	0	1.21304
SRX1033283	TFs and others	GATA2	Prostate	LNCAP	6944	6/180	69/2511	-0.196592	0	1.21304
SRX2897217	TFs and others	ESR1	Breast	Breast cancer cells	5349	6/180	69/2511	-0.196592	0	1.21304
SRX2957422	TFs and others	CEBPB	Blood	HL-60	3318	6/180	69/2511	-0.196592	0	1.21304
SRX5719605	TFs and others	CTCF	Blood	T-ALL	13013	6/180	69/2511	-0.196592	0	1.21304
SRX7280995	TFs and others	IKZF1	Blood	JM1	1424	6/180	69/2511	-0.196592	0	1.21304
SRX8018228	TFs and others	CPSF3	Kidney	293	3897	6/180	69/2511	-0.196592	0	1.21304
SRX8406540	TFs and others	HOXB13	Prostate	Prostate	9894	6/180	69/2511	-0.196592	0	1.21304
SRX8984329	TFs and others	RAD21	Bone	A-673	16344	6/180	69/2511	-0.196592	0	1.21304
SRX2014554	TFs and others	SMC1A	Epidermis	Keratinocytes	12026	13/180	160/2511	-0.196298	0	1.13344
SRX5287694	TFs and others	YAP1	Breast	T-47D	6611	13/180	160/2511	-0.196298	0	1.13344
SRX3460916	TFs and others	IKZF3	Blood	Pre-B cells	12917	24/180	306/2511	-0.195076	0	1.09412
SRX5199675	TFs and others	EP300	Prostate	LNCAP	1195	6/180	70/2511	-0.194548	0	1.19571
SRX5771666	TFs and others	SOX2	Gonad	N2102Ep	18011	6/180	70/2511	-0.194548	0	1.19571
SRX7280996	TFs and others	IKZF1	Blood	REH	1837	6/180	70/2511	-0.194548	0	1.19571
SRX2642369	TFs and others	FOXA1	Prostate	VCaP	56087	13/180	162/2511	-0.194202	0	1.11944
SRX5289965	TFs and others	NR3C1	Lung	BEAS-2B	1858	13/180	162/2511	-0.194202	0	1.11944
DRX001460	TFs and others	MLL-AF6	Blood	ML-2	168	0/180	20/2511	-0.193766	0	0
SRX020765	TFs and others	TP53	Bone	U2OS	1318	0/180	20/2511	-0.193766	0	0
SRX10229517	TFs and others	Epitope tags	Epidermis	Foreskin	153	0/180	20/2511	-0.193766	0	0
SRX2245491	TFs and others	BRD4	Blood	K-562	141	0/180	20/2511	-0.193766	0	0
SRX5185605	TFs and others	MED12	Breast	MCF-7	684	0/180	20/2511	-0.193766	0	0
SRX1514284	TFs and others	EP300	Blood	Kasumi-1	7477	13/180	163/2511	-0.193024	0	1.11258
SRX3946906	TFs and others	MED1	Others	Mesenchymal stem cells	5656	13/180	163/2511	-0.193024	0	1.11258
SRX8949279	TFs and others	NCOA3	Breast	ZR-75-1	47409	42/180	550/2511	-0.192373	0	1.06527
SRX10119172	TFs and others	CREBBP	Blood	MV-4-11	1398	6/180	71/2511	-0.192338	0	1.17887
SRX1127545	TFs and others	SPI1	Blood	RS4-11	16564	6/180	71/2511	-0.192338	0	1.17887
SRX190287	TFs and others	ZBTB7A	Liver	Hep G2	4925	6/180	71/2511	-0.192338	0	1.17887
SRX5719604	TFs and others	CTCF	Blood	T-ALL	13227	6/180	71/2511	-0.192338	0	1.17887
SRX8299816	TFs and others	CTR9	Bone	U2OS	1333	6/180	71/2511	-0.192338	0	1.17887
SRX5405697	TFs and others	TFAP2C	Breast	HCC1954	10192	25/180	316/2511	-0.192316	0	1.10364
SRX2020840	TFs and others	STAT3	Breast	MDA-MB-231	4071	25/180	317/2511	-0.192	0	1.10016
SRX4815197	TFs and others	FOXA1	Breast	MCF-7	76529	37/180	561/2511	-0.191904	0	0.920053
SRX8083099	TFs and others	FOXA1	Breast	CAMA-1	44044	25/180	318/2511	-0.191632	0	1.0967
SRX4240294	TFs and others	CTBP1	Gonad	SK-OV-3	1998	10/180	168/2511	-0.191604	0	0.830357
SRX5283931	TFs and others	CPSF3L	Uterus	HeLa	5175	10/180	168/2511	-0.191604	0	0.830357
SRX5824580	TFs and others	BRD4	Breast	SUM 159PT	5278	10/180	168/2511	-0.191604	0	0.830357
SRX5089447	TFs and others	ESR1	Breast	MCF-7	16004	25/180	319/2511	-0.191212	0	1.09326
SRX016975	TFs and others	TP73	Bone	Saos-2	9202	10/180	172/2511	-0.191072	0	0.811047
SRX116463	TFs and others	KDM4A	Pluripotent stem cell	hESC H1	14674	10/180	173/2511	-0.190705	0	0.806358
SRX186675	TFs and others	KDM4A	Pluripotent stem cell	hESC H1	14730	10/180	173/2511	-0.190705	0	0.806358
SRX1521303	TFs and others	EP300	Breast	ZR-75-30	15510	43/180	564/2511	-0.190355	0	1.06356
SRX028639	TFs and others	NR2C2	Liver	Hep G2	974	6/180	72/2511	-0.189974	0	1.1625
SRX1156536	TFs and others	SMARCA4	Breast	MDA-MB-231	1588	6/180	72/2511	-0.189974	0	1.1625
SRX150457	TFs and others	BRCA1	Blood	GM12878	1019	6/180	72/2511	-0.189974	0	1.1625
SRX1514985	TFs and others	GFP	Kidney	293	2471	6/180	72/2511	-0.189974	0	1.1625
SRX1672129	TFs and others	RELA	Lung	BEAS-2B	1410	6/180	72/2511	-0.189974	0	1.1625
SRX2642371	TFs and others	HOXB13	Prostate	VCaP	10998	6/180	72/2511	-0.189974	0	1.1625
SRX3541111	TFs and others	ESR1	Breast	MCF-7	2527	6/180	72/2511	-0.189974	0	1.1625
SRX3927330	TFs and others	ONECUT2	Digestive tract	AGS	5958	6/180	72/2511	-0.189974	0	1.1625
SRX476481	TFs and others	RAD21	Blood	THP-1	16109	6/180	72/2511	-0.189974	0	1.1625
SRX6748256	TFs and others	FOXA1	Prostate	Prostate cancer	18185	6/180	72/2511	-0.189974	0	1.1625
SRX7030931	TFs and others	NELFA	Breast	MCF-7	1729	6/180	72/2511	-0.189974	0	1.1625
SRX8512778	TFs and others	HSF1	Digestive tract	HCT 116	2677	6/180	72/2511	-0.189974	0	1.1625
SRX8673360	TFs and others	EGR1	Blood	Kasumi-1	1572	6/180	72/2511	-0.189974	0	1.1625
SRX100385	TFs and others	NR3C1	Uterus	ECC-1	8616	25/180	322/2511	-0.189649	0	1.08307
SRX4001944	TFs and others	RAD21	Blood	THP-1	27173	14/180	172/2511	-0.189064	0	1.13547
SRX8406420	TFs and others	AR	Prostate	Prostate	6354	14/180	172/2511	-0.189064	0	1.13547
ERX1149056	TFs and others	CTCF	Blood	KU812	195	2/180	19/2511	-0.18882	0	1.46842
SRX016998	TFs and others	BRF1	Uterus	HeLa	343	2/180	19/2511	-0.18882	0	1.46842
SRX022394	TFs and others	VDR	Blood	Lymphoblastoid cell line	220	2/180	19/2511	-0.18882	0	1.46842
SRX022572	TFs and others	AR	Prostate	VCaP	1703	2/180	19/2511	-0.18882	0	1.46842
SRX055303	TFs and others	KDM5B	Blood	U-937	413	2/180	19/2511	-0.18882	0	1.46842
SRX099053	TFs and others	TP63	Epidermis	Keratinocytes	940	2/180	19/2511	-0.18882	0	1.46842
SRX10119128	TFs and others	SPI1	Blood	MV-4-11	270	2/180	19/2511	-0.18882	0	1.46842
SRX1012651	TFs and others	PGR	Breast	MCF-7	138	2/180	19/2511	-0.18882	0	1.46842
SRX1035587	TFs and others	RARA	Neural	SK-N-SH	78	2/180	19/2511	-0.18882	0	1.46842
SRX10567329	TFs and others	HMGB1	Lung	IMR-90	254	2/180	19/2511	-0.18882	0	1.46842
SRX1268852	TFs and others	KDM5C	Kidney	Caki-1	882	2/180	19/2511	-0.18882	0	1.46842
SRX1424892	TFs and others	POU3F2	Neural	Neural progenitor cells	598	2/180	19/2511	-0.18882	0	1.46842
SRX147605	TFs and others	AR	Prostate	LNCAP	214	2/180	19/2511	-0.18882	0	1.46842
SRX1548209	TFs and others	E2F1	Cardiovascular	Wharton Jelly	436	2/180	19/2511	-0.18882	0	1.46842
SRX1550246	TFs and others	Epitope tags	Bone	U2OS	816	2/180	19/2511	-0.18882	0	1.46842
SRX173191	TFs and others	AR	Prostate	LNCAP	575	2/180	19/2511	-0.18882	0	1.46842
SRX1758488	TFs and others	Epitope tags	Breast	MCF-7	520	2/180	19/2511	-0.18882	0	1.46842
SRX1758522	TFs and others	Epitope tags	Breast	MCF-7	369	2/180	19/2511	-0.18882	0	1.46842
SRX1781661	TFs and others	Epitope tags	Uterus	HeLa	668	2/180	19/2511	-0.18882	0	1.46842
SRX1818074	TFs and others	AR	Prostate	LNCAP	318	2/180	19/2511	-0.18882	0	1.46842
SRX196109	TFs and others	NR1H2	Adipocyte	SGBS	406	2/180	19/2511	-0.18882	0	1.46842
SRX218225	TFs and others	HSF2	Blood	K-562	256	2/180	19/2511	-0.18882	0	1.46842
SRX2541222	TFs and others	AR	Prostate	Prostate cancer cells	247	2/180	19/2511	-0.18882	0	1.46842
SRX254623	TFs and others	SFMBT1	Uterus	HeLa	93	2/180	19/2511	-0.18882	0	1.46842
SRX2589934	TFs and others	MORC2	Blood	K-562	242	2/180	19/2511	-0.18882	0	1.46842
SRX2589935	TFs and others	MPHOSPH8	Blood	K-562	256	2/180	19/2511	-0.18882	0	1.46842
SRX2589939	TFs and others	MPHOSPH8	Blood	K-562	202	2/180	19/2511	-0.18882	0	1.46842
SRX2731657	TFs and others	HOXC5	Prostate	PC-3	586	2/180	19/2511	-0.18882	0	1.46842
SRX2732212	TFs and others	KLF4	Lung	MRC-5	149	2/180	19/2511	-0.18882	0	1.46842
SRX3020565	TFs and others	PHIP	Digestive tract	HCT 116	226	2/180	19/2511	-0.18882	0	1.46842
SRX3070472	TFs and others	NR3C1	Breast	MCF 10A	477	2/180	19/2511	-0.18882	0	1.46842
SRX3089113	TFs and others	SMARCA2	Liver	Hep G2	83	2/180	19/2511	-0.18882	0	1.46842
SRX312242	TFs and others	TFAM	Uterus	HeLa	455	2/180	19/2511	-0.18882	0	1.46842
SRX317609	TFs and others	JARID2	Pluripotent stem cell	iPS cells	1063	2/180	19/2511	-0.18882	0	1.46842
SRX3288575	TFs and others	FOS	Pluripotent stem cell	hESC H9	165	2/180	19/2511	-0.18882	0	1.46842
SRX3288578	TFs and others	HSF1	Pluripotent stem cell	hESC H9	157	2/180	19/2511	-0.18882	0	1.46842
SRX334256	TFs and others	AR	Unclassified	Unclassified	2518	2/180	19/2511	-0.18882	0	1.46842
SRX3584304	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	1999	2/180	19/2511	-0.18882	0	1.46842
SRX359975	TFs and others	UBP1	Digestive tract	LoVo	118	2/180	19/2511	-0.18882	0	1.46842
SRX3686691	TFs and others	CTNNB1	Pluripotent stem cell	hESC derived neural cells	488	2/180	19/2511	-0.18882	0	1.46842
SRX371438	TFs and others	ESR1	Others	Tumour tissues	806	2/180	19/2511	-0.18882	0	1.46842
SRX3737112	TFs and others	SLBP	Kidney	293	275	2/180	19/2511	-0.18882	0	1.46842
SRX3768720	TFs and others	MLLT3	Blood	Erythroblasts	97	2/180	19/2511	-0.18882	0	1.46842
SRX3833324	TFs and others	KDM1A	Breast	MCF-7	237	2/180	19/2511	-0.18882	0	1.46842
SRX3833328	TFs and others	KDM1A	Breast	MCF-7	131	2/180	19/2511	-0.18882	0	1.46842
SRX392783	TFs and others	REST	Blood	GM12878	2372	2/180	19/2511	-0.18882	0	1.46842
SRX396589	TFs and others	CBX7	Epidermis	Hs 68	306	2/180	19/2511	-0.18882	0	1.46842
SRX4561215	TFs and others	TRPS1	Breast	MCF-7	2941	2/180	19/2511	-0.18882	0	1.46842
SRX4561216	TFs and others	ANAPC1	Breast	MCF-7	1160	2/180	19/2511	-0.18882	0	1.46842
SRX4561221	TFs and others	CDC16	Breast	MCF-7	1082	2/180	19/2511	-0.18882	0	1.46842
SRX471215	TFs and others	MBD2	Breast	MCF-7	105	2/180	19/2511	-0.18882	0	1.46842
SRX4745226	TFs and others	Epitope tags	Kidney	293	277	2/180	19/2511	-0.18882	0	1.46842
SRX475776	TFs and others	REST	Blood	GM12878	3411	2/180	19/2511	-0.18882	0	1.46842
SRX475780	TFs and others	REST	Blood	GM12878	3691	2/180	19/2511	-0.18882	0	1.46842
SRX476916	TFs and others	SNAI2	Epidermis	Keratinocytes	258	2/180	19/2511	-0.18882	0	1.46842
SRX4901032	TFs and others	KDM1A	Blood	SET-2	224	2/180	19/2511	-0.18882	0	1.46842
SRX4901033	TFs and others	GFI1B	Blood	SET-2	280	2/180	19/2511	-0.18882	0	1.46842
SRX5123056	TFs and others	POU2F1	Digestive tract	HCT 116	1277	2/180	19/2511	-0.18882	0	1.46842
SRX5124827	TFs and others	FOXA1	Prostate	LAPC-4	561	2/180	19/2511	-0.18882	0	1.46842
SRX5124865	TFs and others	AR	Prostate	22Rv1	816	2/180	19/2511	-0.18882	0	1.46842
SRX5167216	TFs and others	KDM6A	Blood	Acute myeloid leukemia	327	2/180	19/2511	-0.18882	0	1.46842
SRX5167217	TFs and others	CHD4	Blood	Nuclear cells	570	2/180	19/2511	-0.18882	0	1.46842
SRX5577132	TFs and others	Epitope tags	Prostate	LNCAP	157	2/180	19/2511	-0.18882	0	1.46842
SRX5654411	TFs and others	GFP	Liver	Hep G2	622	2/180	19/2511	-0.18882	0	1.46842
SRX5662028	TFs and others	JMJD6	Neural	CHP-134	190	2/180	19/2511	-0.18882	0	1.46842
SRX5729922	TFs and others	RUNX1	Blood	Acute myeloid leukemia	370	2/180	19/2511	-0.18882	0	1.46842
SRX5801454	TFs and others	STAT3	Blood	Th2 Cells	892	2/180	19/2511	-0.18882	0	1.46842
SRX5817193	TFs and others	NXF1	Kidney	293	448	2/180	19/2511	-0.18882	0	1.46842
SRX6039037	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	2812	2/180	19/2511	-0.18882	0	1.46842
SRX6039039	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	1820	2/180	19/2511	-0.18882	0	1.46842
SRX6435428	TFs and others	PPP1R10	Kidney	293	388	2/180	19/2511	-0.18882	0	1.46842
SRX644709	TFs and others	BMI1	Kidney	293	220	2/180	19/2511	-0.18882	0	1.46842
SRX644717	TFs and others	BMI1	Kidney	293	192	2/180	19/2511	-0.18882	0	1.46842
SRX673738	TFs and others	ESR1	Breast	MCF-7	244	2/180	19/2511	-0.18882	0	1.46842
SRX685531	TFs and others	DEK	Blood	U-937	307	2/180	19/2511	-0.18882	0	1.46842
