SRX7972427	TFs and others	MKL1	Epidermis	MKL-1	27136	10/67	275/528	-8.47599	-4.20547	0.286567
SRX1161185	TFs and others	ESR1	Breast	ZR-75-1	19561	7/67	38/528	-0.483682	-0.0372445	1.45169
SRX176857	TFs and others	ESR1	Breast	MCF-7	13831	7/67	38/528	-0.483682	-0.0372445	1.45169
SRX371439	TFs and others	ESR1	Others	Tumour tissues	10495	7/67	38/528	-0.483682	-0.0372445	1.45169
SRX5323818	TFs and others	STAT3	Breast	T-47D	3406	7/67	38/528	-0.483682	-0.0372445	1.45169
SRX7061824	TFs and others	RAD21	Blood	SEM	19572	7/67	38/528	-0.483682	-0.0372445	1.45169
SRX8588624	TFs and others	SMARCA4	Cardiovascular	Pulmonary artery endothelial cells	32339	7/67	38/528	-0.483682	-0.0372445	1.45169
SRX8984322	TFs and others	RAD21	Bone	A-673	24598	7/67	38/528	-0.483682	-0.0372445	1.45169
SRX1161199	TFs and others	ESR1	Breast	T-47D	4948	11/67	64/528	-0.483504	-0.0372445	1.35448
SRX3229146	TFs and others	ESR1	Breast	Breast cancer	6589	11/67	64/528	-0.483504	-0.0372445	1.35448
SRX6916369	TFs and others	CTCF	Kidney	iSLK	21960	11/67	64/528	-0.483504	-0.0372445	1.35448
SRX369128	TFs and others	NOTCH1	Blood	CUTLL1	3299	16/67	100/528	-0.482668	-0.0365386	1.2609
SRX6614733	TFs and others	CTCF	Lung	IMR-90	34779	16/67	100/528	-0.482668	-0.0365386	1.2609
SRX150389	TFs and others	NRF1	Blood	GM12878	4845	17/67	166/528	-0.481893	-0.0358284	0.807049
SRX100412	TFs and others	TAF1	Liver	Hep G2	17790	42/67	364/528	-0.481543	-0.0356733	0.9093
SRX3852890	TFs and others	NELFA	Blood	K-562	13716	42/67	364/528	-0.481543	-0.0356733	0.9093
SRX5824565	TFs and others	BRD2	Breast	SUM 149PT	18272	42/67	364/528	-0.481543	-0.0356733	0.9093
SRX1672128	TFs and others	NR3C1	Lung	BEAS-2B	16533	10/67	108/528	-0.479188	-0.0334484	0.729685
SRX4143065	TFs and others	AML1-ETO	Blood	Kasumi-1	15673	10/67	108/528	-0.479188	-0.0334484	0.729685
SRX10119162	TFs and others	CREBBP	Blood	MV-4-11	6550	10/67	110/528	-0.479113	-0.0334388	0.716418
SRX1224602	TFs and others	BRD4	Breast	MCF 10A	4601	10/67	107/528	-0.477953	-0.0326355	0.736504
SRX9571481	TFs and others	Epitope tags	Blood	K-562	5218	10/67	107/528	-0.477953	-0.0326355	0.736504
SRX2436052	TFs and others	OTX2	Neural	D341 Med	18502	10/67	111/528	-0.477822	-0.0326355	0.709964
SRX116470	TFs and others	SUZ12	Pluripotent stem cell	hESC H1	1455	4/67	20/528	-0.476713	-0.0326355	1.57612
SRX1280792	TFs and others	FOXA1	Prostate	LNCAP	12618	4/67	20/528	-0.476713	-0.0326355	1.57612
SRX1287858	TFs and others	BRD4	Blood	MOLM-14	1451	4/67	20/528	-0.476713	-0.0326355	1.57612
SRX1514931	TFs and others	GFP	Kidney	293	859	4/67	20/528	-0.476713	-0.0326355	1.57612
SRX1948680	TFs and others	TEAD4	Neural	SK-N-BE(2)	29268	4/67	20/528	-0.476713	-0.0326355	1.57612
SRX2671516	TFs and others	Epitope tags	Kidney	293	1196	4/67	20/528	-0.476713	-0.0326355	1.57612
SRX2961558	TFs and others	STAT1	Blood	SET-2	699	4/67	20/528	-0.476713	-0.0326355	1.57612
SRX4221461	TFs and others	RAD21	Neural	SK-N-SH	11925	4/67	20/528	-0.476713	-0.0326355	1.57612
SRX5203292	TFs and others	CTCF	Breast	MCF-7	8199	4/67	20/528	-0.476713	-0.0326355	1.57612
SRX5251431	TFs and others	ESR1	Breast	T-47D	3385	4/67	20/528	-0.476713	-0.0326355	1.57612
SRX6049855	TFs and others	Epitope tags	Unclassified	Unclassified	3506	4/67	20/528	-0.476713	-0.0326355	1.57612
SRX6098148	TFs and others	GATA3	Breast	MCF-7	15809	4/67	20/528	-0.476713	-0.0326355	1.57612
SRX6367585	TFs and others	SUMO2	Kidney	293	1592	4/67	20/528	-0.476713	-0.0326355	1.57612
SRX668340	TFs and others	FOXM1	Kidney	293	604	4/67	20/528	-0.476713	-0.0326355	1.57612
SRX747796	TFs and others	FOXA1	Breast	MCF-7	6199	4/67	20/528	-0.476713	-0.0326355	1.57612
SRX8420195	TFs and others	JUNB	Blood	KARPAS-299	1099	4/67	20/528	-0.476713	-0.0326355	1.57612
SRX8602207	TFs and others	IRF4	Blood	OCI-LY-10	7733	4/67	20/528	-0.476713	-0.0326355	1.57612
SRX9317675	TFs and others	FOXC1	Blood	Fujioka	10724	4/67	20/528	-0.476713	-0.0326355	1.57612
SRX2194265	TFs and others	EP300	Breast	SUM 159PT	33613	18/67	177/528	-0.4767	-0.0326355	0.801417
DRX044425	TFs and others	CTCF	Blood	T cells	27524	11/67	65/528	-0.476623	-0.0326355	1.33364
SRX3124420	TFs and others	CTCF	Neural	KELLY	23352	11/67	65/528	-0.476623	-0.0326355	1.33364
SRX3927286	TFs and others	BRD9	Blood	EOL-1	13251	11/67	65/528	-0.476623	-0.0326355	1.33364
SRX9469984	TFs and others	KLF4	Prostate	LAPC-4	16867	11/67	65/528	-0.476623	-0.0326355	1.33364
SRX356785	TFs and others	CTCF	Blood	MS1	47043	25/67	166/528	-0.476471	-0.032548	1.18684
SRX5806609	TFs and others	CTCF	Breast	MCF-7	40684	17/67	105/528	-0.475719	-0.0318846	1.27591
SRX3798674	TFs and others	BRCA1	Neural	SH-EP	7678	18/67	175/528	-0.475678	-0.0318846	0.810576
SRX1968078	TFs and others	BCL11B	Blood	Thymus	2420	17/67	106/528	-0.472831	-0.0291666	1.26387
SRX2166893	TFs and others	CTCF	Neural	Retina	19533	17/67	106/528	-0.472831	-0.0291666	1.26387
SRX063920	TFs and others	ERG	Blood	K-562	10128	26/67	173/528	-0.471505	-0.0280998	1.18437
SRX3927292	TFs and others	CTCF	Blood	EOL-1	62730	26/67	173/528	-0.471505	-0.0280998	1.18437
SRX9101665	TFs and others	SREBF2	Epidermis	Melanoma cell line	9610	26/67	173/528	-0.471505	-0.0280998	1.18437
SRX204906	TFs and others	MED1	Blood	MM.1S	18533	41/67	355/528	-0.471505	-0.0280998	0.910153
SRX330068	TFs and others	ESR1	Breast	MCF-7	17594	7/67	39/528	-0.470699	-0.0275528	1.41447
SRX3962733	TFs and others	LMNA	Epidermis	BJ-5ta	1983	7/67	39/528	-0.470699	-0.0275528	1.41447
SRX4525857	TFs and others	BRD9	Others	Aska	4973	7/67	39/528	-0.470699	-0.0275528	1.41447
SRX5974544	TFs and others	CTCF	Blood	K-562	10431	7/67	39/528	-0.470699	-0.0275528	1.41447
SRX1690216	TFs and others	MYCN	Neural	Neuroblastoma	10672	19/67	185/528	-0.469779	-0.0267612	0.809359
SRX1787675	TFs and others	KMT2C	Breast	MCF-7	16443	19/67	185/528	-0.469779	-0.0267612	0.809359
SRX6913048	TFs and others	BRD4	Blood	THP-1	8230	19/67	184/528	-0.46962	-0.026667	0.813757
SRX031244	TFs and others	CTCF	Pluripotent stem cell	hESC H1	38927	17/67	107/528	-0.469188	-0.0263003	1.25206
SRX080333	TFs and others	CTCF	Blood	GM12875	14451	11/67	66/528	-0.468809	-0.0260605	1.31343
SRX1161192	TFs and others	FOXA1	Breast	ZR-75-1	38978	11/67	66/528	-0.468809	-0.0260605	1.31343
SRX3852892	TFs and others	NELFE	Blood	K-562	11730	41/67	354/528	-0.468755	-0.0260605	0.912725
SRX130609	TFs and others	BCOR	Blood	B cells	23940	40/67	349/528	-0.468347	-0.0257176	0.90322
SRX6175639	TFs and others	SMC1A	Bone	TC-71	29956	6/67	73/528	-0.467793	-0.0253153	0.64772
SRX1510969	TFs and others	ZNF143	Breast	MCF-7	21913	48/67	346/528	-0.467542	-0.0253153	1.09326
SRX10158160	TFs and others	BRD4	Blood	KBM-7	5191	6/67	72/528	-0.467429	-0.0253153	0.656716
SRX1027438	TFs and others	CEBPB	Others	Mesenchymal stem cells	36667	6/67	72/528	-0.467429	-0.0253153	0.656716
SRX475799	TFs and others	ZBTB33	Blood	GM12878	1841	6/67	72/528	-0.467429	-0.0253153	0.656716
SRX6441749	TFs and others	FOXA1	Pancreas	CFPAC-1	24917	6/67	72/528	-0.467429	-0.0253153	0.656716
SRX8406324	TFs and others	HOXB13	Prostate	Prostatic Neoplasms, Castration-Resistant	23427	6/67	72/528	-0.467429	-0.0253153	0.656716
SRX9178848	TFs and others	HAP1	Blood	HAP1	4794	6/67	72/528	-0.467429	-0.0253153	0.656716
SRX317569	TFs and others	EZH2	Pluripotent stem cell	iPS cells	7951	6/67	74/528	-0.467018	-0.0251618	0.638967
SRX3288566	TFs and others	NANOG	Pluripotent stem cell	hESC H9	29255	6/67	74/528	-0.467018	-0.0251618	0.638967
SRX369129	TFs and others	RBPJ	Blood	CUTLL1	2549	6/67	74/528	-0.467018	-0.0251618	0.638967
SRX9350919	TFs and others	BRD4	Digestive tract	COLO 320DM	3496	6/67	74/528	-0.467018	-0.0251618	0.638967
SRX9867029	TFs and others	CTCF	Blood	CD4+ T cells	20189	27/67	180/528	-0.466769	-0.0250425	1.18209
SRX4046302	TFs and others	CXXC1	Blood	Erythroblasts	9882	40/67	348/528	-0.466769	-0.0250425	0.905816
SRX2267441	TFs and others	BRD4	Epidermis	A-375	4629	3/67	45/528	-0.465215	-0.0246902	0.525373
SRX3230380	TFs and others	E2F7	Liver	Hep G2	2313	3/67	45/528	-0.465215	-0.0246902	0.525373
SRX425254	TFs and others	BRD4	Cardiovascular	HUVEC	3588	3/67	45/528	-0.465215	-0.0246902	0.525373
SRX1538761	TFs and others	NR1H3	Digestive tract	HT-29	11575	6/67	75/528	-0.465135	-0.0246902	0.630448
SRX2683602	TFs and others	Epitope tags	Kidney	293	1859	6/67	75/528	-0.465135	-0.0246902	0.630448
SRX2778384	TFs and others	YY1	Blood	Lymphoblastoid cell line	2737	6/67	75/528	-0.465135	-0.0246902	0.630448
SRX4572976	TFs and others	HLF	Liver	Hep G2	32251	6/67	75/528	-0.465135	-0.0246902	0.630448
SRX6913101	TFs and others	BRD4	Blood	CD4+ T cells	2080	6/67	75/528	-0.465135	-0.0246902	0.630448
SRX1514919	TFs and others	GFP	Kidney	293	4220	3/67	44/528	-0.465038	-0.0246902	0.537313
SRX2683608	TFs and others	Epitope tags	Kidney	293	1144	3/67	44/528	-0.465038	-0.0246902	0.537313
SRX382354	TFs and others	RNF2	Epidermis	Melanocytes	959	3/67	44/528	-0.465038	-0.0246902	0.537313
SRX1156473	TFs and others	GATA3	Breast	MDA-MB-231	11019	1/67	24/528	-0.464776	-0.0246902	0.328358
SRX1334495	TFs and others	MYC	Prostate	LNCAP	1103	1/67	24/528	-0.464776	-0.0246902	0.328358
SRX2368879	TFs and others	FOXA2	Epidermis	BJ	23747	1/67	24/528	-0.464776	-0.0246902	0.328358
SRX2748845	TFs and others	MYB	Others	Adenoid cystic carcinoma	1090	1/67	24/528	-0.464776	-0.0246902	0.328358
SRX5342368	TFs and others	FOXL2	Gonad	SVOG-3e	5839	1/67	24/528	-0.464776	-0.0246902	0.328358
SRX6763476	TFs and others	EGR1	Blood	Macrophages	673	1/67	24/528	-0.464776	-0.0246902	0.328358
SRX8616799	TFs and others	JUN	Lung	A549	2929	1/67	24/528	-0.464776	-0.0246902	0.328358
SRX9498739	TFs and others	GTF2B	Blood	K-562	1013	1/67	24/528	-0.464776	-0.0246902	0.328358
SRX9562903	TFs and others	SMARCC1	Muscle	RH-4	667	1/67	24/528	-0.464776	-0.0246902	0.328358
SRX5360661	TFs and others	KLF4	Epidermis	BJ	16236	27/67	181/528	-0.464629	-0.0246902	1.17556
SRX170373	TFs and others	BRD2	Kidney	293	4177	1/67	25/528	-0.464233	-0.0246902	0.315224
SRX1823810	TFs and others	CEBPB	Bone	Osteoblasts	10128	1/67	25/528	-0.464233	-0.0246902	0.315224
SRX201314	TFs and others	AHR	Breast	MCF-7	5944	1/67	25/528	-0.464233	-0.0246902	0.315224
SRX2323907	TFs and others	AFF1	Blood	Pre-B cell leukemia	1313	1/67	25/528	-0.464233	-0.0246902	0.315224
SRX2642373	TFs and others	HOXB13	Prostate	VCaP	16284	1/67	25/528	-0.464233	-0.0246902	0.315224
SRX3230416	TFs and others	ZNF334	Liver	Hep G2	1580	1/67	25/528	-0.464233	-0.0246902	0.315224
SRX4931260	TFs and others	KMT2A	Breast	MCF-7	721	1/67	25/528	-0.464233	-0.0246902	0.315224
SRX5124826	TFs and others	FOXA1	Prostate	C4-2	22662	1/67	25/528	-0.464233	-0.0246902	0.315224
SRX5982361	TFs and others	SMARCA2	Lung	A549	6280	1/67	25/528	-0.464233	-0.0246902	0.315224
SRX668217	TFs and others	E2F4	Neural	HRPEpiC	853	1/67	25/528	-0.464233	-0.0246902	0.315224
SRX8080558	TFs and others	Epitope tags	Breast	Mammary gland adenocarcinoma	13314	1/67	25/528	-0.464233	-0.0246902	0.315224
SRX8538461	TFs and others	HCFC1	Blood	RAMOS	1506	1/67	25/528	-0.464233	-0.0246902	0.315224
SRX9350928	TFs and others	BRD4	Digestive tract	COLO 320HSR	1456	1/67	25/528	-0.464233	-0.0246902	0.315224
SRX3934096	TFs and others	INTS13	Blood	Monocytes	4804	20/67	193/528	-0.463714	-0.0245682	0.816642
SRX029435	TFs and others	RUNX1	Blood	CD34+	3452	3/67	46/528	-0.463645	-0.0245682	0.513952
SRX1427526	TFs and others	CREB1	Blood	KG-1	1127	3/67	46/528	-0.463645	-0.0245682	0.513952
SRX2267446	TFs and others	BRD4	Lung	NCI-H3122	2643	3/67	46/528	-0.463645	-0.0245682	0.513952
SRX6441751	TFs and others	FOXA2	Pancreas	CFPAC-1	16098	3/67	46/528	-0.463645	-0.0245682	0.513952
SRX6888836	TFs and others	Biotin	Uterus	HeLa	2218	3/67	46/528	-0.463645	-0.0245682	0.513952
SRX4720614	TFs and others	Epitope tags	Kidney	G-401	7278	20/67	192/528	-0.463598	-0.0245682	0.820896
SRX476926	TFs and others	SNAI2	Epidermis	Keratinocytes	21062	20/67	192/528	-0.463598	-0.0245682	0.820896
SRX5661984	TFs and others	CREB1	Kidney	Kidney Cortex	31397	56/67	411/528	-0.463022	-0.0241207	1.07376
SRX6099462	TFs and others	CREBBP	Blood	DLBCL	27145	11/67	117/528	-0.463022	-0.0241207	0.740911
SRX4212591	TFs and others	EZH2	Blood	Peripheral blood mononuclear cells	3828	11/67	116/528	-0.462704	-0.0239266	0.747298
SRX5442198	TFs and others	FOXP1	Blood	OCI-LY1	83564	56/67	410/528	-0.462572	-0.0239266	1.07637
SRX1672136	TFs and others	NR3C1	Lung	BEAS-2B	11867	11/67	118/528	-0.462572	-0.0239266	0.734632
SRX4937340	TFs and others	MED1	Digestive tract	HCT 116	11020	11/67	118/528	-0.462572	-0.0239266	0.734632
SRX2867672	TFs and others	GFP	Kidney	293	36156	39/67	341/528	-0.462254	-0.0237997	0.9013
SRX373733	TFs and others	ETS1	Blood	CUTLL1	28895	39/67	341/528	-0.462254	-0.0237997	0.9013
SRX5286305	TFs and others	AR	Prostate	LNCAP	51453	39/67	341/528	-0.462254	-0.0237997	0.9013
SRX8080547	TFs and others	Epitope tags	Breast	Mammary gland ductal carcinoma	4602	12/67	70/528	-0.462184	-0.0237932	1.35096
SRX4377560	TFs and others	BRD9	Breast	MDA-MB-231	18475	20/67	190/528	-0.461669	-0.0234138	0.829537
SRX391683	TFs and others	TRIM28	Blood	CD34 Hematopoietic stem cells	101941	56/67	413/528	-0.461612	-0.0234138	1.06856
SRX100544	TFs and others	EP300	Liver	Hep G2	24398	11/67	115/528	-0.461612	-0.0234138	0.753796
SRX5246885	TFs and others	SMARCA4	Pluripotent stem cell	iPS derived neural cells	30056	28/67	188/528	-0.460691	-0.0230409	1.17371
SRX093190	TFs and others	CEBPB	Blood	Macrophages	11817	1/67	26/528	-0.460645	-0.0230409	0.3031
SRX1038944	TFs and others	YAP1	Lung	IMR-90	11612	1/67	26/528	-0.460645	-0.0230409	0.3031
SRX2323906	TFs and others	AFF1	Blood	Pre-B cell leukemia	1302	1/67	26/528	-0.460645	-0.0230409	0.3031
SRX4786553	TFs and others	TET2	Breast	MCF-7	538	1/67	26/528	-0.460645	-0.0230409	0.3031
SRX5250531	TFs and others	MLXIP	Uterus	HeLa	499	1/67	26/528	-0.460645	-0.0230409	0.3031
SRX5342376	TFs and others	FOXL2	Gonad	SVOG-3e	9324	1/67	26/528	-0.460645	-0.0230409	0.3031
SRX5982364	TFs and others	SMARCA4	Lung	A549	6325	1/67	26/528	-0.460645	-0.0230409	0.3031
SRX9178827	TFs and others	HAP1	Blood	HAP1	1621	1/67	26/528	-0.460645	-0.0230409	0.3031
SRX10119145	TFs and others	CREB1	Blood	MV-4-11	1268	3/67	47/528	-0.46041	-0.0230409	0.503017
SRX5982340	TFs and others	SMARCA4	Lung	A549	8200	3/67	47/528	-0.46041	-0.0230409	0.503017
SRX8406542	TFs and others	HOXB13	Prostate	Prostate	14322	3/67	47/528	-0.46041	-0.0230409	0.503017
SRX9178852	TFs and others	HAP1	Blood	HAP1	3235	3/67	47/528	-0.46041	-0.0230409	0.503017
SRX6602363	TFs and others	ARNTL	Neural	Glioma stem cells	7860	28/67	189/528	-0.458586	-0.0214608	1.1675
SRX5503029	TFs and others	Epitope tags	Kidney	293	14661	39/67	339/528	-0.458586	-0.0214608	0.906617
SRX5323860	TFs and others	STAT3	Breast	MCF-7	23738	21/67	200/528	-0.458354	-0.0214608	0.827463
ERX1149109	TFs and others	CTCF	Blood	HEL 92.1.7	26682	12/67	71/528	-0.458216	-0.0214608	1.33193
SRX1744959	TFs and others	CTCF	Blood	THP-1	24092	12/67	71/528	-0.458216	-0.0214608	1.33193
SRX2570608	TFs and others	CTCF	Blood	HAP1	26723	12/67	71/528	-0.458216	-0.0214608	1.33193
SRX6902858	TFs and others	CTCF	Blood	CD34+	19597	12/67	71/528	-0.458216	-0.0214608	1.33193
SRX9975616	TFs and others	SMC1A	Bone	A-673	50079	46/67	329/528	-0.457731	-0.0214608	1.10185
SRX5323878	TFs and others	ESR1	Breast	MCF-7	22601	18/67	114/528	-0.456751	-0.0214608	1.2443
SRX190222	TFs and others	E2F6	Lung	A549	8848	21/67	198/528	-0.45656	-0.0214608	0.835821
SRX5503030	TFs and others	Epitope tags	Kidney	293	13109	39/67	338/528	-0.455953	-0.0214608	0.9093
SRX017895	TFs and others	RELA	Blood	GM18951	4383	8/67	43/528	-0.455619	-0.0214608	1.46616
SRX10913948	TFs and others	SP1	Epidermis	Dermal fibroblast	1299	8/67	43/528	-0.455619	-0.0214608	1.46616
SRX7202534	TFs and others	CTCF	Uterus	HEC-1-B	18752	8/67	43/528	-0.455619	-0.0214608	1.46616
SRX8831616	TFs and others	TP63	Digestive tract	KYSE-180	21130	8/67	43/528	-0.455619	-0.0214608	1.46616
SRX1711343	TFs and others	INTS12	Lung	Bronchial epithelial cells	10927	38/67	332/528	-0.455382	-0.0214608	0.901996
DRX156350	TFs and others	MGMT	Neural	U-87 MG	1689	1/67	27/528	-0.454304	-0.0214608	0.291874
SRX055310	TFs and others	KDM5B	Breast	MCF-7	942	1/67	27/528	-0.454304	-0.0214608	0.291874
SRX2708811	TFs and others	INO80	Liver	Hep G2	1428	1/67	27/528	-0.454304	-0.0214608	0.291874
SRX2842444	TFs and others	FOSL1	Bone	143B	2949	1/67	27/528	-0.454304	-0.0214608	0.291874
SRX3881551	TFs and others	MYC	Prostate	LNCAP	746	1/67	27/528	-0.454304	-0.0214608	0.291874
SRX6852820	TFs and others	POU3F2	Lung	LK-2	360	1/67	27/528	-0.454304	-0.0214608	0.291874
SRX9469987	TFs and others	AR	Prostate	LAPC-4	45228	1/67	27/528	-0.454304	-0.0214608	0.291874
SRX10657969	TFs and others	Epitope tags	Blood	NALM-6	21537	45/67	319/528	-0.45386	-0.0214608	1.11168
SRX6476489	TFs and others	SMAD2	Cardiovascular	HUVEC	5495	22/67	209/528	-0.45386	-0.0214608	0.829537
SRX1091550	TFs and others	TFAP2A	Pluripotent stem cell	hESC derived neural crests	43176	45/67	320/528	-0.453826	-0.0214608	1.10821
SRX100531	TFs and others	CTCF	Liver	Hep G2	50715	18/67	115/528	-0.453393	-0.0214608	1.23348
SRX6748226	TFs and others	CXXC5	Prostate	Prostate cancer	3450	18/67	115/528	-0.453393	-0.0214608	1.23348
SRX3927288	TFs and others	SMARCC1	Blood	EOL-1	60643	38/67	331/528	-0.453302	-0.0214608	0.904721
SRX3482874	TFs and others	RAD21	Pluripotent stem cell	hESC HUES64	46421	12/67	72/528	-0.453293	-0.0214608	1.31343
SRX3583225	TFs and others	CTCF	Breast	MCF-7	24037	12/67	72/528	-0.453293	-0.0214608	1.31343
SRX4193145	TFs and others	ESR1	Breast	MCF-7	5919	12/67	72/528	-0.453293	-0.0214608	1.31343
SRX5719584	TFs and others	CTCF	Blood	CUTLL1	22723	12/67	72/528	-0.453293	-0.0214608	1.31343
SRX6916365	TFs and others	CTCF	Kidney	iSLK	28701	12/67	72/528	-0.453293	-0.0214608	1.31343
SRX7677736	TFs and others	NCBP1	Digestive tract	DLD-1	7164	23/67	216/528	-0.449962	-0.0214608	0.839138
SRX10045366	TFs and others	BAP1	Blood	THP-1	11115	36/67	318/528	-0.449431	-0.0214608	0.892143
SRX327755	TFs and others	MED1	Blood	MM.1S	17194	36/67	318/528	-0.449431	-0.0214608	0.892143
SRX100385	TFs and others	NR3C1	Uterus	ECC-1	8616	8/67	44/528	-0.449396	-0.0214608	1.43284
SRX100419	TFs and others	ESR1	Breast	T-47D	9756	8/67	44/528	-0.449396	-0.0214608	1.43284
SRX4417022	TFs and others	ESR1	Breast	MCF-7	9799	8/67	44/528	-0.449396	-0.0214608	1.43284
SRX1091826	TFs and others	CTCF	Breast	MCF-7	56280	18/67	116/528	-0.449374	-0.0214608	1.22285
SRX5577150	TFs and others	AR	Prostate	LNCAP	34812	18/67	116/528	-0.449374	-0.0214608	1.22285
SRX4096730	TFs and others	SMAD3	Prostate	PC-3	6800	12/67	125/528	-0.448672	-0.0214608	0.756537
SRX2055842	TFs and others	ETS1	Kidney	Renal cell carcinoma	9819	23/67	214/528	-0.448405	-0.0214608	0.84698
DRX144853	TFs and others	RUNX2	Blood	CAL-1	920	2/67	9/528	-0.447748	-0.0214608	1.75124
ERX200505	TFs and others	CTCF	Blood	B cells	5218	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX014780	TFs and others	PML	Blood	UPR9	2725	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX023135	TFs and others	PRDM14	Pluripotent stem cell	ES cells	3156	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX027903	TFs and others	NR3C1	Uterus	HeLa	1880	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX10003072	TFs and others	MSX2	Placenta	Trophoblast stem cells	1919	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX100265	TFs and others	ESR1	Breast	H3396	818	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX100272	TFs and others	NCOA3	Breast	H3396	571	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX100386	TFs and others	RXRA	Blood	GM12878	422	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX100427	TFs and others	FOSL1	Pluripotent stem cell	hESC H1	747	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX101137	TFs and others	AR	Prostate	VCaP	17142	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX1012743	TFs and others	ESR1	Breast	MCF-7	1960	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX1012745	TFs and others	ESR1	Breast	MCF-7	2008	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX1033286	TFs and others	GATA2	Prostate	LNCAP	2742	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX10365515	TFs and others	AR	Breast	MCF-7	2853	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX1053367	TFs and others	MED1	Pluripotent stem cell	ES cells	1046	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX1123863	TFs and others	SMARCC1	Liver	MRT TTC549	2533	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX1136633	TFs and others	GTF2B	Uterus	HeLa	318	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX1156536	TFs and others	SMARCA4	Breast	MDA-MB-231	1588	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX1161169	TFs and others	ESR1	Breast	MCF-7	1651	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX116464	TFs and others	EP300	Pluripotent stem cell	hESC H1	1743	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX1181994	TFs and others	CHD4	Prostate	LNCAP	904	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX1397397	TFs and others	GATA2	Blood	CD34+	6538	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX1457740	TFs and others	Epitope tags	Kidney	293	4857	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX150562	TFs and others	ZZZ3	Blood	GM12878	663	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX155749	TFs and others	HSF1	Breast	MCF-7	238	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX158111	TFs and others	TAL1	Blood	RPMI 8402	11091	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX1658069	TFs and others	BRD4	Lung	IMR-90	1099	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX1674503	TFs and others	ZMYND8	Uterus	HeLa	417	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX1702478	TFs and others	AR	Prostate	LNCAP	3976	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX176865	TFs and others	GATA3	Breast	MCF-7	1939	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX1818073	TFs and others	AR	Prostate	LNCAP	19746	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX186709	TFs and others	EP300	Pluripotent stem cell	hESC H1	1736	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX186725	TFs and others	EZH2	Lung	NHLF	4459	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX186746	TFs and others	EZH2	Epidermis	NHDF	2208	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX243760	TFs and others	PAX5	Blood	RAJI	1334	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX2683574	TFs and others	Epitope tags	Kidney	293	372	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX2683578	TFs and others	Epitope tags	Kidney	293	407	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX2731656	TFs and others	HOXC5	Prostate	PC-3	546	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX275500	TFs and others	TP53	Bone	U2OS	1546	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX2871352	TFs and others	GATA3	Breast	T-47D	1756	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX2897199	TFs and others	ESR1	Breast	Breast cancer cells	481	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX2993408	TFs and others	ARNTL	Kidney	Renal tubular cells	1151	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX3001607	TFs and others	FOXA1	Unclassified	Unclassified	1840	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX3051208	TFs and others	HIF1A	Kidney	Renal cell carcinoma	886	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX306179	TFs and others	ZC3H8	Digestive tract	HCT 116	431	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX3124418	TFs and others	BRD4	Neural	KELLY	1343	2/67	9/528	-0.447748	-0.0214608	1.75124
SRX316360	TFs and others	NR3C1	Kidney	293	14161	2/67	9/528	-0.447748	-0.0214608	1.75124
