SRX3271002	TFs and others	KDM1A	Pluripotent stem cell	hESC derived pancreatic cells	21954	337/3077	14/26	-6.926	-2.6655	0.203398
SRX9932050	TFs and others	STAT5A	Breast	MCF-7	2544	542/3077	6/26	-0.355416	0	0.763298
DRX234811	TFs and others	MEAF6	Kidney	293	13230	232/3077	3/26	-0.354305	0	0.65345
SRX1165088	TFs and others	RAD21	Liver	Hep G2	37279	232/3077	3/26	-0.354305	0	0.65345
SRX150726	TFs and others	RAD21	Liver	Hep G2	31562	232/3077	3/26	-0.354305	0	0.65345
SRX5141101	TFs and others	CEBPA	Blood	THP-1	26104	232/3077	3/26	-0.354305	0	0.65345
SRX1012643	TFs and others	EP300	Breast	MCF-7	12350	233/3077	3/26	-0.353122	0	0.656267
SRX392820	TFs and others	EP300	Blood	GM12878	16491	233/3077	3/26	-0.353122	0	0.656267
SRX5283932	TFs and others	CPSF3L	Uterus	HeLa	4343	233/3077	3/26	-0.353122	0	0.656267
SRX027905	TFs and others	NR3C1	Uterus	HeLa	1522	68/3077	1/26	-0.352572	0	0.574586
SRX097074	TFs and others	TCF7L2	Blood	CD34 Hematopoietic stem cells	2258	68/3077	1/26	-0.352572	0	0.574586
SRX2671820	TFs and others	EP300	Pluripotent stem cell	iPS cells	12679	68/3077	1/26	-0.352572	0	0.574586
SRX3229140	TFs and others	ESR1	Breast	Breast cancer	4640	68/3077	1/26	-0.352572	0	0.574586
SRX4288471	TFs and others	CTCF	Blood	Lymphoblastoid cell line	7566	68/3077	1/26	-0.352572	0	0.574586
SRX4451199	TFs and others	ESR1	Breast	MCF-7	1624	68/3077	1/26	-0.352572	0	0.574586
SRX7565922	TFs and others	CTCF	Gonad	A2780	4579	68/3077	1/26	-0.352572	0	0.574586
SRX7695552	TFs and others	TEAD4	Lung	NCI-H209	6501	68/3077	1/26	-0.352572	0	0.574586
SRX8616985	TFs and others	ESR1	Breast	STG195	5234	68/3077	1/26	-0.352572	0	0.574586
SRX5514037	TFs and others	MED12	Uterus	Myometrium	4503	547/3077	6/26	-0.352003	0	0.770339
SRX092573	TFs and others	ZNF143	Uterus	HeLa	1936	234/3077	3/26	-0.351931	0	0.659084
SRX2837382	TFs and others	RELA	Blood	GM12878	10078	234/3077	3/26	-0.351931	0	0.659084
SRX4023330	TFs and others	CDK9	Breast	T-47D	1721	235/3077	3/26	-0.350733	0	0.6619
SRX4672371	TFs and others	ARNT	Lung	A549	2843	235/3077	3/26	-0.350733	0	0.6619
SRX100503	TFs and others	ZBTB33	Digestive tract	HCT 116	1842	236/3077	3/26	-0.349528	0	0.664717
SRX3345951	TFs and others	CPSF3L	Blood	HL-60	6245	551/3077	6/26	-0.349175	0	0.775972
SRX4240290	TFs and others	ESR1	Gonad	SK-OV-3	1134	237/3077	3/26	-0.348315	0	0.667533
SRX5089444	TFs and others	SMARCB1	Breast	MCF-7	7815	237/3077	3/26	-0.348315	0	0.667533
DRX013210	TFs and others	CTCF	Breast	MCF-7	8198	69/3077	1/26	-0.347937	0	0.583035
SRX2982421	TFs and others	FOXA1	Uterus	HEC-1-A	1589	69/3077	1/26	-0.347937	0	0.583035
SRX3229177	TFs and others	FOXA1	Breast	Breast cancer	4780	69/3077	1/26	-0.347937	0	0.583035
SRX3285613	TFs and others	KDM5B	Breast	C70R	2328	69/3077	1/26	-0.347937	0	0.583035
SRX3546801	TFs and others	Epitope tags	Breast	MDA-MB-231	3142	69/3077	1/26	-0.347937	0	0.583035
SRX4192959	TFs and others	SMC1A	Breast	MCF-7	5581	69/3077	1/26	-0.347937	0	0.583035
SRX4737859	TFs and others	BAP1	Pancreas	HPDE6	684	69/3077	1/26	-0.347937	0	0.583035
SRX6473449	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	3217	69/3077	1/26	-0.347937	0	0.583035
SRX6969885	TFs and others	CHD6	Cardiovascular	Cardiomyocytes	731	69/3077	1/26	-0.347937	0	0.583035
SRX7283271	TFs and others	IRF1	Pancreas	AsPC-1	3067	69/3077	1/26	-0.347937	0	0.583035
SRX7785400	TFs and others	ATF4	Blood	Jurkat	6658	69/3077	1/26	-0.347937	0	0.583035
SRX8406522	TFs and others	FOXA1	Prostate	Prostatic Neoplasms, Castration-Resistant	19137	69/3077	1/26	-0.347937	0	0.583035
SRX8520794	TFs and others	STAT3	Breast	HCC1937	1683	69/3077	1/26	-0.347937	0	0.583035
SRX10119113	TFs and others	CEBPA	Blood	MV-4-11	7250	238/3077	3/26	-0.347096	0	0.67035
SRX2944444	TFs and others	MYC	Breast	MCF 10A	3028	239/3077	3/26	-0.34587	0	0.673167
SRX5323828	TFs and others	FOXA1	Breast	T-47D	17121	239/3077	3/26	-0.34587	0	0.673167
SRX150647	TFs and others	ZNF143	Blood	K-562	23135	557/3077	6/26	-0.344781	0	0.784422
SRX7522852	TFs and others	STAT3	Breast	MCF10DCIS.com	1558	240/3077	3/26	-0.344638	0	0.675983
SRX150668	TFs and others	GATA2	Neural	SK-N-SH	27915	241/3077	3/26	-0.343399	0	0.6788
SRX4001880	TFs and others	CTCF	Blood	THP-1	23634	241/3077	3/26	-0.343399	0	0.6788
SRX8520793	TFs and others	STAT3	Breast	HCC1187	10646	241/3077	3/26	-0.343399	0	0.6788
SRX1012640	TFs and others	EP300	Breast	MCF-7	3157	70/3077	1/26	-0.343389	0	0.591485
SRX1733713	TFs and others	ESR1	Breast	MCF-7	2567	70/3077	1/26	-0.343389	0	0.591485
SRX2900586	TFs and others	NR3C1	Blood	THP-1	5631	70/3077	1/26	-0.343389	0	0.591485
SRX3229128	TFs and others	ESR1	Breast	Breast cancer	2443	70/3077	1/26	-0.343389	0	0.591485
SRX5089411	TFs and others	SMARCA4	Breast	MCF-7	1867	70/3077	1/26	-0.343389	0	0.591485
SRX7677720	TFs and others	NELFCD	Digestive tract	DLD-1	2356	70/3077	1/26	-0.343389	0	0.591485
SRX9683853	TFs and others	NR3C1	Adipocyte	Adipocytes	5194	70/3077	1/26	-0.343389	0	0.591485
SRX3990996	TFs and others	PGR	Breast	T-47D	20824	560/3077	6/26	-0.34252	0	0.788647
SRX1079386	TFs and others	SUMO2	Prostate	VCaP	16711	242/3077	3/26	-0.342155	0	0.681616
SRX1334498	TFs and others	MYC	Prostate	LNCAP	5410	242/3077	3/26	-0.342155	0	0.681616
SRX5574452	TFs and others	SPI1	Blood	CTV-1	23749	242/3077	3/26	-0.342155	0	0.681616
SRX176860	TFs and others	ESR1	Breast	MCF-7	51784	603/3077	3/26	-0.341979	0	1.69841
SRX3110738	TFs and others	ESR1	Breast	MCF-7	70549	561/3077	6/26	-0.341757	0	0.790055
SRX5286329	TFs and others	NANOG	Pluripotent stem cell	hESC WIBR2	24457	561/3077	6/26	-0.341757	0	0.790055
SRX7807114	TFs and others	TEAD1	Unclassified	Unclassified	14882	567/3077	3/26	-0.341302	0	1.59701
SRX100450	TFs and others	SIX5	Pluripotent stem cell	hESC H1	2769	243/3077	3/26	-0.340906	0	0.684433
SRX10145215	TFs and others	REL	Unclassified	Unclassified	3985	243/3077	3/26	-0.340906	0	0.684433
SRX2194249	TFs and others	CEBPB	Breast	SUM 159PT	38434	612/3077	3/26	-0.340614	0	1.72376
SRX716558	TFs and others	TEAD1	Neural	SF268	20157	612/3077	3/26	-0.340614	0	1.72376
SRX10212068	TFs and others	CEBPB	Blood	CD4+ T cells	7564	244/3077	3/26	-0.33965	0	0.687249
SRX10989715	TFs and others	GATA1	Blood	HUDEP-1	12556	244/3077	3/26	-0.33965	0	0.687249
SRX199878	TFs and others	CTCF	Neural	BE(2)-C	34525	244/3077	3/26	-0.33965	0	0.687249
SRX360577	TFs and others	NIPBL	Digestive tract	GP5d	2644	244/3077	3/26	-0.33965	0	0.687249
SRX5283931	TFs and others	CPSF3L	Uterus	HeLa	5175	244/3077	3/26	-0.33965	0	0.687249
SRX1389378	TFs and others	ELF3	Pancreas	CFPAC-1	15006	615/3077	7/26	-0.339154	0	0.742374
SRX10119170	TFs and others	CREBBP	Blood	MV-4-11	947	71/3077	1/26	-0.338924	0	0.599935
SRX10119171	TFs and others	CREBBP	Blood	MV-4-11	893	71/3077	1/26	-0.338924	0	0.599935
SRX11399800	TFs and others	HDAC2	Lung	NCI-H1963	2929	71/3077	1/26	-0.338924	0	0.599935
SRX1548208	TFs and others	E2F1	Cardiovascular	Wharton Jelly	614	71/3077	1/26	-0.338924	0	0.599935
SRX2578871	TFs and others	ESR1	Breast	MDA-MB-231	1703	71/3077	1/26	-0.338924	0	0.599935
SRX2770859	TFs and others	SMC1A	Blood	Macrophages	29541	71/3077	1/26	-0.338924	0	0.599935
SRX2937339	TFs and others	SMARCA4	Blood	J-Lat A72	1046	71/3077	1/26	-0.338924	0	0.599935
SRX3445668	TFs and others	TAL1	Blood	K-562	12049	71/3077	1/26	-0.338924	0	0.599935
SRX4451206	TFs and others	ESR1	Breast	MCF-7	6935	71/3077	1/26	-0.338924	0	0.599935
SRX5683079	TFs and others	ESR1	Uterus	Ishikawa	4603	71/3077	1/26	-0.338924	0	0.599935
SRX6487042	TFs and others	FOXA1	Breast	MCF-7	3653	71/3077	1/26	-0.338924	0	0.599935
SRX8380650	TFs and others	ESR1	Bone	U2OS	10569	71/3077	1/26	-0.338924	0	0.599935
SRX9434361	TFs and others	RELA	Digestive tract	HT-29	1811	71/3077	1/26	-0.338924	0	0.599935
SRX9683851	TFs and others	NR3C1	Adipocyte	Adipocytes	6484	71/3077	1/26	-0.338924	0	0.599935
SRX9683970	TFs and others	ESRRA	Breast	MDA-MB-231	3385	71/3077	1/26	-0.338924	0	0.599935
SRX150709	TFs and others	CEBPB	Lung	A549	32586	616/3077	7/26	-0.338918	0	0.743581
SRX3789539	TFs and others	RUNX1	Blood	Acute myeloid leukemia	3079	618/3077	7/26	-0.338425	0	0.745996
SRX1012632	TFs and others	ESR1	Breast	MCF-7	17006	245/3077	3/26	-0.33839	0	0.690066
SRX150441	TFs and others	NRF1	Blood	K-562	3420	245/3077	3/26	-0.33839	0	0.690066
SRX5313220	TFs and others	Biotin	Digestive tract	HCT 116	4417	245/3077	3/26	-0.33839	0	0.690066
SRX4708084	TFs and others	RBM25	Blood	K-562	38027	619/3077	7/26	-0.338168	0	0.747203
ERX200543	TFs and others	CTCF	Blood	B cells	26149	246/3077	3/26	-0.337125	0	0.692883
SRX080369	TFs and others	CTCF	Blood	GM12878	30069	246/3077	3/26	-0.337125	0	0.692883
SRX100387	TFs and others	BCL3	Blood	GM12878	11004	246/3077	3/26	-0.337125	0	0.692883
SRX8536129	TFs and others	NFYB	Blood	HUDEP-2	3404	625/3077	7/26	-0.336488	0	0.754445
SRX1460852	TFs and others	BRD4	Blood	Th1 Cells	4978	626/3077	7/26	-0.336186	0	0.755653
SRX9029195	TFs and others	CEBPB	Blood	Neutrophils	8426	247/3077	3/26	-0.335855	0	0.695699
SRX9932058	TFs and others	STAT5A	Breast	MCF-7	983	247/3077	3/26	-0.335855	0	0.695699
SRX11668228	TFs and others	CUX1	Blood	K-562	14642	248/3077	3/26	-0.33458	0	0.698516
SRX3946910	TFs and others	MED1	Others	Mesenchymal stem cells	4181	248/3077	3/26	-0.33458	0	0.698516
SRX4221460	TFs and others	CTCF	Neural	SK-N-SH	23922	248/3077	3/26	-0.33458	0	0.698516
SRX4890466	TFs and others	CTCF	Blood	Kasumi-1	24564	248/3077	3/26	-0.33458	0	0.698516
SRX101132	TFs and others	AR	Prostate	VCaP	36862	72/3077	1/26	-0.334542	0	0.608385
SRX1136649	TFs and others	GTF2B	Uterus	HeLa	1569	72/3077	1/26	-0.334542	0	0.608385
SRX3482872	TFs and others	CTCF	Pluripotent stem cell	hESC HUES64	7780	72/3077	1/26	-0.334542	0	0.608385
SRX471856	TFs and others	AR	Prostate	VCaP	14763	72/3077	1/26	-0.334542	0	0.608385
SRX882965	TFs and others	5-mC	Prostate	LNCAP	67065	72/3077	1/26	-0.334542	0	0.608385
SRX9779520	TFs and others	HDAC2	Lung	NCI-H1963	2913	72/3077	1/26	-0.334542	0	0.608385
SRX4001833	TFs and others	CTCF	Blood	THP-1	27278	249/3077	3/26	-0.333301	0	0.701332
SRX1995010	TFs and others	HIF1A	Bone	U2OS	5606	637/3077	7/26	-0.332438	0	0.768931
SRX3367140	TFs and others	CTCF	Epidermis	SK-MEL-147	29639	250/3077	3/26	-0.332017	0	0.704149
SRX5342376	TFs and others	FOXL2	Gonad	SVOG-3e	9324	250/3077	3/26	-0.332017	0	0.704149
SRX6578938	TFs and others	CTCF	Blood	Jurkat	28669	250/3077	3/26	-0.332017	0	0.704149
SRX150447	TFs and others	TFAP2A	Uterus	HeLa	10885	641/3077	7/26	-0.330893	0	0.773759
SRX038622	TFs and others	CTCF	Blood	K-562	25854	251/3077	3/26	-0.33073	0	0.706966
SRX359932	TFs and others	FOXP1	Digestive tract	LoVo	2334	251/3077	3/26	-0.33073	0	0.706966
SRX5930125	TFs and others	KAT2A	Blood	Acute myeloid leukemia	1235	251/3077	3/26	-0.33073	0	0.706966
SRX10881803	TFs and others	SMARCC2	Others	BT-16	787	73/3077	1/26	-0.330239	0	0.616835
SRX1510444	TFs and others	SOX9	Prostate	VCaP	1163	73/3077	1/26	-0.330239	0	0.616835
SRX3229181	TFs and others	FOXA1	Breast	Breast cancer	2936	73/3077	1/26	-0.330239	0	0.616835
SRX3285582	TFs and others	KDM5B	Breast	MCF-7	1503	73/3077	1/26	-0.330239	0	0.616835
SRX3541097	TFs and others	ESR1	Breast	MCF-7	3508	73/3077	1/26	-0.330239	0	0.616835
SRX4451195	TFs and others	ESR1	Breast	MCF-7	2511	73/3077	1/26	-0.330239	0	0.616835
SRX4671059	TFs and others	BMI1	Blood	Lymphoblastoid cell line	2980	73/3077	1/26	-0.330239	0	0.616835
SRX5157157	TFs and others	CEBPA	Blood	THP-1	11210	73/3077	1/26	-0.330239	0	0.616835
SRX6487054	TFs and others	FOXA1	Breast	MCF-7	4702	73/3077	1/26	-0.330239	0	0.616835
SRX9298943	TFs and others	NR3C1	Lung	Lung cancer cell line	2450	73/3077	1/26	-0.330239	0	0.616835
SRX9683971	TFs and others	ESRRA	Breast	MDA-MB-231	3014	73/3077	1/26	-0.330239	0	0.616835
SRX159133	TFs and others	Epitope tags	Kidney	293	3033	252/3077	3/26	-0.329439	0	0.709782
SRX7396395	TFs and others	CTCF	Blood	BLaER1	21948	252/3077	3/26	-0.329439	0	0.709782
SRX100442	TFs and others	POU2F2	Blood	GM12891	13378	646/3077	7/26	-0.328831	0	0.779795
SRX6878604	TFs and others	FOXA1	Prostate	LNCAP	67570	253/3077	3/26	-0.328144	0	0.712599
SRX10045363	TFs and others	ASXL1	Blood	THP-1	6630	649/3077	7/26	-0.327527	0	0.783416
SRX2982416	TFs and others	FOXA1	Uterus	Ishikawa	32008	650/3077	7/26	-0.327081	0	0.784623
SRX11196888	TFs and others	G-quadruplex	Kidney	293	1389	254/3077	3/26	-0.326846	0	0.715415
SRX2020849	TFs and others	STAT3	Breast	HCC1143	2066	254/3077	3/26	-0.326846	0	0.715415
SRX063919	TFs and others	ERG	Blood	K-562	6497	74/3077	1/26	-0.326013	0	0.625284
SRX080155	TFs and others	MYC	Blood	K-562	1631	74/3077	1/26	-0.326013	0	0.625284
SRX11014590	TFs and others	CTCF	Bone	U2OS	6150	74/3077	1/26	-0.326013	0	0.625284
SRX2683597	TFs and others	Epitope tags	Kidney	293	931	74/3077	1/26	-0.326013	0	0.625284
SRX2881137	TFs and others	NANOG	Pluripotent stem cell	hESC H9	21132	74/3077	1/26	-0.326013	0	0.625284
SRX6487039	TFs and others	FOXA1	Breast	MCF-7	3853	74/3077	1/26	-0.326013	0	0.625284
SRX6780861	TFs and others	CREB1	Neural	Frontal cortex	1388	74/3077	1/26	-0.326013	0	0.625284
SRX199881	TFs and others	CTCF	Neural	BE(2)-C	37676	255/3077	3/26	-0.325544	0	0.718232
SRX1538756	TFs and others	NR1H2	Digestive tract	HT-29	3106	256/3077	3/26	-0.32424	0	0.721049
SRX3751778	TFs and others	DDIT3	Adipocyte	402-91	16148	657/3077	7/26	-0.323813	0	0.793073
SRX9556495	TFs and others	GATA3	Breast	MDA-MB-231	13714	658/3077	7/26	-0.323325	0	0.79428
SRX6957394	TFs and others	FOXL2	Kidney	HGrC1	6929	257/3077	3/26	-0.322932	0	0.723865
SRX9550861	TFs and others	FOXA1	Prostate	Prostate cancer	35725	257/3077	3/26	-0.322932	0	0.723865
SRX194577	TFs and others	NR2F2	Breast	MCF-7	16455	659/3077	7/26	-0.322832	0	0.795487
ERX200494	TFs and others	CTCF	Blood	B cells	4898	75/3077	1/26	-0.321862	0	0.633734
SRX017906	TFs and others	RELA	Blood	GM12878	4892	75/3077	1/26	-0.321862	0	0.633734
SRX10119143	TFs and others	CREB1	Blood	MV-4-11	963	75/3077	1/26	-0.321862	0	0.633734
SRX1123863	TFs and others	SMARCC1	Liver	MRT TTC549	2533	75/3077	1/26	-0.321862	0	0.633734
SRX174815	TFs and others	NKX2-1	Lung	HCC1819	2593	75/3077	1/26	-0.321862	0	0.633734
SRX2368899	TFs and others	FOXA2	Epidermis	BJ	5857	75/3077	1/26	-0.321862	0	0.633734
SRX3288572	TFs and others	RNF2	Pluripotent stem cell	hESC H9	5969	75/3077	1/26	-0.321862	0	0.633734
SRX5203292	TFs and others	CTCF	Breast	MCF-7	8199	75/3077	1/26	-0.321862	0	0.633734
SRX6367596	TFs and others	NCOA1	Kidney	293	21227	75/3077	1/26	-0.321862	0	0.633734
SRX6614747	TFs and others	SMC3	Lung	IMR-90	8281	75/3077	1/26	-0.321862	0	0.633734
SRX6853576	TFs and others	ARNT	Breast	MCF-7	776	75/3077	1/26	-0.321862	0	0.633734
SRX7951327	TFs and others	SMARCA4	Lung	NCI-H1944	939	75/3077	1/26	-0.321862	0	0.633734
SRX8380648	TFs and others	ESR1	Bone	U2OS	11028	75/3077	1/26	-0.321862	0	0.633734
SRX8406527	TFs and others	FOXA1	Prostate	Prostatic Neoplasms, Castration-Resistant	18361	75/3077	1/26	-0.321862	0	0.633734
SRX8861820	TFs and others	ESR1	Breast	T-47D	4520	75/3077	1/26	-0.321862	0	0.633734
SRX9741170	TFs and others	ATF4	Blood	MV-4-11	27040	258/3077	3/26	-0.321622	0	0.726682
SRX5417098	TFs and others	GFP	Uterus	HeLa	39863	662/3077	7/26	-0.321325	0	0.799109
SRX1998422	TFs and others	MYOD1	Muscle	Rhabdomyosarcoma	23066	663/3077	7/26	-0.320813	0	0.800316
SRX159129	TFs and others	ZNF143	Blood	K-562	2473	259/3077	3/26	-0.320309	0	0.729498
SRX3229149	TFs and others	ESR1	Breast	Breast cancer	5810	664/3077	7/26	-0.320296	0	0.801523
SRX100554	TFs and others	BCLAF1	Blood	GM12878	16961	665/3077	7/26	-0.319774	0	0.80273
SRX3241379	TFs and others	ARID1A	Gonad	RMG-I	14107	665/3077	7/26	-0.319774	0	0.80273
SRX1099628	TFs and others	GRHL2	Gonad	PEO1	8375	260/3077	3/26	-0.318994	0	0.732315
SRX11312440	TFs and others	RAD21	Lung	A549	28993	260/3077	3/26	-0.318994	0	0.732315
SRX8861823	TFs and others	ESR1	Breast	T-47D	11574	260/3077	3/26	-0.318994	0	0.732315
SRX10104975	TFs and others	RXRA	Others	5637	10173	668/3077	7/26	-0.31818	0	0.806351
SRX101130	TFs and others	AR	Prostate	VCaP	41655	76/3077	1/26	-0.317784	0	0.642184
SRX1042048	TFs and others	SETD1A	Blood	Erythroid Cells	1525	76/3077	1/26	-0.317784	0	0.642184
SRX1053373	TFs and others	CTCF	Pluripotent stem cell	ES cells	4781	76/3077	1/26	-0.317784	0	0.642184
SRX157662	TFs and others	YY1	Pluripotent stem cell	hESC H1	1092	76/3077	1/26	-0.317784	0	0.642184
SRX2582039	TFs and others	KDM4A	Breast	BCSC1	5866	76/3077	1/26	-0.317784	0	0.642184
SRX3229123	TFs and others	FOXA1	Breast	Breast cancer	3582	76/3077	1/26	-0.317784	0	0.642184
SRX3629599	TFs and others	ESR1	Breast	MCF-7	5420	76/3077	1/26	-0.317784	0	0.642184
SRX4116028	TFs and others	FOXA1	Breast	Breast cancer cells	3378	76/3077	1/26	-0.317784	0	0.642184
SRX4525855	TFs and others	SMARCA4	Kidney	TTC-1240	1203	76/3077	1/26	-0.317784	0	0.642184
SRX4824365	TFs and others	AR	Prostate	22Rv1	13588	76/3077	1/26	-0.317784	0	0.642184
SRX4941319	TFs and others	XBP1	Prostate	LNCAP	975	76/3077	1/26	-0.317784	0	0.642184
SRX5089415	TFs and others	SMARCA4	Breast	MCF-7	2066	76/3077	1/26	-0.317784	0	0.642184
SRX5287686	TFs and others	TEAD4	Breast	MCF-7	2502	76/3077	1/26	-0.317784	0	0.642184
SRX6487048	TFs and others	FOXA1	Breast	MCF-7	4570	76/3077	1/26	-0.317784	0	0.642184
SRX6743810	TFs and others	CHD6	Pluripotent stem cell	iPS cells	1110	76/3077	1/26	-0.317784	0	0.642184
SRX6969884	TFs and others	CHD6	Cardiovascular	Cardiomyocytes	840	76/3077	1/26	-0.317784	0	0.642184
SRX7122000	TFs and others	FOXA1	Breast	MCF-7	5773	76/3077	1/26	-0.317784	0	0.642184
SRX7428070	TFs and others	XBP1	Blood	Plasmablasts	662	76/3077	1/26	-0.317784	0	0.642184
SRX8976687	TFs and others	NCOR2	Digestive tract	KYSE-410	1220	76/3077	1/26	-0.317784	0	0.642184
SRX8406324	TFs and others	HOXB13	Prostate	Prostatic Neoplasms, Castration-Resistant	23427	262/3077	3/26	-0.316358	0	0.737948
SRX3584202	TFs and others	CEBPB	Gonad	Epididymis	37004	708/3077	4/26	-0.31513	0	1.49561
SRX019498	TFs and others	CTCF	Adipocyte	Adipose stromal cell	31271	263/3077	3/26	-0.315036	0	0.740765
SRX259618	TFs and others	TFAP4	Blood	Kasumi-1	8050	263/3077	3/26	-0.315036	0	0.740765
SRX148895	TFs and others	SMAD3	Liver	LX2	8324	692/3077	4/26	-0.314424	0	1.46181
SRX4394546	TFs and others	CEBPB	Bone	SU-DHL-1	48890	692/3077	4/26	-0.314424	0	1.46181
SRX2922231	TFs and others	ESR1	Breast	SUM 44PE	18817	687/3077	4/26	-0.313877	0	1.45125
SRX1156536	TFs and others	SMARCA4	Breast	MDA-MB-231	1588	77/3077	1/26	-0.313778	0	0.650634
SRX1514984	TFs and others	GFP	Kidney	293	2090	77/3077	1/26	-0.313778	0	0.650634
SRX2683595	TFs and others	Epitope tags	Kidney	293	1050	77/3077	1/26	-0.313778	0	0.650634
SRX3629596	TFs and others	ESR1	Breast	MCF-7	5205	77/3077	1/26	-0.313778	0	0.650634
SRX381502	TFs and others	Epitope tags	Blood	B cells	5859	77/3077	1/26	-0.313778	0	0.650634
SRX8616823	TFs and others	FOSL1	Lung	A549	633	77/3077	1/26	-0.313778	0	0.650634
SRX11312423	TFs and others	RAD21	Lung	A549	27615	264/3077	3/26	-0.313713	0	0.743581
SRX2194250	TFs and others	CEBPB	Breast	SUM 159PT	45705	684/3077	4/26	-0.313474	0	1.44491
SRX5195729	TFs and others	SMARCA4	Uterus	Endometrial epithelial cells	8769	684/3077	4/26	-0.313474	0	1.44491
SRX433201	TFs and others	AR	Prostate	PC-3	39378	683/3077	4/26	-0.313327	0	1.4428
SRX3229139	TFs and others	ESR1	Breast	Breast cancer	5607	738/3077	8/26	-0.311516	0	0.779493
SRX100454	TFs and others	FOXA1	Breast	T-47D	44490	739/3077	8/26	-0.31131	0	0.780549
SRX190258	TFs and others	CEBPB	Uterus	ECC-1	12162	266/3077	3/26	-0.311062	0	0.749215
SRX3931097	TFs and others	GRHL2	Breast	MCF-7	15107	266/3077	3/26	-0.311062	0	0.749215
SRX6949255	TFs and others	GFP	Uterus	HeLa	36469	266/3077	3/26	-0.311062	0	0.749215
SRX2064716	TFs and others	RAD21	Digestive tract	HCT 116	24614	742/3077	8/26	-0.310658	0	0.783718
ERX1276009	TFs and others	CTCF	Blood	UT-7	4269	78/3077	1/26	-0.309841	0	0.659084
SRX1156540	TFs and others	SMARCA4	Breast	MDA-MB-231	2332	78/3077	1/26	-0.309841	0	0.659084
SRX261273	TFs and others	ESR1	Breast	MCF-7	14728	78/3077	1/26	-0.309841	0	0.659084
SRX3110713	TFs and others	ESR1	Breast	MCF-7	1080	78/3077	1/26	-0.309841	0	0.659084
SRX4931233	TFs and others	KMT2A	Kidney	293	2274	78/3077	1/26	-0.309841	0	0.659084
SRX5287687	TFs and others	TEAD4	Breast	MCF-7	2595	78/3077	1/26	-0.309841	0	0.659084
SRX5604675	TFs and others	HOXB13	Prostate	LNCAP	19036	78/3077	1/26	-0.309841	0	0.659084
SRX668244	TFs and others	CDK7	Blood	Jurkat	1112	78/3077	1/26	-0.309841	0	0.659084
SRX673710	TFs and others	ESR1	Breast	MCF-7	14704	78/3077	1/26	-0.309841	0	0.659084
SRX7805893	TFs and others	SMC1A	Epidermis	Dermal fibroblast	6727	78/3077	1/26	-0.309841	0	0.659084
SRX8406505	TFs and others	FOXA1	Prostate	Prostate	13009	78/3077	1/26	-0.309841	0	0.659084
SRX8976686	TFs and others	NCOR2	Digestive tract	KYSE-410	1267	78/3077	1/26	-0.309841	0	0.659084
SRX9237238	TFs and others	PAF1	Blood	K-562	2657	78/3077	1/26	-0.309841	0	0.659084
SRX1161191	TFs and others	FOXA1	Breast	ZR-75-1	31417	267/3077	3/26	-0.309735	0	0.752031
SRX2404133	TFs and others	RELA	Others	Detroit 562	4353	269/3077	3/26	-0.307076	0	0.757664
SRX5234509	TFs and others	SMARCC1	Kidney	TTC1240	18233	758/3077	8/26	-0.30638	0	0.800617
SRX186768	TFs and others	SAP30	Pluripotent stem cell	hESC H1	2140	79/3077	1/26	-0.305971	0	0.667533
SRX3285554	TFs and others	ESR1	Breast	C49R	5734	79/3077	1/26	-0.305971	0	0.667533
SRX3401274	TFs and others	YAP1	Breast	MCF-7	4488	79/3077	1/26	-0.305971	0	0.667533
SRX4143035	TFs and others	POU2F3	Lung	NCI-H1048	29729	79/3077	1/26	-0.305971	0	0.667533
SRX4572978	TFs and others	HOXA13	Liver	Hep G2	840	79/3077	1/26	-0.305971	0	0.667533
SRX5574377	TFs and others	SPI1	Blood	Macrophages	5536	79/3077	1/26	-0.305971	0	0.667533
SRX6367571	TFs and others	SUMO2	Kidney	293	5843	79/3077	1/26	-0.305971	0	0.667533
SRX6367581	TFs and others	NCOA1	Kidney	293	14175	79/3077	1/26	-0.305971	0	0.667533
SRX6367597	TFs and others	NCOA1	Kidney	293	21567	79/3077	1/26	-0.305971	0	0.667533
SRX682385	TFs and others	LMO2	Blood	TSU-1621MT	11781	79/3077	1/26	-0.305971	0	0.667533
SRX8406511	TFs and others	FOXA1	Prostate	Prostate	7829	79/3077	1/26	-0.305971	0	0.667533
SRX8841621	TFs and others	CTCF	Blood	Lymphoblasts	4609	79/3077	1/26	-0.305971	0	0.667533
SRX1758507	TFs and others	NELFE	Breast	MCF-7	2645	270/3077	3/26	-0.305746	0	0.760481
SRX1515009	TFs and others	GFP	Kidney	293	36328	762/3077	8/26	-0.305108	0	0.804842
SRX3230403	TFs and others	TCF25	Liver	Hep G2	21098	763/3077	8/26	-0.304778	0	0.805899
SRX9556503	TFs and others	GATA3	Breast	MDA-MB-231	17166	763/3077	8/26	-0.304778	0	0.805899
SRX1033276	TFs and others	FOXA1	Prostate	LNCAP	43605	271/3077	3/26	-0.304414	0	0.763298
SRX8536107	TFs and others	GATA1	Blood	HUDEP-2	18839	271/3077	3/26	-0.304414	0	0.763298
SRX5286327	TFs and others	NANOG	Pluripotent stem cell	ES cells	27971	272/3077	3/26	-0.303082	0	0.766114
SRX6578948	TFs and others	CTCF	Blood	CUTLL1	23141	272/3077	3/26	-0.303082	0	0.766114
