SRX6743819	TFs and others	TFEB	Pluripotent stem cell	iPS cells	13773	199/416	177/709	-14.1307	-10.2338	1.91616
SRX188951	TFs and others	CTCF	Prostate	LNCAP	43769	79/416	126/709	-0.199601	0	1.06859
SRX10637290	TFs and others	KDM1A	Breast	MDA-MB-231	18552	123/416	199/709	-0.198926	0	1.05343
SRX8037077	TFs and others	KLF5	Digestive tract	HT-29	20557	301/416	503/709	-0.198872	0	1.01989
SRX4001885	TFs and others	CTCF	Blood	THP-1	18084	52/416	81/709	-0.198841	0	1.09414
SRX5848166	TFs and others	CTCF	Blood	K-562	27142	52/416	81/709	-0.198841	0	1.09414
SRX028641	TFs and others	NR2C2	Blood	GM12878	872	18/416	26/709	-0.198266	0	1.17992
SRX186769	TFs and others	SUZ12	Pluripotent stem cell	hESC H1	1494	18/416	26/709	-0.198266	0	1.17992
SRX7396398	TFs and others	CTCF	Blood	Leukemia cell line	4907	18/416	26/709	-0.198266	0	1.17992
SRX3285604	TFs and others	KDM5B	Breast	FULR	9688	80/416	128/709	-0.198105	0	1.0652
SRX190230	TFs and others	CTCF	Uterus	ECC-1	16417	32/416	49/709	-0.197853	0	1.11303
SRX6066510	TFs and others	NELFE	Digestive tract	HCT 116	2321	32/416	49/709	-0.197853	0	1.11303
SRX3271016	TFs and others	KDM1A	Pluripotent stem cell	hESC derived pancreatic cells	30890	124/416	202/709	-0.197539	0	1.04622
SRX5821023	TFs and others	CTCF	Blood	CD34 Hematopoietic stem cells	29158	124/416	202/709	-0.197539	0	1.04622
SRX5417098	TFs and others	GFP	Uterus	HeLa	39863	47/416	88/709	-0.19725	0	0.910266
SRX3285605	TFs and others	KDM5B	Breast	FULR	4100	28/416	54/709	-0.196825	0	0.883725
SRX5141099	TFs and others	SPI1	Blood	THP-1	50523	126/416	205/709	-0.196778	0	1.04754
SRX9178850	TFs and others	HAP1	Blood	HAP1	11020	75/416	137/709	-0.196644	0	0.933026
SRX2251220	TFs and others	BRD4	Prostate	C4-2	3256	81/416	130/709	-0.19658	0	1.06193
SRX100461	TFs and others	RAD21	Blood	GM12878	34353	53/416	83/709	-0.196476	0	1.08831
SRX359410	TFs and others	CREBBP	Kidney	293	1265	33/416	50/709	-0.196004	0	1.12486
SRX129068	TFs and others	MYC	Blood	P493-6	5463	127/416	207/709	-0.195991	0	1.04565
SRX5001396	TFs and others	CTCF	Bone	HT-1080	52467	76/416	138/709	-0.195356	0	0.938615
SRX4611714	TFs and others	ESR1	Breast	MCF-7	48239	83/416	133/709	-0.194849	0	1.0636
SRX1156541	TFs and others	SMARCA4	Breast	MDA-MB-231	22111	8/416	11/709	-0.194656	0	1.23951
SRX1177904	TFs and others	LARP7	Digestive tract	HCT 116	5397	8/416	11/709	-0.194656	0	1.23951
SRX4287638	TFs and others	AR	Epidermis	A-375	890	8/416	11/709	-0.194656	0	1.23951
SRX5195732	TFs and others	SMARCA4	Uterus	Endometrial epithelial cells	1941	8/416	11/709	-0.194656	0	1.23951
SRX6384790	TFs and others	RAD21	Digestive tract	HCT 116	5246	8/416	11/709	-0.194656	0	1.23951
SRX7054620	TFs and others	RELA	Cardiovascular	HAEC	1896	8/416	11/709	-0.194656	0	1.23951
SRX7054932	TFs and others	ERG	Cardiovascular	HAEC	677	8/416	11/709	-0.194656	0	1.23951
SRX9071231	TFs and others	BRD4	Blood	SEM	1582	8/416	11/709	-0.194656	0	1.23951
SRX9600620	TFs and others	G-quadruplex	Blood	K-562	322	8/416	11/709	-0.194656	0	1.23951
SRX150574	TFs and others	TBP	Blood	K-562	15813	286/416	497/709	-0.194524	0	0.98076
SRX9867031	TFs and others	CTCF	Blood	CD8+ T cells	13630	77/416	140/709	-0.194387	0	0.93738
SRX2207670	TFs and others	RBPJ	Cardiovascular	HUVEC	17462	84/416	134/709	-0.194293	0	1.06838
SRX643471	TFs and others	ERG	Prostate	VCaP	5323	84/416	134/709	-0.194293	0	1.06838
SRX5880864	TFs and others	SMC1A	Digestive tract	HCT 116	14597	54/416	85/709	-0.194107	0	1.08275
SRX054571	TFs and others	Epitope tags	Breast	MCF-7	15107	292/416	488/709	-0.193866	0	1.0198
SRX4213897	TFs and others	LIN9	Breast	MCF 10A	3540	132/416	215/709	-0.193813	0	1.04638
SRX10881805	TFs and others	PBRM1	Others	BT-16	5206	133/416	216/709	-0.193597	0	1.04942
SRX1052319	TFs and others	Epitope tags	Blood	K-562	1717	15/416	30/709	-0.193569	0	0.852163
SRX6831824	TFs and others	TEAD4	Breast	MCF 10A	4035	15/416	30/709	-0.193569	0	0.852163
SRX8673489	TFs and others	DDIT3	Bone	HT-1080	1512	15/416	30/709	-0.193569	0	0.852163
SRX1067064	TFs and others	HOXB13	Prostate	Prostate cancer cells	30719	15/416	31/709	-0.193549	0	0.824674
SRX1538756	TFs and others	NR1H2	Digestive tract	HT-29	3106	15/416	31/709	-0.193549	0	0.824674
SRX2268291	TFs and others	CHD1	Others	Mesenchymal stem cells	6455	15/416	31/709	-0.193549	0	0.824674
SRX702118	TFs and others	SRF	Pluripotent stem cell	hESC derived mesendodermal cells	2980	15/416	31/709	-0.193549	0	0.824674
SRX7428070	TFs and others	XBP1	Blood	Plasmablasts	662	15/416	31/709	-0.193549	0	0.824674
SRX8536090	TFs and others	RUNX1T1	Blood	CD34+	2075	15/416	31/709	-0.193549	0	0.824674
SRX6913086	TFs and others	BRD3	Blood	K-562	7724	125/416	223/709	-0.19351	0	0.95534
SRX038505	TFs and others	CTCF	Blood	GM12878	9716	33/416	51/709	-0.193483	0	1.1028
ERX200536	TFs and others	CTCF	Blood	B cells	28583	49/416	91/709	-0.193376	0	0.917714
SRX038664	TFs and others	CTCF	Lung	NHLF	9420	29/416	56/709	-0.193375	0	0.882598
SRX8588601	TFs and others	CTCF	Gonad	KURAMOCHI	21890	55/416	86/709	-0.193087	0	1.08998
SRX100531	TFs and others	CTCF	Liver	Hep G2	50715	85/416	136/709	-0.193064	0	1.0652
SRX4417533	TFs and others	CTCF	Pluripotent stem cell	hESC derived neural cells	47075	134/416	218/709	-0.19304	0	1.04761
SRX2043226	TFs and others	TCF3	Blood	SEM	7021	34/416	52/709	-0.19211	0	1.11437
SRX016036	TFs and others	RBL2	Lung	IMR-90	3226	6/416	14/709	-0.191927	0	0.730426
SRX095395	TFs and others	MYC	Blood	BLUE-1	388	6/416	14/709	-0.191927	0	0.730426
SRX1156523	TFs and others	Epitope tags	Breast	MDA-MB-231	3940	6/416	14/709	-0.191927	0	0.730426
SRX360592	TFs and others	RAD21	Digestive tract	GP5d	3959	6/416	14/709	-0.191927	0	0.730426
SRX3923511	TFs and others	FOXA1	Breast	MCF-7	15371	6/416	14/709	-0.191927	0	0.730426
SRX4525853	TFs and others	SMARCA4	Kidney	TTC-1240	836	6/416	14/709	-0.191927	0	0.730426
SRX5089383	TFs and others	ARID1A	Breast	MCF-7	7209	6/416	14/709	-0.191927	0	0.730426
SRX5391682	TFs and others	RAD21	Blood	Neutrophils	2568	6/416	14/709	-0.191927	0	0.730426
SRX8406522	TFs and others	FOXA1	Prostate	Prostatic Neoplasms, Castration-Resistant	19137	6/416	14/709	-0.191927	0	0.730426
SRX100395	TFs and others	SRF	Blood	GM12878	3053	55/416	87/709	-0.191737	0	1.07745
SRX4001887	TFs and others	CTCF	Blood	THP-1	19050	55/416	87/709	-0.191737	0	1.07745
SRX1552472	TFs and others	MYC	Bone	U2OS	4396	50/416	93/709	-0.191566	0	0.916305
SRX7061826	TFs and others	BRD4	Blood	SEM	5831	50/416	93/709	-0.191566	0	0.916305
SRX9071237	TFs and others	BRD4	Blood	SEM	5831	50/416	93/709	-0.191566	0	0.916305
SRX10913937	TFs and others	SP1	Epidermis	Dermal fibroblast	2327	80/416	145/709	-0.191234	0	0.940318
SRX702115	TFs and others	SRF	Pluripotent stem cell	hESC HUES64	8232	56/416	88/709	-0.190979	0	1.08457
SRX1514999	TFs and others	GFP	Kidney	293	3921	19/416	28/709	-0.190598	0	1.15651
SRX471867	TFs and others	BRD2	Prostate	VCaP	2780	19/416	28/709	-0.190598	0	1.15651
SRX7807105	TFs and others	CTCF	Unclassified	Unclassified	43877	139/416	227/709	-0.190572	0	1.04362
SRX4611705	TFs and others	ESR1	Breast	MCF-7	43316	87/416	140/709	-0.190508	0	1.05912
SRX186660	TFs and others	CTCF	Blood	DND-41	42789	81/416	147/709	-0.190317	0	0.939119
SRX2020845	TFs and others	STAT3	Breast	Breast cancer cells	2363	30/416	58/709	-0.189971	0	0.881548
SRX3124405	TFs and others	BRD4	Neural	KELLY	4857	30/416	58/709	-0.189971	0	0.881548
SRX381545	TFs and others	CTCF	Blood	Erythroblasts	62514	140/416	229/709	-0.189957	0	1.04195
SRX150715	TFs and others	NRF1	Uterus	HeLa	1881	51/416	94/709	-0.189578	0	0.924688
SRX3472378	TFs and others	TP53BP1	Pluripotent stem cell	hESC H9	3170	82/416	149/709	-0.189359	0	0.937952
SRX3285610	TFs and others	KDM5B	Breast	MCF-7	7683	88/416	142/709	-0.189186	0	1.0562
SRX4611704	TFs and others	ESR1	Breast	MCF-7	43405	88/416	142/709	-0.189186	0	1.0562
SRX5821035	TFs and others	CTCF	Blood	HUDEP-2	20789	89/416	143/709	-0.188945	0	1.06073
SRX11196921	TFs and others	NELFB	Kidney	293	1737	57/416	90/709	-0.18886	0	1.07941
SRX4155660	TFs and others	CTCFL	Neural	KELLY	10847	57/416	90/709	-0.18886	0	1.07941
SRX11343125	TFs and others	RUNX1	Blood	Acute myeloid leukemia	19380	143/416	234/709	-0.188823	0	1.04153
ERX200535	TFs and others	CTCF	Blood	B cells	11149	35/416	54/709	-0.188308	0	1.10466
SRX7130729	TFs and others	CTCF	Breast	MCF 10A	15396	35/416	54/709	-0.188308	0	1.10466
SRX028646	TFs and others	ELK1	Uterus	HeLa	821	16/416	32/709	-0.187779	0	0.852163
SRX1431740	TFs and others	SPI1	Blood	K-562	9599	16/416	32/709	-0.187779	0	0.852163
SRX186639	TFs and others	JUND	Blood	GM12878	3284	16/416	32/709	-0.187779	0	0.852163
SRX6853576	TFs and others	ARNT	Breast	MCF-7	776	16/416	32/709	-0.187779	0	0.852163
SRX1384025	TFs and others	ATF3	Digestive tract	HCT 116	19673	84/416	152/709	-0.187449	0	0.941865
SRX1477649	TFs and others	Epitope tags	Lung	MRC-5	8663	9/416	12/709	-0.187362	0	1.27825
SRX7054998	TFs and others	ERG	Cardiovascular	HAEC	714	9/416	12/709	-0.187362	0	1.27825
SRX7712495	TFs and others	HIF1A	Lung	A549	918	9/416	12/709	-0.187362	0	1.27825
SRX9426426	TFs and others	HCFC1	Blood	RAMOS	1214	9/416	12/709	-0.187362	0	1.27825
SRX384488	TFs and others	XBP1	Breast	MDA-MB-231	2047	20/416	29/709	-0.186957	0	1.1754
SRX4119719	TFs and others	Epitope tags	Kidney	293	749	20/416	29/709	-0.186957	0	1.1754
SRX5646088	TFs and others	IRF1	Blood	K-562	2826	20/416	29/709	-0.186957	0	1.1754
SRX7805364	TFs and others	ZFX	Prostate	22Rv1	1715	20/416	29/709	-0.186957	0	1.1754
SRX9550897	TFs and others	FOXA1	Prostate	Prostate cancer	23247	20/416	29/709	-0.186957	0	1.1754
SRX10119125	TFs and others	LYL1	Blood	MV-4-11	20274	36/416	55/709	-0.186617	0	1.11556
SRX118011	TFs and others	TBL1Y	Kidney	293	1361	36/416	55/709	-0.186617	0	1.11556
SRX3186362	TFs and others	Epitope tags	Lung	HCC95	2191	36/416	55/709	-0.186617	0	1.11556
SRX2198831	TFs and others	LARP7	Uterus	HeLa	12073	53/416	98/709	-0.186405	0	0.921728
SRX5323873	TFs and others	ESR1	Breast	MCF-7	27115	53/416	98/709	-0.186405	0	0.921728
SRX2314264	TFs and others	SUPT5H	Blood	MOLT-4	15448	330/416	554/709	-0.185508	0	1.01521
SRX4611724	TFs and others	ESR1	Breast	MCF-7	46221	94/416	151/709	-0.184722	0	1.06097
SRX6175607	TFs and others	CTCF	Bone	A-673	49484	94/416	151/709	-0.184722	0	1.06097
SRX6614757	TFs and others	CTCF	Lung	IMR-90	10562	36/416	56/709	-0.1846	0	1.09564
SRX6854834	TFs and others	Epitope tags	Epidermis	501A	77926	36/416	56/709	-0.1846	0	1.09564
SRX4001888	TFs and others	CTCF	Blood	THP-1	22426	59/416	94/709	-0.1846	0	1.06974
SRX100398	TFs and others	FOXP2	Neural	SK-N-MC	3362	60/416	95/709	-0.184075	0	1.07642
SRX8420196	TFs and others	JUN	Blood	KARPAS-299	12874	88/416	159/709	-0.183965	0	0.943275
SRX4572978	TFs and others	HOXA13	Liver	Hep G2	840	20/416	30/709	-0.183517	0	1.13622
SRX2944446	TFs and others	MYC	Breast	MCF 10A	2157	37/416	57/709	-0.183318	0	1.10632
SRX1497384	TFs and others	MYC	Blood	RAJI	7634	153/416	271/709	-0.183266	0	0.962221
SRX8570931	TFs and others	HAP1	Blood	KBM-7	32571	55/416	101/709	-0.183124	0	0.928099
SRX1726514	TFs and others	TFDP1	Blood	MM.1S	7635	261/416	434/709	-0.182787	0	1.02495
ERX181469	TFs and others	TP53	Bone	Saos-2	1562	1/416	4/709	-0.18246	0	0.426082
SRX016978	TFs and others	TP73	Bone	Saos-2	11878	1/416	4/709	-0.18246	0	0.426082
SRX045435	TFs and others	VDR	Blood	THP-1	429	1/416	4/709	-0.18246	0	0.426082
SRX055305	TFs and others	KDM5B	Blood	U-937	227	1/416	4/709	-0.18246	0	0.426082
SRX055306	TFs and others	KDM5B	Blood	U-937	211	1/416	4/709	-0.18246	0	0.426082
SRX059716	TFs and others	EZH2	Prostate	VCaP	1458	1/416	4/709	-0.18246	0	0.426082
SRX099406	TFs and others	RBL2	Lung	IMR-90	230	1/416	4/709	-0.18246	0	0.426082
SRX099884	TFs and others	MYC	Neural	D54	473	1/416	4/709	-0.18246	0	0.426082
SRX10119385	TFs and others	JUNB	Breast	MCF 10A	11544	1/416	4/709	-0.18246	0	0.426082
SRX1012748	TFs and others	ESR1	Breast	MCF-7	1557	1/416	4/709	-0.18246	0	0.426082
SRX1033274	TFs and others	GATA2	Prostate	LNCAP	5503	1/416	4/709	-0.18246	0	0.426082
SRX1052318	TFs and others	Epitope tags	Blood	K-562	554	1/416	4/709	-0.18246	0	0.426082
SRX1078846	TFs and others	ELL2	Digestive tract	HCT 116	735	1/416	4/709	-0.18246	0	0.426082
SRX1078848	TFs and others	ELL2	Digestive tract	HCT 116	809	1/416	4/709	-0.18246	0	0.426082
SRX10881846	TFs and others	SMARCB1	Kidney	G-401	1569	1/416	4/709	-0.18246	0	0.426082
SRX11094582	TFs and others	FLI1	Bone	TC-71	4015	1/416	4/709	-0.18246	0	0.426082
SRX1131805	TFs and others	Epitope tags	Uterus	HeLa	258	1/416	4/709	-0.18246	0	0.426082
SRX148895	TFs and others	SMAD3	Liver	LX2	8324	1/416	4/709	-0.18246	0	0.426082
SRX1491922	TFs and others	Epitope tags	Blood	Lymphoblastoid cell line	2830	1/416	4/709	-0.18246	0	0.426082
SRX150394	TFs and others	SREBF2	Liver	Hep G2	144	1/416	4/709	-0.18246	0	0.426082
SRX1515032	TFs and others	GFP	Kidney	293	8905	1/416	4/709	-0.18246	0	0.426082
SRX1521310	TFs and others	KDM5C	Breast	ZR-75-30	242	1/416	4/709	-0.18246	0	0.426082
SRX1531772	TFs and others	NIPBL	Liver	Hep G2	1304	1/416	4/709	-0.18246	0	0.426082
SRX1531784	TFs and others	NIPBL	Lung	A549	573	1/416	4/709	-0.18246	0	0.426082
SRX1532010	TFs and others	SON	Blood	K-562	248	1/416	4/709	-0.18246	0	0.426082
SRX1569438	TFs and others	BRD4	Digestive tract	HCT 116	551	1/416	4/709	-0.18246	0	0.426082
SRX1569775	TFs and others	FOXA1	Prostate	VCaP	5755	1/416	4/709	-0.18246	0	0.426082
SRX159191	TFs and others	MED1	Digestive tract	LS-180	217	1/416	4/709	-0.18246	0	0.426082
SRX1629239	TFs and others	AR	Prostate	VCaP	10933	1/416	4/709	-0.18246	0	0.426082
SRX1642495	TFs and others	BRD9	Blood	NOMO-1	1663	1/416	4/709	-0.18246	0	0.426082
SRX1711633	TFs and others	Epitope tags	Uterus	HeLa	2030	1/416	4/709	-0.18246	0	0.426082
SRX181462	TFs and others	EZH2	Blood	SU-DHL-6	885	1/416	4/709	-0.18246	0	0.426082
SRX185910	TFs and others	FOXM1	Breast	MCF-7	258	1/416	4/709	-0.18246	0	0.426082
SRX185915	TFs and others	FOXM1	Breast	MCF-7	184	1/416	4/709	-0.18246	0	0.426082
SRX194580	TFs and others	RXRA	Breast	MCF-7	610	1/416	4/709	-0.18246	0	0.426082
SRX220062	TFs and others	PGR	Cardiovascular	HUVEC	1314	1/416	4/709	-0.18246	0	0.426082
SRX2245588	TFs and others	SMAD2	Pancreas	PANC-1	577	1/416	4/709	-0.18246	0	0.426082
SRX2460047	TFs and others	PGR	Breast	Breast cancer cells	192	1/416	4/709	-0.18246	0	0.426082
SRX2548300	TFs and others	BATF3	Blood	KK1	15978	1/416	4/709	-0.18246	0	0.426082
SRX271859	TFs and others	EZH2	Blood	WSU-DLCL2	1277	1/416	4/709	-0.18246	0	0.426082
SRX2912045	TFs and others	ESR1	Breast	MCF-7	193	1/416	4/709	-0.18246	0	0.426082
SRX2940759	TFs and others	TP53	Epidermis	UACC-257	255	1/416	4/709	-0.18246	0	0.426082
SRX3001596	TFs and others	FOXA1	Unclassified	Unclassified	2663	1/416	4/709	-0.18246	0	0.426082
SRX3068918	TFs and others	AR	Prostate	22Rv1	8579	1/416	4/709	-0.18246	0	0.426082
SRX3123811	TFs and others	ESR1	Breast	MCF-7	5603	1/416	4/709	-0.18246	0	0.426082
SRX3240992	TFs and others	MED1	Others	Mesenchymal stem cells	994	1/416	4/709	-0.18246	0	0.426082
SRX3240997	TFs and others	MED1	Others	Mesenchymal stem cells	6509	1/416	4/709	-0.18246	0	0.426082
SRX330107	TFs and others	SOX2	Neural	ReN-VM	1841	1/416	4/709	-0.18246	0	0.426082
SRX3422340	TFs and others	INSR	Neural	SH-SY5Y	512	1/416	4/709	-0.18246	0	0.426082
SRX3436566	TFs and others	SSRP1	Bone	HT-1080	1085	1/416	4/709	-0.18246	0	0.426082
SRX3445723	TFs and others	ZNF341	Blood	B cells	815	1/416	4/709	-0.18246	0	0.426082
SRX3445803	TFs and others	MCRS1	Liver	Hep G2	262	1/416	4/709	-0.18246	0	0.426082
SRX3460921	TFs and others	POU2F2	Blood	Pre-B cells	1752	1/416	4/709	-0.18246	0	0.426082
SRX359822	TFs and others	CTCF	Digestive tract	LoVo	1360	1/416	4/709	-0.18246	0	0.426082
SRX360580	TFs and others	RFX2	Digestive tract	GP5d	197	1/416	4/709	-0.18246	0	0.426082
SRX3637253	TFs and others	SMAD3	Digestive tract	SW 480	505	1/416	4/709	-0.18246	0	0.426082
SRX366173	TFs and others	SMAD4	Lung	NCI-H441	1601	1/416	4/709	-0.18246	0	0.426082
SRX3666490	TFs and others	TP53	Blood	T cells	1379	1/416	4/709	-0.18246	0	0.426082
SRX371441	TFs and others	ESR1	Others	Tumour tissues	678	1/416	4/709	-0.18246	0	0.426082
SRX3881588	TFs and others	FOXN3	Liver	Hep G2	963	1/416	4/709	-0.18246	0	0.426082
SRX392795	TFs and others	REST	Blood	Jurkat	2461	1/416	4/709	-0.18246	0	0.426082
SRX3934086	TFs and others	INTS13	Blood	HL-60	1026	1/416	4/709	-0.18246	0	0.426082
SRX3946920	TFs and others	MED1	Others	Mesenchymal stem cells	6538	1/416	4/709	-0.18246	0	0.426082
SRX3946923	TFs and others	MED1	Others	Mesenchymal stem cells	994	1/416	4/709	-0.18246	0	0.426082
SRX4096727	TFs and others	EPAS1	Prostate	PC-3	1529	1/416	4/709	-0.18246	0	0.426082
SRX4096891	TFs and others	TRPS1	Breast	SUM 159PT	3449	1/416	4/709	-0.18246	0	0.426082
SRX4155873	TFs and others	CTCFL	Bone	TC-71	611	1/416	4/709	-0.18246	0	0.426082
SRX4192134	TFs and others	PARP1	Breast	MCF 10A	254	1/416	4/709	-0.18246	0	0.426082
SRX4313203	TFs and others	SOX8	Muscle	RH-4	2118	1/416	4/709	-0.18246	0	0.426082
SRX4385554	TFs and others	SUPT5H	Digestive tract	HCT 116	144	1/416	4/709	-0.18246	0	0.426082
SRX471851	TFs and others	AR	Prostate	VCaP	12376	1/416	4/709	-0.18246	0	0.426082
SRX475774	TFs and others	REST	Blood	GM12878	2514	1/416	4/709	-0.18246	0	0.426082
SRX475789	TFs and others	EP300	Blood	GM12878	499	1/416	4/709	-0.18246	0	0.426082
SRX4976905	TFs and others	TP63	Pluripotent stem cell	hESC H9	1902	1/416	4/709	-0.18246	0	0.426082
SRX5077402	TFs and others	CEBPB	Liver	Hep G2	778	1/416	4/709	-0.18246	0	0.426082
SRX5089437	TFs and others	SMARCB1	Breast	MCF-7	1184	1/416	4/709	-0.18246	0	0.426082
SRX5089443	TFs and others	SMARCB1	Breast	MCF-7	3874	1/416	4/709	-0.18246	0	0.426082
SRX5124825	TFs and others	FOXA1	Prostate	C4-2	10991	1/416	4/709	-0.18246	0	0.426082
SRX5138661	TFs and others	ETV2	Epidermis	Dermal fibroblast	798	1/416	4/709	-0.18246	0	0.426082
SRX5169134	TFs and others	GATA2	Blood	Erythroid progenitors	575	1/416	4/709	-0.18246	0	0.426082
SRX5251422	TFs and others	ESR1	Breast	MCF-7	1647	1/416	4/709	-0.18246	0	0.426082
SRX5251427	TFs and others	ESR1	Breast	T-47D	475	1/416	4/709	-0.18246	0	0.426082
SRX5286347	TFs and others	TFAP2C	Pluripotent stem cell	ES cells	1236	1/416	4/709	-0.18246	0	0.426082
SRX5954737	TFs and others	FOSL2	Breast	MDA-MB-231	4368	1/416	4/709	-0.18246	0	0.426082
SRX595678	TFs and others	FOXA1	Prostate	VCaP	5773	1/416	4/709	-0.18246	0	0.426082
SRX5974539	TFs and others	TAL1	Blood	K-562	6838	1/416	4/709	-0.18246	0	0.426082
SRX6098144	TFs and others	TRPS1	Breast	MCF-7	3733	1/416	4/709	-0.18246	0	0.426082
SRX6098146	TFs and others	GATA3	Breast	MCF-7	17055	1/416	4/709	-0.18246	0	0.426082
SRX6175608	TFs and others	FLI1	Bone	A-673	4341	1/416	4/709	-0.18246	0	0.426082
SRX6367595	TFs and others	NCOA1	Kidney	293	4627	1/416	4/709	-0.18246	0	0.426082
SRX6430598	TFs and others	EZH2	Blood	SU-DHL-6	880	1/416	4/709	-0.18246	0	0.426082
SRX644728	TFs and others	SCML2	Kidney	293	1916	1/416	4/709	-0.18246	0	0.426082
SRX6487064	TFs and others	FOXA1	Breast	MCF-7	3649	1/416	4/709	-0.18246	0	0.426082
SRX667404	TFs and others	Epitope tags	Breast	MCF-7	500	1/416	4/709	-0.18246	0	0.426082
SRX668352	TFs and others	GFP	Kidney	293	424	1/416	4/709	-0.18246	0	0.426082
SRX6831823	TFs and others	TEAD4	Breast	MCF 10A	1891	1/416	4/709	-0.18246	0	0.426082
SRX6957405	TFs and others	SMAD4	Kidney	HGrC1	1107	1/416	4/709	-0.18246	0	0.426082
SRX7015659	TFs and others	RING1	Muscle	SYO-1	202	1/416	4/709	-0.18246	0	0.426082
SRX702034	TFs and others	NR5A2	Pluripotent stem cell	hESC HUES64	227	1/416	4/709	-0.18246	0	0.426082
SRX7088113	TFs and others	TP53	Cardiovascular	HPAEC	1793	1/416	4/709	-0.18246	0	0.426082
SRX7213076	TFs and others	PAF1	Bone	U2OS	260	1/416	4/709	-0.18246	0	0.426082
SRX7512713	TFs and others	AR	Prostate	VCaP	33198	1/416	4/709	-0.18246	0	0.426082
SRX7522850	TFs and others	STAT3	Breast	MCF10DCIS.com	1084	1/416	4/709	-0.18246	0	0.426082
SRX7522857	TFs and others	STAT3	Breast	MCF10DCIS.com	2787	1/416	4/709	-0.18246	0	0.426082
SRX7695549	TFs and others	TEAD4	Lung	NCI-H209	948	1/416	4/709	-0.18246	0	0.426082
SRX7760060	TFs and others	MYRF	Pancreas	HPAF-II	1275	1/416	4/709	-0.18246	0	0.426082
SRX7902020	TFs and others	POU5F1	Prostate	LNCAP	447	1/416	4/709	-0.18246	0	0.426082
SRX8084745	TFs and others	Epitope tags	Breast	WHIM12	1001	1/416	4/709	-0.18246	0	0.426082
SRX8089629	TFs and others	BRD4	Prostate	VCaP	443	1/416	4/709	-0.18246	0	0.426082
SRX821811	TFs and others	PPARG	Adipocyte	Adipose Tissue, White	363	1/416	4/709	-0.18246	0	0.426082
SRX8299862	TFs and others	CTR9	Bone	U2OS	394	1/416	4/709	-0.18246	0	0.426082
SRX8406322	TFs and others	HOXB13	Prostate	Prostatic Neoplasms, Castration-Resistant	4278	1/416	4/709	-0.18246	0	0.426082
SRX8406325	TFs and others	HOXB13	Prostate	Prostatic Neoplasms, Castration-Resistant	6346	1/416	4/709	-0.18246	0	0.426082
SRX8520805	TFs and others	NR3C1	Breast	MCF-7	7992	1/416	4/709	-0.18246	0	0.426082
SRX8616804	TFs and others	JUN	Lung	A549	1483	1/416	4/709	-0.18246	0	0.426082
SRX8726294	TFs and others	BMI1	Others	Tumor	542	1/416	4/709	-0.18246	0	0.426082
SRX873804	TFs and others	DNMT3A	Epidermis	Epidermal stem cells	697	1/416	4/709	-0.18246	0	0.426082
SRX8907438	TFs and others	CHD4	Muscle	SCMC	337	1/416	4/709	-0.18246	0	0.426082
SRX8984331	TFs and others	FLI1	Bone	A-673	4374	1/416	4/709	-0.18246	0	0.426082
SRX9055416	TFs and others	LDB1	Blood	HUDEP-2	2629	1/416	4/709	-0.18246	0	0.426082
SRX9600641	TFs and others	G-quadruplex	Blood	K-562	187	1/416	4/709	-0.18246	0	0.426082
SRX9607668	TFs and others	Biotin	Pluripotent stem cell	NTERA-2	261	1/416	4/709	-0.18246	0	0.426082
SRX9673822	TFs and others	BCOR	Kidney	293	1094	1/416	4/709	-0.18246	0	0.426082
SRX9674307	TFs and others	NR3C1	Pluripotent stem cell	iPSC derived hepatocytes	3045	1/416	4/709	-0.18246	0	0.426082
SRX9719174	TFs and others	TET2	Breast	MCF-7	3130	1/416	4/709	-0.18246	0	0.426082
SRX973420	TFs and others	EHMT2	Kidney	293	1208	1/416	4/709	-0.18246	0	0.426082
SRX973423	TFs and others	EHMT2	Kidney	293	969	1/416	4/709	-0.18246	0	0.426082
SRX4038241	TFs and others	PATZ1	Liver	Hep G2	2274	17/416	34/709	-0.18226	0	0.852163
SRX6913041	TFs and others	BRD2	Blood	THP-1	1315	17/416	34/709	-0.18226	0	0.852163
SRX7692443	TFs and others	POLR2C	Breast	MCF-7	11108	258/416	429/709	-0.182054	0	1.02498
SRX080400	TFs and others	CTCF	Kidney	HRE	28645	56/416	103/709	-0.181695	0	0.926624
SRX10119155	TFs and others	CREB1	Blood	MV-4-11	1902	56/416	103/709	-0.181695	0	0.926624
SRX11196911	TFs and others	NELFB	Kidney	293	3445	97/416	157/709	-0.181679	0	1.05299
ERX1149083	TFs and others	CTCF	Unclassified	Unclassified	24574	62/416	98/709	-0.181407	0	1.07825
SRX327767	TFs and others	BRD4	Lung	NCI-H2171	6296	33/416	63/709	-0.181368	0	0.892743
SRX3751770	TFs and others	BRD4	Adipocyte	LPS141	3448	33/416	63/709	-0.181368	0	0.892743
SRX3110776	TFs and others	SMC3	Uterus	HeLa	14183	33/416	62/709	-0.181268	0	0.907142
SRX150670	TFs and others	STAT3	Breast	MCF 10A	6450	21/416	31/709	-0.18078	0	1.15454
SRX1515006	TFs and others	GFP	Kidney	293	5587	21/416	31/709	-0.18078	0	1.15454
SRX7054671	TFs and others	RELA	Cardiovascular	HAEC	33700	244/416	426/709	-0.180604	0	0.976187
