SRX7196715	TFs and others	BMI1	Neural	SU-DIPG-IV	22502	157/271	75/450	-29.5469	-25.2826	3.47601
SRX8699714	TFs and others	INTS3	Digestive tract	DLD-1	1360	9/271	8/450	-0.678419	-0.328342	1.86808
SRX9426422	TFs and others	HCFC1	Blood	RAMOS	1256	9/271	8/450	-0.678419	-0.328342	1.86808
SRX9698443	TFs and others	BRF1	Blood	THP-1	2767	9/271	8/450	-0.678419	-0.328342	1.86808
SRX356611	TFs and others	STAG1	Blood	GM18951	20627	41/271	53/450	-0.678101	-0.328342	1.28455
SRX7570801	TFs and others	FOXO1	Blood	SU-DHL-4	3456	17/271	18/450	-0.677929	-0.328342	1.56827
SRX8406417	TFs and others	AR	Prostate	Prostate	4158	17/271	18/450	-0.677929	-0.328342	1.56827
SRX882970	TFs and others	5-mC	Prostate	LNCAP	86663	17/271	18/450	-0.677929	-0.328342	1.56827
SRX190289	TFs and others	GABPA	Lung	A549	9777	101/271	190/450	-0.677826	-0.328342	0.882696
SRX4931238	TFs and others	KMT2D	Kidney	293	2230	34/271	42/450	-0.677286	-0.328342	1.34423
SRX4704621	TFs and others	ARID1A	Gonad	RMG-I	13563	91/271	130/450	-0.675831	-0.328342	1.16236
SRX204410	TFs and others	BRD4	Blood	P493-6	10138	74/271	103/450	-0.675774	-0.328342	1.19299
SRX190276	TFs and others	CTCF	Blood	K-562	38039	61/271	83/450	-0.675356	-0.328342	1.22038
SRX3110733	TFs and others	ESR1	Breast	MCF-7	50316	61/271	83/450	-0.675356	-0.328342	1.22038
SRX118011	TFs and others	TBL1Y	Kidney	293	1361	22/271	25/450	-0.672704	-0.328342	1.46125
SRX4401064	TFs and others	RELA	Blood	BJAB	3611	22/271	25/450	-0.672704	-0.328342	1.46125
SRX9550857	TFs and others	FOXA1	Prostate	Prostate cancer	11871	22/271	25/450	-0.672704	-0.328342	1.46125
DRX013201	TFs and others	RAD21	Uterus	HeLa	45919	38/271	80/450	-0.672514	-0.328342	0.788745
SRX028645	TFs and others	ELK4	Uterus	HeLa	1309	18/271	43/450	-0.670459	-0.328342	0.6951
SRX372174	TFs and others	NR2F2	Uterus	Endometrial stromal cells	12607	18/271	43/450	-0.670459	-0.328342	0.6951
SRX4001960	TFs and others	SPI1	Blood	THP-1	29706	18/271	43/450	-0.670459	-0.328342	0.6951
SRX4815184	TFs and others	EN1	Breast	MCF-7	9452	18/271	43/450	-0.670459	-0.328342	0.6951
SRX573037	TFs and others	ELL2	Uterus	HeLa	2312	18/271	43/450	-0.670459	-0.328342	0.6951
SRX6828392	TFs and others	CTCF	Blood	K-562	22136	18/271	43/450	-0.670459	-0.328342	0.6951
SRX150481	TFs and others	EP300	Blood	K-562	21063	48/271	98/450	-0.67022	-0.328342	0.813314
SRX4931241	TFs and others	KMT2A	Kidney	293	5468	51/271	68/450	-0.669358	-0.328342	1.24539
SRX190179	TFs and others	JUND	Lung	A549	12130	77/271	148/450	-0.66859	-0.328342	0.863917
SRX8536128	TFs and others	NFYB	Blood	HUDEP-2	4143	62/271	85/450	-0.667495	-0.328342	1.2112
SRX475751	TFs and others	EP300	Blood	GM12878	9404	34/271	43/450	-0.667403	-0.328342	1.31297
SRX8453142	TFs and others	AR	Blood	Lymph Nodes	23863	34/271	43/450	-0.667403	-0.328342	1.31297
SRX7054661	TFs and others	RELA	Cardiovascular	HAEC	36814	161/271	246/450	-0.665534	-0.328342	1.08676
SRX182682	TFs and others	BRCA1	Breast	MCF 10A	3960	76/271	107/450	-0.66447	-0.328342	1.17943
SRX7894794	TFs and others	ETS1	Blood	CD4+ T cells	4261	76/271	107/450	-0.66447	-0.328342	1.17943
SRX186620	TFs and others	RFX5	Lung	IMR-90	1861	13/271	13/450	-0.66422	-0.328342	1.66052
SRX3461646	TFs and others	KDM1A	Blood	OCI-LY1	2328	13/271	13/450	-0.66422	-0.328342	1.66052
SRX4737859	TFs and others	BAP1	Pancreas	HPDE6	684	13/271	13/450	-0.66422	-0.328342	1.66052
SRX8616990	TFs and others	ESR1	Breast	MCF-7	5400	13/271	13/450	-0.66422	-0.328342	1.66052
SRX8616834	TFs and others	FOSL2	Lung	A549	29257	156/271	237/450	-0.663631	-0.328342	1.093
SRX3927289	TFs and others	BRD7	Blood	EOL-1	12297	42/271	55/450	-0.663602	-0.328342	1.26803
SRX5001395	TFs and others	CTCF	Bone	HT-1080	29556	42/271	55/450	-0.663602	-0.328342	1.26803
SRX8673493	TFs and others	CTCF	Bone	HT-1080	64049	94/271	136/450	-0.663419	-0.328342	1.14771
SRX1136734	TFs and others	JUND	Epidermis	Melanoma	4003	77/271	108/450	-0.6621	-0.328342	1.18389
SRX327751	TFs and others	BRD4	Neural	U-87 MG	46177	191/271	296/450	-0.661472	-0.328342	1.07148
SRX131914	TFs and others	TFAP2A	Pluripotent stem cell	hESC derived neural crests	6008	35/271	44/450	-0.660814	-0.328342	1.32087
SRX369138	TFs and others	EP300	Blood	CUTLL1	7940	35/271	44/450	-0.660814	-0.328342	1.32087
SRX5136354	TFs and others	RTA	Blood	BCBL1	5712	35/271	44/450	-0.660814	-0.328342	1.32087
SRX1023792	TFs and others	SPI1	Blood	Macrophages	112968	148/271	224/450	-0.659744	-0.328342	1.09713
SRX1026679	TFs and others	CTCF	Pancreas	PANC-1	34593	52/271	70/450	-0.658942	-0.328342	1.23353
SRX3288563	TFs and others	ZNF143	Pluripotent stem cell	hESC H9	4621	52/271	70/450	-0.658942	-0.328342	1.23353
SRX3110743	TFs and others	ESR1	Breast	MCF-7	56440	64/271	88/450	-0.656767	-0.328342	1.20765
SRX6888829	TFs and others	CTCF	Uterus	HeLa	41951	64/271	88/450	-0.656767	-0.328342	1.20765
SRX190247	TFs and others	RAD21	Breast	MCF-7	42973	40/271	83/450	-0.65605	-0.328342	0.800249
SRX335070	TFs and others	NFATC1	Cardiovascular	HUVEC	5233	97/271	141/450	-0.655251	-0.328342	1.14234
ERX704058	TFs and others	CTCF	Blood	U-937	2891	4/271	14/450	-0.655076	-0.328342	0.474433
SRX017859	TFs and others	RELA	Blood	GM19193	3477	4/271	14/450	-0.655076	-0.328342	0.474433
SRX092451	TFs and others	EBNA2	Blood	IB4	3365	4/271	14/450	-0.655076	-0.328342	0.474433
SRX1272798	TFs and others	BRD4	Digestive tract	SW 480	839	4/271	14/450	-0.655076	-0.328342	0.474433
SRX150354	TFs and others	CEBPZ	Liver	Hep G2	740	4/271	14/450	-0.655076	-0.328342	0.474433
SRX150551	TFs and others	STAT1	Blood	K-562	726	4/271	14/450	-0.655076	-0.328342	0.474433
SRX1703572	TFs and others	GRHL2	Prostate	LNCAP	4734	4/271	14/450	-0.655076	-0.328342	0.474433
SRX1878943	TFs and others	BRD4	Others	Fibroblasts	1438	4/271	14/450	-0.655076	-0.328342	0.474433
SRX189084	TFs and others	CTCF	Lung	WI-38	1058	4/271	14/450	-0.655076	-0.328342	0.474433
SRX2388755	TFs and others	AR	Prostate	Fetal prostate fibroblasts	930	4/271	14/450	-0.655076	-0.328342	0.474433
SRX2961559	TFs and others	STAT1	Blood	SET-2	904	4/271	14/450	-0.655076	-0.328342	0.474433
SRX3445668	TFs and others	TAL1	Blood	K-562	12049	4/271	14/450	-0.655076	-0.328342	0.474433
SRX4287639	TFs and others	AR	Epidermis	A-375	976	4/271	14/450	-0.655076	-0.328342	0.474433
SRX5089495	TFs and others	HDAC1	Breast	MCF-7	974	4/271	14/450	-0.655076	-0.328342	0.474433
SRX5534841	TFs and others	FOXA1	Breast	MCF-7	5568	4/271	14/450	-0.655076	-0.328342	0.474433
SRX5974575	TFs and others	CTCF	Blood	K-562	2077	4/271	14/450	-0.655076	-0.328342	0.474433
SRX673755	TFs and others	FOXA1	Breast	MCF-7	4525	4/271	14/450	-0.655076	-0.328342	0.474433
SRX7902972	TFs and others	Epitope tags	Kidney	293	2006	4/271	14/450	-0.655076	-0.328342	0.474433
SRX8089634	TFs and others	FOXA1	Prostate	VCaP	8301	4/271	14/450	-0.655076	-0.328342	0.474433
SRX8336464	TFs and others	GATA4	Pluripotent stem cell	hESC derived pancreatic cells	8154	4/271	14/450	-0.655076	-0.328342	0.474433
SRX8929135	TFs and others	CTNNB1	Digestive tract	DLD-1	2249	4/271	14/450	-0.655076	-0.328342	0.474433
SRX895430	TFs and others	SUMO2	Blood	K-562	718	4/271	14/450	-0.655076	-0.328342	0.474433
SRX8976680	TFs and others	HDAC3	Digestive tract	KYSE-410	684	4/271	14/450	-0.655076	-0.328342	0.474433
SRX8984316	TFs and others	SMC1A	Bone	A-673	6121	4/271	14/450	-0.655076	-0.328342	0.474433
SRX9674611	TFs and others	FOXO1	Muscle	Rh-4	5529	4/271	14/450	-0.655076	-0.328342	0.474433
ERX1149067	TFs and others	CTCF	Unclassified	Unclassified	31203	53/271	71/450	-0.654862	-0.328342	1.23954
ERX1149110	TFs and others	CTCF	Blood	MEG-01	36151	53/271	71/450	-0.654862	-0.328342	1.23954
SRX306507	TFs and others	AR	Prostate	DU 145	4198	14/271	35/450	-0.654503	-0.328342	0.664207
SRX481484	TFs and others	PRKDC	Others	Fibroblasts	1291	14/271	35/450	-0.654503	-0.328342	0.664207
SRX5574379	TFs and others	SPI1	Blood	EM-3	19722	14/271	35/450	-0.654503	-0.328342	0.664207
SRX9550856	TFs and others	FOXA1	Prostate	Prostate cancer	28991	14/271	35/450	-0.654503	-0.328342	0.664207
SRX9550894	TFs and others	FOXA1	Prostate	Prostate cancer	32421	14/271	35/450	-0.654503	-0.328342	0.664207
SRX3229172	TFs and others	AR	Breast	Breast cancer	3686	22/271	26/450	-0.653841	-0.328342	1.40505
SRX3960591	TFs and others	MYC	Muscle	Rhabdomyosarcoma	1928	22/271	26/450	-0.653841	-0.328342	1.40505
SRX4572980	TFs and others	TGIF2LX	Liver	Hep G2	1190	17/271	19/450	-0.653144	-0.328342	1.48573
SRX5124845	TFs and others	FOXA1	Prostate	22Rv1	10459	17/271	19/450	-0.653144	-0.328342	1.48573
SRX5287698	TFs and others	ESR1	Breast	MCF-7	13451	17/271	19/450	-0.653144	-0.328342	1.48573
SRX8617017	TFs and others	ESR1	Breast	MCF-7	8640	17/271	19/450	-0.653144	-0.328342	1.48573
SRX10881802	TFs and others	SMARCC2	Kidney	G-401	2279	10/271	27/450	-0.65268	-0.328342	0.615006
SRX1435941	TFs and others	ZBTB16	Uterus	Endometrial stromal cells	917	10/271	27/450	-0.65268	-0.328342	0.615006
SRX150399	TFs and others	RAD21	Blood	K-562	14118	10/271	27/450	-0.65268	-0.328342	0.615006
SRX180379	TFs and others	NKX3-1	Prostate	LNCAP	17982	10/271	27/450	-0.65268	-0.328342	0.615006
SRX1885196	TFs and others	PIAS1	Prostate	LNCAP	16652	10/271	27/450	-0.65268	-0.328342	0.615006
SRX3288567	TFs and others	NANOG	Pluripotent stem cell	hESC H9	18784	10/271	27/450	-0.65268	-0.328342	0.615006
SRX3923523	TFs and others	FOXA1	Breast	ZR-75-1	20288	10/271	27/450	-0.65268	-0.328342	0.615006
SRX3923525	TFs and others	FOXA1	Breast	ZR-75-1	19010	10/271	27/450	-0.65268	-0.328342	0.615006
SRX5089515	TFs and others	SMARCA4	Breast	MCF-7	4558	10/271	27/450	-0.65268	-0.328342	0.615006
SRX8089639	TFs and others	FOXA1	Prostate	VCaP	28921	10/271	27/450	-0.65268	-0.328342	0.615006
SRX5574355	TFs and others	SPI1	Blood	Monocytes	43285	32/271	69/450	-0.651881	-0.328342	0.770095
SRX3447354	TFs and others	ESR1	Breast	MCF-7	53177	64/271	89/450	-0.651186	-0.328342	1.19408
SRX4611687	TFs and others	ESR1	Breast	MCF-7	44495	64/271	89/450	-0.651186	-0.328342	1.19408
SRX5824550	TFs and others	BRD7	Breast	SUM 159PT	12139	32/271	68/450	-0.651116	-0.328342	0.78142
ERX1035600	TFs and others	FOXP1	Blood	U-2932	3914	2/271	9/450	-0.650724	-0.328342	0.369004
SRX003319	TFs and others	STAT1	Uterus	HeLa	1779	2/271	9/450	-0.650724	-0.328342	0.369004
SRX059705	TFs and others	AR	Prostate	VCaP	16206	2/271	9/450	-0.650724	-0.328342	0.369004
SRX059712	TFs and others	HDAC2	Prostate	VCaP	966	2/271	9/450	-0.650724	-0.328342	0.369004
SRX10365525	TFs and others	ESR1	Breast	MDA-MB-231	1675	2/271	9/450	-0.650724	-0.328342	0.369004
SRX1070160	TFs and others	AR	Breast	MDA-MB-453	7624	2/271	9/450	-0.650724	-0.328342	0.369004
SRX107370	TFs and others	ESR1	Breast	H3396	4540	2/271	9/450	-0.650724	-0.328342	0.369004
SRX130604	TFs and others	NCOR1	Blood	OCI-LY1	2466	2/271	9/450	-0.650724	-0.328342	0.369004
SRX1334492	TFs and others	AR	Prostate	LNCAP	24850	2/271	9/450	-0.650724	-0.328342	0.369004
SRX150729	TFs and others	IRF3	Liver	Hep G2	397	2/271	9/450	-0.650724	-0.328342	0.369004
SRX1629241	TFs and others	AR	Prostate	VCaP	6596	2/271	9/450	-0.650724	-0.328342	0.369004
SRX1690263	TFs and others	MYCN	Neural	Neuroblastoma	862	2/271	9/450	-0.650724	-0.328342	0.369004
SRX1745739	TFs and others	FOXA1	Uterus	Endometrial Stromal Tumors	812	2/271	9/450	-0.650724	-0.328342	0.369004
SRX190500	TFs and others	SUMO1	Uterus	HeLa	1915	2/271	9/450	-0.650724	-0.328342	0.369004
SRX2355077	TFs and others	RELA	Cardiovascular	HAEC	546	2/271	9/450	-0.650724	-0.328342	0.369004
SRX2871363	TFs and others	PGR	Breast	T-47D	715	2/271	9/450	-0.650724	-0.328342	0.369004
SRX2924013	TFs and others	TP53	Breast	MCF-7	2193	2/271	9/450	-0.650724	-0.328342	0.369004
SRX3001594	TFs and others	FOXA1	Unclassified	Unclassified	5124	2/271	9/450	-0.650724	-0.328342	0.369004
SRX323402	TFs and others	SPDEF	Breast	MCF-7	328	2/271	9/450	-0.650724	-0.328342	0.369004
SRX3422334	TFs and others	INSR	Liver	Hep G2	1394	2/271	9/450	-0.650724	-0.328342	0.369004
SRX3546801	TFs and others	Epitope tags	Breast	MDA-MB-231	3142	2/271	9/450	-0.650724	-0.328342	0.369004
SRX3599220	TFs and others	EZH2	Blood	KG-1	1219	2/271	9/450	-0.650724	-0.328342	0.369004
SRX3599221	TFs and others	EZH2	Blood	KG-1	1246	2/271	9/450	-0.650724	-0.328342	0.369004
SRX3599303	TFs and others	FLI1	Cardiovascular	HUVEC	974	2/271	9/450	-0.650724	-0.328342	0.369004
SRX3946907	TFs and others	MED1	Others	Mesenchymal stem cells	3118	2/271	9/450	-0.650724	-0.328342	0.369004
SRX4108916	TFs and others	AR	Prostate	LNCAP	12608	2/271	9/450	-0.650724	-0.328342	0.369004
SRX4663586	TFs and others	ESR1	Breast	MCF-7	6184	2/271	9/450	-0.650724	-0.328342	0.369004
SRX471852	TFs and others	AR	Prostate	VCaP	9314	2/271	9/450	-0.650724	-0.328342	0.369004
SRX4928878	TFs and others	BRD9	Uterus	HeLa	245	2/271	9/450	-0.650724	-0.328342	0.369004
SRX4976907	TFs and others	TP63	Pluripotent stem cell	hESC H9	1950	2/271	9/450	-0.650724	-0.328342	0.369004
SRX502061	TFs and others	AR	Prostate	Prostate	433	2/271	9/450	-0.650724	-0.328342	0.369004
SRX502073	TFs and others	AR	Prostate	Prostate cancer	9650	2/271	9/450	-0.650724	-0.328342	0.369004
SRX5126616	TFs and others	CTCF	Epidermis	Keratinocytes	962	2/271	9/450	-0.650724	-0.328342	0.369004
SRX5157159	TFs and others	CEBPA	Blood	THP-1	7388	2/271	9/450	-0.650724	-0.328342	0.369004
SRX5251428	TFs and others	ESR1	Breast	T-47D	1206	2/271	9/450	-0.650724	-0.328342	0.369004
SRX5286324	TFs and others	NANOG	Pluripotent stem cell	ES cells	18930	2/271	9/450	-0.650724	-0.328342	0.369004
SRX5289988	TFs and others	NR3C1	Lung	BEAS-2B	1051	2/271	9/450	-0.650724	-0.328342	0.369004
SRX5323928	TFs and others	STAT3	Breast	Breast cancer cells	1705	2/271	9/450	-0.650724	-0.328342	0.369004
SRX535456	TFs and others	HEXIM1	Epidermis	A-375	515	2/271	9/450	-0.650724	-0.328342	0.369004
SRX5514019	TFs and others	JUN	Uterus	Myometrium	767	2/271	9/450	-0.650724	-0.328342	0.369004
SRX5574372	TFs and others	SPI1	Blood	Monocytes	1786	2/271	9/450	-0.650724	-0.328342	0.369004
SRX5849926	TFs and others	TP53	Lung	A549	898	2/271	9/450	-0.650724	-0.328342	0.369004
SRX6175595	TFs and others	SMC1A	Bone	A-673	2675	2/271	9/450	-0.650724	-0.328342	0.369004
SRX656428	TFs and others	BCL6	Blood	RS 411	2378	2/271	9/450	-0.650724	-0.328342	0.369004
SRX6614775	TFs and others	SMC3	Lung	IMR-90	1685	2/271	9/450	-0.650724	-0.328342	0.369004
SRX6639328	TFs and others	GATA3	Pluripotent stem cell	hESC H1	2562	2/271	9/450	-0.650724	-0.328342	0.369004
SRX668219	TFs and others	ZNF92	Neural	HRPEpiC	11932	2/271	9/450	-0.650724	-0.328342	0.369004
SRX668341	TFs and others	FOXM1	Kidney	293	375	2/271	9/450	-0.650724	-0.328342	0.369004
SRX682388	TFs and others	TAL1	Blood	TSU-1621MT	8453	2/271	9/450	-0.650724	-0.328342	0.369004
SRX702047	TFs and others	OTX2	Pluripotent stem cell	hESC derived mesendodermal cells	2177	2/271	9/450	-0.650724	-0.328342	0.369004
SRX7122007	TFs and others	GRHL1	Breast	MCF-7	2060	2/271	9/450	-0.650724	-0.328342	0.369004
SRX736074	TFs and others	AR	Prostate	LNCAP	7170	2/271	9/450	-0.650724	-0.328342	0.369004
SRX7735437	TFs and others	KDM1A	Blood	HEL	3030	2/271	9/450	-0.650724	-0.328342	0.369004
SRX7972458	TFs and others	MKL2	Epidermis	MKL-2	1825	2/271	9/450	-0.650724	-0.328342	0.369004
SRX8171739	TFs and others	MYBBP1A	Pancreas	BxPC-3	218	2/271	9/450	-0.650724	-0.328342	0.369004
SRX8617942	TFs and others	FGFR1	Breast	CAMA-1	1010	2/271	9/450	-0.650724	-0.328342	0.369004
SRX8807170	TFs and others	MED1	Blood	Mono-Mac-6	1472	2/271	9/450	-0.650724	-0.328342	0.369004
SRX8984319	TFs and others	SMC1A	Bone	A-673	2911	2/271	9/450	-0.650724	-0.328342	0.369004
SRX9468675	TFs and others	Epitope tags	Prostate	LNCAP	4209	2/271	9/450	-0.650724	-0.328342	0.369004
SRX9719174	TFs and others	TET2	Breast	MCF-7	3130	2/271	9/450	-0.650724	-0.328342	0.369004
SRX186660	TFs and others	CTCF	Blood	DND-41	42789	65/271	90/450	-0.649668	-0.328342	1.19926
SRX3447357	TFs and others	ESR1	Breast	MCF-7	53425	65/271	90/450	-0.649668	-0.328342	1.19926
SRX8066530	TFs and others	CTCF	Blood	GM06077	38874	65/271	90/450	-0.649668	-0.328342	1.19926
SRX9498738	TFs and others	GTF2B	Blood	K-562	3858	65/271	90/450	-0.649668	-0.328342	1.19926
SRX4815197	TFs and others	FOXA1	Breast	MCF-7	76529	41/271	85/450	-0.648616	-0.328342	0.800955
SRX818642	TFs and others	SUMO2	Kidney	293	60250	53/271	72/450	-0.648445	-0.328342	1.22232
SRX9632849	TFs and others	CTCF	Uterus	HeLa	37279	53/271	72/450	-0.648445	-0.328342	1.22232
SRX356596	TFs and others	CTCF	Blood	GM18951	30081	44/271	58/450	-0.646456	-0.328342	1.2597
SRX3931044	TFs and others	FOXA1	Breast	MCF-7	66966	52/271	105/450	-0.646276	-0.328342	0.822351
SRX4193144	TFs and others	ESR1	Breast	MCF-7	5794	36/271	46/450	-0.644662	-0.328342	1.29953
SRX5391689	TFs and others	CTCF	Blood	Neutrophils	6878	23/271	27/450	-0.64452	-0.328342	1.41451
SRX6058757	TFs and others	CEBPA	Breast	T-47D	7867	23/271	27/450	-0.64452	-0.328342	1.41451
SRX7897936	TFs and others	CTCF	Blood	K-562	3149	23/271	27/450	-0.64452	-0.328342	1.41451
ERX626850	TFs and others	CTCF	Blood	CHRF-288-11	1372	2/271	10/450	-0.643027	-0.328342	0.332103
ERX626864	TFs and others	SPI1	Blood	U-937	6164	2/271	10/450	-0.643027	-0.328342	0.332103
SRX017703	TFs and others	HDAC1	Blood	CD4+ T cells	307	2/271	10/450	-0.643027	-0.328342	0.332103
SRX018280	TFs and others	CREBBP	Neural	T98G	304	2/271	10/450	-0.643027	-0.328342	0.332103
SRX10120402	TFs and others	ATF4	Liver	Hep G2	2051	2/271	10/450	-0.643027	-0.328342	0.332103
SRX1012678	TFs and others	ESR1	Breast	MCF-7	957	2/271	10/450	-0.643027	-0.328342	0.332103
SRX10365547	TFs and others	NCOA3	Breast	MCF-7	4714	2/271	10/450	-0.643027	-0.328342	0.332103
SRX1044122	TFs and others	ASCL1	Lung	NCI-H889	5589	2/271	10/450	-0.643027	-0.328342	0.332103
SRX1053370	TFs and others	POU5F1	Pluripotent stem cell	ES cells	7184	2/271	10/450	-0.643027	-0.328342	0.332103
SRX10809802	TFs and others	EP300	Muscle	RH-4	1236	2/271	10/450	-0.643027	-0.328342	0.332103
SRX117009	TFs and others	FLI1	Blood	NB-4	3136	2/271	10/450	-0.643027	-0.328342	0.332103
SRX1261523	TFs and others	SMC3	Blood	TF-1	2055	2/271	10/450	-0.643027	-0.328342	0.332103
SRX1272790	TFs and others	BRD4	Digestive tract	COLO 205	979	2/271	10/450	-0.643027	-0.328342	0.332103
SRX1514924	TFs and others	GFP	Kidney	293	1267	2/271	10/450	-0.643027	-0.328342	0.332103
SRX1533882	TFs and others	RUNX2	Bone	Saos-2	894	2/271	10/450	-0.643027	-0.328342	0.332103
SRX1758526	TFs and others	Epitope tags	Breast	MCF-7	628	2/271	10/450	-0.643027	-0.328342	0.332103
SRX176059	TFs and others	FOXA1	Prostate	C4-2	2700	2/271	10/450	-0.643027	-0.328342	0.332103
SRX2060924	TFs and others	TP53	Bone	SJSA-1	1930	2/271	10/450	-0.643027	-0.328342	0.332103
SRX2343936	TFs and others	EP300	Cardiovascular	Large pulmonary artery endothelial cells	1176	2/271	10/450	-0.643027	-0.328342	0.332103
SRX2545040	TFs and others	AR	Prostate	LNCAP	14389	2/271	10/450	-0.643027	-0.328342	0.332103
SRX275500	TFs and others	TP53	Bone	U2OS	1546	2/271	10/450	-0.643027	-0.328342	0.332103
SRX2837387	TFs and others	NFKB1	Blood	GM12878	2970	2/271	10/450	-0.643027	-0.328342	0.332103
SRX2871351	TFs and others	GATA3	Breast	T-47D	2875	2/271	10/450	-0.643027	-0.328342	0.332103
SRX3068918	TFs and others	AR	Prostate	22Rv1	8579	2/271	10/450	-0.643027	-0.328342	0.332103
SRX3068919	TFs and others	AR	Prostate	22Rv1	8601	2/271	10/450	-0.643027	-0.328342	0.332103
SRX331853	TFs and others	REST	Blood	CD4+ T cells	2313	2/271	10/450	-0.643027	-0.328342	0.332103
SRX3324962	TFs and others	EP300	Lung	IMR-90	5575	2/271	10/450	-0.643027	-0.328342	0.332103
SRX360570	TFs and others	HNF4A	Digestive tract	GP5d	2414	2/271	10/450	-0.643027	-0.328342	0.332103
SRX3923526	TFs and others	FOXA1	Breast	ZR-75-1	5206	2/271	10/450	-0.643027	-0.328342	0.332103
SRX475748	TFs and others	EP300	Blood	GM12878	4866	2/271	10/450	-0.643027	-0.328342	0.332103
SRX5089435	TFs and others	SMARCB1	Breast	MCF-7	2202	2/271	10/450	-0.643027	-0.328342	0.332103
SRX5124833	TFs and others	FOXA1	Prostate	22Rv1	10531	2/271	10/450	-0.643027	-0.328342	0.332103
SRX5157148	TFs and others	CEBPA	Blood	THP-1	6239	2/271	10/450	-0.643027	-0.328342	0.332103
SRX5635067	TFs and others	RUNX1	Breast	MCF 10A	2915	2/271	10/450	-0.643027	-0.328342	0.332103
SRX5716454	TFs and others	SOX3	Neural	Neural progenitor cells	431	2/271	10/450	-0.643027	-0.328342	0.332103
SRX6367581	TFs and others	NCOA1	Kidney	293	14175	2/271	10/450	-0.643027	-0.328342	0.332103
SRX6384790	TFs and others	RAD21	Digestive tract	HCT 116	5246	2/271	10/450	-0.643027	-0.328342	0.332103
SRX6748245	TFs and others	FOXA1	Prostate	Prostate cancer	8461	2/271	10/450	-0.643027	-0.328342	0.332103
SRX702052	TFs and others	OTX2	Pluripotent stem cell	hESC HUES64	2184	2/271	10/450	-0.643027	-0.328342	0.332103
SRX7122001	TFs and others	FOXA1	Breast	MCF-7	2895	2/271	10/450	-0.643027	-0.328342	0.332103
SRX713895	TFs and others	AR	Prostate	R1-AD1	4065	2/271	10/450	-0.643027	-0.328342	0.332103
SRX7498500	TFs and others	CTCF	Others	93-VU147T	2864	2/271	10/450	-0.643027	-0.328342	0.332103
SRX7846778	TFs and others	ESR1	Breast	MCF-7	4546	2/271	10/450	-0.643027	-0.328342	0.332103
SRX8089678	TFs and others	MED1	Prostate	VCaP	613	2/271	10/450	-0.643027	-0.328342	0.332103
SRX8142110	TFs and others	TP63	Digestive tract	TE-5	2118	2/271	10/450	-0.643027	-0.328342	0.332103
SRX8406484	TFs and others	FOXA1	Prostate	Prostate	3643	2/271	10/450	-0.643027	-0.328342	0.332103
SRX9055414	TFs and others	GATA1	Blood	HUDEP-2	3887	2/271	10/450	-0.643027	-0.328342	0.332103
SRX100550	TFs and others	SP1	Blood	K-562	3954	66/271	92/450	-0.642357	-0.328342	1.19124
SRX176861	TFs and others	ESR1	Breast	MCF-7	48967	33/271	70/450	-0.642313	-0.328342	0.782815
SRX111775	TFs and others	CTCF	Blood	GM12870	26833	45/271	59/450	-0.641052	-0.328342	1.2665
SRX7366778	TFs and others	ZMYND8	Breast	MCF-7	5309	45/271	59/450	-0.641052	-0.328342	1.2665
SRX174819	TFs and others	NKX2-1	Lung	NCI-H3122	19770	67/271	130/450	-0.640832	-0.328342	0.855805
SRX4672370	TFs and others	ARNT	Lung	A549	1925	29/271	36/450	-0.640125	-0.328342	1.33764
SRX768290	TFs and others	SOX9	Digestive tract	HT-29	4638	67/271	93/450	-0.640079	-0.328342	1.19629
SRX9071231	TFs and others	BRD4	Blood	SEM	1582	10/271	9/450	-0.640065	-0.328342	1.84502
SRX11014588	TFs and others	CTCF	Bone	U2OS	4647	18/271	20/450	-0.639913	-0.328342	1.49446
SRX4824366	TFs and others	AR	Prostate	22Rv1	12964	18/271	20/450	-0.639913	-0.328342	1.49446
SRX150464	TFs and others	SMC3	Uterus	HeLa	40668	89/271	168/450	-0.63906	-0.328342	0.879678
SRX10212069	TFs and others	CEBPB	Blood	CD4+ T cells	14428	26/271	57/450	-0.638679	-0.328342	0.757429
SRX028646	TFs and others	ELK1	Uterus	HeLa	821	7/271	20/450	-0.638572	-0.328342	0.581181
SRX10119170	TFs and others	CREBBP	Blood	MV-4-11	947	7/271	20/450	-0.638572	-0.328342	0.581181
SRX1012613	TFs and others	EP300	Breast	T-47D	5047	7/271	20/450	-0.638572	-0.328342	0.581181
SRX1756593	TFs and others	AML1-ETO	Blood	Kasumi-1	3157	7/271	20/450	-0.638572	-0.328342	0.581181
SRX4824365	TFs and others	AR	Prostate	22Rv1	13588	7/271	20/450	-0.638572	-0.328342	0.581181
SRX5089418	TFs and others	SMARCA4	Breast	MCF-7	3423	7/271	20/450	-0.638572	-0.328342	0.581181
SRX5289969	TFs and others	NR3C1	Lung	BEAS-2B	730	7/271	20/450	-0.638572	-0.328342	0.581181
SRX543182	TFs and others	RCOR1	Epidermis	Keratinocytes	7224	7/271	20/450	-0.638572	-0.328342	0.581181
SRX5574369	TFs and others	SPI1	Blood	Dendritic Cells	24108	7/271	20/450	-0.638572	-0.328342	0.581181
SRX6614771	TFs and others	SMC3	Lung	IMR-90	8180	7/271	20/450	-0.638572	-0.328342	0.581181
