SRX6977278	TFs and others	Epitope tags	Neural	BE(2)-C	5261	40/44	88/178	-6.82139	-2.55674	1.83884
SRX1569785	TFs and others	POU2F1	Prostate	LNCAP	288	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1614804	TFs and others	ZNF366	Blood	Dendritic Cells	578	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1672129	TFs and others	RELA	Lung	BEAS-2B	1410	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1672130	TFs and others	RELA	Lung	BEAS-2B	1922	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1674505	TFs and others	MBD3	Uterus	HeLa	453	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1674507	TFs and others	MBD3	Uterus	HeLa	480	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1674508	TFs and others	GFP	Uterus	HeLa	109	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1702480	TFs and others	AR	Prostate	LNCAP	404	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1709971	TFs and others	PGR	Breast	T-47D	338	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1709972	TFs and others	ESR1	Breast	T-47D	360	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1709973	TFs and others	PGR	Breast	T-47D	279	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1709976	TFs and others	ESR1	Breast	T-47D	205	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1709978	TFs and others	ESR1	Breast	T-47D	355	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1709985	TFs and others	PGR	Breast	T-47D	383	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1709988	TFs and others	ESR1	Breast	T-47D	383	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1709989	TFs and others	PGR	Breast	T-47D	545	2/44	1/178	-0.995824	-0.826446	8.09091
SRX173195	TFs and others	AR	Prostate	LNCAP	129	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1745742	TFs and others	ESR1	Uterus	Endometrial Stromal Tumors	484	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1757997	TFs and others	MAX	Breast	MDA-MB-468	327	2/44	1/178	-0.995824	-0.826446	8.09091
SRX181452	TFs and others	EZH2	Blood	SU-DHL-6	165	2/44	1/178	-0.995824	-0.826446	8.09091
SRX185915	TFs and others	FOXM1	Breast	MCF-7	184	2/44	1/178	-0.995824	-0.826446	8.09091
SRX186694	TFs and others	EZH2	Blood	GM12878	445	2/44	1/178	-0.995824	-0.826446	8.09091
SRX186821	TFs and others	ESR1	Breast	Breast cancer	1117	2/44	1/178	-0.995824	-0.826446	8.09091
SRX186830	TFs and others	ESR1	Breast	Breast cancer	319	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1936520	TFs and others	SMARCA4	Breast	T-47D	737	2/44	1/178	-0.995824	-0.826446	8.09091
SRX194580	TFs and others	RXRA	Breast	MCF-7	610	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1950171	TFs and others	AR	Prostate	VCaP	27142	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1950172	TFs and others	AR	Prostate	VCaP	31950	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1950173	TFs and others	AR	Prostate	VCaP	26918	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1986459	TFs and others	Epitope tags	Blood	CD34 Hematopoietic stem cells	444	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1986460	TFs and others	Epitope tags	Blood	CD34 Hematopoietic stem cells	315	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1986462	TFs and others	Epitope tags	Blood	CD34 Hematopoietic stem cells	502	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1986463	TFs and others	Epitope tags	Blood	CD34 Hematopoietic stem cells	367	2/44	1/178	-0.995824	-0.826446	8.09091
SRX1993434	TFs and others	ZSCAN5B	Kidney	293	251	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2009501	TFs and others	EZH2	Neural	SF8628	421	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2009510	TFs and others	BRD4	Neural	SF8628	1282	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2009519	TFs and others	BRD2	Neural	Diffuse intrinsic pontine glioma	503	2/44	1/178	-0.995824	-0.826446	8.09091
SRX203394	TFs and others	MAX	Blood	Plasma Cells	287	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2109219	TFs and others	MYC	Breast	Mammary epithelial cells	668	2/44	1/178	-0.995824	-0.826446	8.09091
SRX212437	TFs and others	ETS1	Blood	Treg	336	2/44	1/178	-0.995824	-0.826446	8.09091
SRX212446	TFs and others	FOXP3	Blood	Treg	246	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2140215	TFs and others	CDKN1B	Blood	MM.1S	341	2/44	1/178	-0.995824	-0.826446	8.09091
SRX218224	TFs and others	HSF1	Blood	K-562	113	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2194267	TFs and others	EP300	Breast	SUM 159PT	9290	2/44	1/178	-0.995824	-0.826446	8.09091
SRX220093	TFs and others	AR	Prostate	Prostate cancer	584	2/44	1/178	-0.995824	-0.826446	8.09091
SRX220094	TFs and others	AR	Prostate	Prostate cancer	622	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2245086	TFs and others	Epitope tags	Blood	Lymphoblastoid cell line	417	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2245441	TFs and others	ZEB1	Pancreas	MIA Paca-2	507	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2245442	TFs and others	ZEB1	Pancreas	MIA Paca-2	556	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2323866	TFs and others	KMT2A	Kidney	293	427	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2323910	TFs and others	AFF1	Blood	Pre-B cell leukemia	323	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2368899	TFs and others	FOXA2	Epidermis	BJ	5857	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2368900	TFs and others	FOXA2	Epidermis	BJ	3887	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2378691	TFs and others	AHR	Breast	MCF-7	2202	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2404133	TFs and others	RELA	Others	Detroit 562	4353	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2417121	TFs and others	Epitope tags	Kidney	293	189	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2442519	TFs and others	CUX1	Blood	K-562	328	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2442522	TFs and others	CUX1	Blood	K-562	295	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2510825	TFs and others	NELFA	Uterus	HeLa	662	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2510827	TFs and others	NELFA	Uterus	HeLa	983	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2513516	TFs and others	ESR1	Breast	MCF-7	3517	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2514366	TFs and others	GFP	Uterus	HeLa	640	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2514371	TFs and others	GFP	Uterus	HeLa	813	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2541222	TFs and others	AR	Prostate	Prostate cancer cells	247	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2541237	TFs and others	COBLL1	Prostate	Prostate cancer cells	1120	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2578882	TFs and others	MED1	Breast	MDA-MB-231	196	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2578884	TFs and others	MED1	Breast	MDA-MB-231	199	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2578888	TFs and others	MED1	Breast	MDA-MB-231	416	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2584126	TFs and others	HIF1A	Epidermis	501A	569	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2589947	TFs and others	FAM208A	Blood	K-562	250	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2589948	TFs and others	FAM208A	Blood	K-562	274	2/44	1/178	-0.995824	-0.826446	8.09091
SRX259611	TFs and others	RUNX1	Blood	Kasumi-1	2995	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2607385	TFs and others	JUN	Lung	HCC827	627	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2633443	TFs and others	AR	Prostate	R1-AD1	828	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2633444	TFs and others	AR	Prostate	R1-AD1	822	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2633446	TFs and others	AR	Prostate	R1-D567	822	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2633447	TFs and others	AR	Prostate	R1-D567	850	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2642351	TFs and others	AR	Prostate	22Rv1	3900	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2652429	TFs and others	ZNF532	Lung	24335	326	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2652430	TFs and others	ZNF532	Lung	24335	292	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2652447	TFs and others	ZBTB48	Bone	U2OS	2980	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2661483	TFs and others	STAT3	Blood	Th17 Cells	319	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2662143	TFs and others	SMARCE1	Breast	HMLE	355	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2671843	TFs and others	EP300	Pluripotent stem cell	iPS cells	409	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2683591	TFs and others	Epitope tags	Kidney	293	228	2/44	1/178	-0.995824	-0.826446	8.09091
SRX268881	TFs and others	TRF2	Lung	WI-38	678	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2731519	TFs and others	NCAPH2	Kidney	293	132	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2731520	TFs and others	NCAPH2	Kidney	293	141	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2749136	TFs and others	ARNT	Kidney	786-O	211	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2749144	TFs and others	ARNT	Kidney	786-O	132	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2749150	TFs and others	ARNT	Kidney	OS-RC-2	312	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2765968	TFs and others	HMGB2	Lung	Lung fibroblasts	540	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2795369	TFs and others	BRD4	Blood	Akata	439	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2795370	TFs and others	BRD4	Blood	Akata	287	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2795372	TFs and others	BRD4	Blood	Akata	260	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2880132	TFs and others	KMT2C	Breast	CAL-51	438	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2880133	TFs and others	KDM6A	Breast	CAL-51	488	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2897211	TFs and others	ESR1	Breast	Breast cancer cells	993	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2897212	TFs and others	ESR1	Breast	Breast cancer cells	543	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2897218	TFs and others	ESR1	Breast	Breast cancer cells	791	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2900092	TFs and others	BAP1	Breast	CAL-51	316	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2935293	TFs and others	8-Hydroxydeoxyguanosine	Breast	MCF 10A	5530	2/44	1/178	-0.995824	-0.826446	8.09091
SRX2944447	TFs and others	MYC	Breast	MCF 10A	374	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3020565	TFs and others	PHIP	Digestive tract	HCT 116	226	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3020566	TFs and others	PHIP	Digestive tract	HCT 116	316	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3031981	TFs and others	BRD4	Blood	MV-4-11	785	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3032995	TFs and others	AR	Prostate	LNCAP	357	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3055410	TFs and others	AR	Prostate	R1-D567	370	2/44	1/178	-0.995824	-0.826446	8.09091
SRX306512	TFs and others	FOXA1	Prostate	DU 145	25766	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3144856	TFs and others	SIN3A	Cardiovascular	HUVEC	1167	2/44	1/178	-0.995824	-0.826446	8.09091
SRX315155	TFs and others	AR	Prostate	LNCAP	273	2/44	1/178	-0.995824	-0.826446	8.09091
SRX326889	TFs and others	ERG	Blood	Jurkat	481	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3287170	TFs and others	SMC3	Uterus	HeLa	321	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3287176	TFs and others	SMC3	Uterus	HeLa	331	2/44	1/178	-0.995824	-0.826446	8.09091
SRX328777	TFs and others	GATA6	Digestive tract	LS-174T	2001	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3288568	TFs and others	KLF4	Pluripotent stem cell	hESC H9	976	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3288569	TFs and others	KLF4	Pluripotent stem cell	hESC H9	1607	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3288571	TFs and others	POU5F1	Pluripotent stem cell	hESC H9	4030	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3346356	TFs and others	RELA	Kidney	786-O	484	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3346357	TFs and others	RELA	Kidney	786-O	262	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3366974	TFs and others	AR	Prostate	LNCAP	1508	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3366999	TFs and others	AR	Prostate	LNCAP	1753	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3372021	TFs and others	FOXF1	Digestive tract	GIST48	2810	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3387555	TFs and others	STAT3	Blood	TMD8	752	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3387556	TFs and others	STAT3	Blood	TMD8	678	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3387558	TFs and others	STAT3	Blood	OCI-LY-10	658	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3434298	TFs and others	SKI	Blood	HL-60	318	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3445682	TFs and others	GATA1	Blood	K-562	4575	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3447358	TFs and others	ESR1	Breast	MCF-7	329	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3517812	TFs and others	NR3C1	Lung	A549	4907	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3541108	TFs and others	ESR1	Breast	MCF-7	953	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3584192	TFs and others	AR	Gonad	Epididymis	282	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3595371	TFs and others	Epitope tags	Pluripotent stem cell	hESC H9	630	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359815	TFs and others	ARNTL	Digestive tract	LoVo	259	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359822	TFs and others	CTCF	Digestive tract	LoVo	1360	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359824	TFs and others	FERD3L	Digestive tract	LoVo	273	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359825	TFs and others	FOS	Digestive tract	LoVo	204	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359826	TFs and others	FOSB	Digestive tract	LoVo	143	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359832	TFs and others	FOXQ1	Digestive tract	LoVo	200	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359838	TFs and others	HIVEP3	Digestive tract	LoVo	235	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359839	TFs and others	HNF1A	Digestive tract	LoVo	360	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359840	TFs and others	HNF1B	Digestive tract	LoVo	217	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359843	TFs and others	HOXB2	Digestive tract	LoVo	226	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359844	TFs and others	HOXB5	Digestive tract	LoVo	227	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359845	TFs and others	HOXD11	Digestive tract	LoVo	180	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359846	TFs and others	HOXD13	Digestive tract	LoVo	224	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359848	TFs and others	HOXD9	Digestive tract	LoVo	222	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359849	TFs and others	ID4	Digestive tract	LoVo	142	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359850	TFs and others	IKZF5	Digestive tract	LoVo	122	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359852	TFs and others	IRF4	Digestive tract	LoVo	268	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359855	TFs and others	ISL2	Digestive tract	LoVo	318	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359856	TFs and others	KLF13	Digestive tract	LoVo	191	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359860	TFs and others	LHX4	Digestive tract	LoVo	316	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359861	TFs and others	LHX5	Digestive tract	LoVo	523	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359863	TFs and others	MAFB	Digestive tract	LoVo	446	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359864	TFs and others	MAFG	Digestive tract	LoVo	427	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359867	TFs and others	MTF1	Digestive tract	LoVo	231	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359868	TFs and others	MYF6	Digestive tract	LoVo	314	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359869	TFs and others	NEUROD2	Digestive tract	LoVo	256	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359871	TFs and others	NHLH1	Digestive tract	LoVo	416	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359872	TFs and others	NKX2-8	Digestive tract	LoVo	435	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359873	TFs and others	NKX6-1	Digestive tract	LoVo	289	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359874	TFs and others	NR2F6	Digestive tract	LoVo	501	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359875	TFs and others	NR3C2	Digestive tract	LoVo	426	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359876	TFs and others	NR4A2	Digestive tract	LoVo	412	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359877	TFs and others	NR5A2	Digestive tract	LoVo	292	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359883	TFs and others	DR1	Digestive tract	LoVo	164	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359906	TFs and others	MYOD1	Digestive tract	LoVo	180	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359907	TFs and others	NCOA1	Digestive tract	LoVo	190	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359908	TFs and others	NCOA3	Digestive tract	LoVo	167	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359911	TFs and others	NR1I2	Digestive tract	LoVo	128	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359935	TFs and others	HOXB6	Digestive tract	LoVo	381	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359940	TFs and others	ID3	Digestive tract	LoVo	127	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359948	TFs and others	NR1D1	Digestive tract	LoVo	91	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359952	TFs and others	RXRA	Digestive tract	LoVo	185	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359975	TFs and others	UBP1	Digestive tract	LoVo	118	2/44	1/178	-0.995824	-0.826446	8.09091
SRX359991	TFs and others	CTCFL	Digestive tract	LoVo	405	2/44	1/178	-0.995824	-0.826446	8.09091
SRX360003	TFs and others	HAND1	Digestive tract	LoVo	390	2/44	1/178	-0.995824	-0.826446	8.09091
SRX360009	TFs and others	KCMF1	Digestive tract	LoVo	190	2/44	1/178	-0.995824	-0.826446	8.09091
SRX360018	TFs and others	STAG1	Digestive tract	LoVo	897	2/44	1/178	-0.995824	-0.826446	8.09091
SRX360028	TFs and others	NFE2L3	Digestive tract	LoVo	143	2/44	1/178	-0.995824	-0.826446	8.09091
SRX360048	TFs and others	YBX1	Digestive tract	LoVo	335	2/44	1/178	-0.995824	-0.826446	8.09091
SRX360051	TFs and others	ZBTB39	Digestive tract	LoVo	308	2/44	1/178	-0.995824	-0.826446	8.09091
SRX360052	TFs and others	ZBTB4	Digestive tract	LoVo	299	2/44	1/178	-0.995824	-0.826446	8.09091
SRX360580	TFs and others	RFX2	Digestive tract	GP5d	197	2/44	1/178	-0.995824	-0.826446	8.09091
SRX360584	TFs and others	HNF4A	Digestive tract	GP5d	409	2/44	1/178	-0.995824	-0.826446	8.09091
SRX360593	TFs and others	REST	Digestive tract	GP5d	1738	2/44	1/178	-0.995824	-0.826446	8.09091
SRX361888	TFs and others	HNF4A	Digestive tract	LoVo	345	2/44	1/178	-0.995824	-0.826446	8.09091
SRX361890	TFs and others	KLF5	Digestive tract	LoVo	192	2/44	1/178	-0.995824	-0.826446	8.09091
SRX361891	TFs and others	MYC	Digestive tract	LoVo	370	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3745255	TFs and others	Epitope tags	Lung	NCI-H1299	592	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3745257	TFs and others	Epitope tags	Lung	NCI-H1299	629	2/44	1/178	-0.995824	-0.826446	8.09091
SRX377960	TFs and others	ZFHX4	Neural	Glioblastoma	591	2/44	1/178	-0.995824	-0.826446	8.09091
SRX377961	TFs and others	ZFHX4	Neural	Glioblastoma	475	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3833324	TFs and others	KDM1A	Breast	MCF-7	237	2/44	1/178	-0.995824	-0.826446	8.09091
SRX385394	TFs and others	Epitope tags	Blood	U-937	137	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3873708	TFs and others	AFF1	Lung	SW 1271	501	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3873709	TFs and others	AFF1	Lung	SW 1271	430	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3873710	TFs and others	AFF4	Lung	NCI-H2171	428	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3873713	TFs and others	AFF4	Lung	SW 1271	428	2/44	1/178	-0.995824	-0.826446	8.09091
SRX392789	TFs and others	REST	Blood	GM12878	2480	2/44	1/178	-0.995824	-0.826446	8.09091
SRX3946912	TFs and others	MED1	Others	Mesenchymal stem cells	1922	2/44	1/178	-0.995824	-0.826446	8.09091
SRX396589	TFs and others	CBX7	Epidermis	Hs 68	306	2/44	1/178	-0.995824	-0.826446	8.09091
SRX396590	TFs and others	CBX8	Epidermis	Hs 68	323	2/44	1/178	-0.995824	-0.826446	8.09091
SRX396834	TFs and others	Epitope tags	Digestive tract	DLD-1	692	2/44	1/178	-0.995824	-0.826446	8.09091
SRX396835	TFs and others	Epitope tags	Digestive tract	DLD-1	601	2/44	1/178	-0.995824	-0.826446	8.09091
SRX396836	TFs and others	Epitope tags	Digestive tract	DLD-1	522	2/44	1/178	-0.995824	-0.826446	8.09091
SRX396838	TFs and others	Epitope tags	Digestive tract	DLD-1	363	2/44	1/178	-0.995824	-0.826446	8.09091
SRX396840	TFs and others	Epitope tags	Digestive tract	DLD-1	417	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4001479	TFs and others	BRD2	Lung	NCI-H23	610	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4065343	TFs and others	SOX9	Pluripotent stem cell	hESC derived retinal cells	304	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4065344	TFs and others	SOX9	Pluripotent stem cell	hESC derived retinal cells	302	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4065346	TFs and others	SOX9	Pluripotent stem cell	hESC derived retinal cells	234	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4065347	TFs and others	SOX9	Pluripotent stem cell	hESC derived retinal cells	316	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4065348	TFs and others	SOX9	Pluripotent stem cell	hESC derived retinal cells	311	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4096858	TFs and others	GATAD2A	Breast	HCC3153	301	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4115984	TFs and others	AR	Prostate	LNCAP	25666	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4116003	TFs and others	FOXA1	Prostate	Prostate cancer cells	1145	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4192885	TFs and others	NFKB1	Breast	MCF 10A	1336	2/44	1/178	-0.995824	-0.826446	8.09091
SRX423971	TFs and others	CTNNB1	Digestive tract	SW 480	261	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4240295	TFs and others	CTBP1	Gonad	SK-OV-3	1579	2/44	1/178	-0.995824	-0.826446	8.09091
SRX425253	TFs and others	BRD4	Cardiovascular	HUVEC	1693	2/44	1/178	-0.995824	-0.826446	8.09091
SRX425995	TFs and others	HOXC11	Breast	LY2	96	2/44	1/178	-0.995824	-0.826446	8.09091
SRX425996	TFs and others	HOXC11	Breast	LY2	81	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4284794	TFs and others	Epitope tags	Breast	T-47D	381	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4301468	TFs and others	RELA	Uterus	HeLa	79	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4301472	TFs and others	RELA	Uterus	HeLa	223	2/44	1/178	-0.995824	-0.826446	8.09091
SRX433189	TFs and others	AR	Kidney	293	302	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4397519	TFs and others	KMT2D	Pluripotent stem cell	NT2-D1	261	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4397528	TFs and others	KMT2D	Pluripotent stem cell	NT2-D1	179	2/44	1/178	-0.995824	-0.826446	8.09091
SRX447601	TFs and others	CDK7	Blood	MM.1S	389	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4572975	TFs and others	MAFF	Liver	Hep G2	532	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4599911	TFs and others	EZH2	Kidney	293	291	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4599935	TFs and others	Epitope tags	Kidney	293	230	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4636575	TFs and others	NCAPH2	Kidney	293	189	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4636576	TFs and others	NCAPH2	Kidney	293	129	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4655781	TFs and others	CTCF	Liver	Hep G2	261	2/44	1/178	-0.995824	-0.826446	8.09091
SRX469397	TFs and others	ESR1	Breast	MCF-7	2146	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4708063	TFs and others	SRSF4	Blood	K-562	565	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4708088	TFs and others	SAFB2	Blood	K-562	127	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4714452	TFs and others	BDP1	Breast	T-47D	660	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4714456	TFs and others	BDP1	Breast	T-47D	984	2/44	1/178	-0.995824	-0.826446	8.09091
SRX471854	TFs and others	AR	Prostate	VCaP	7680	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4783028	TFs and others	AR	Prostate	Prostate cancer cells	596	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4783033	TFs and others	AR	Prostate	Prostate cancer cells	805	2/44	1/178	-0.995824	-0.826446	8.09091
SRX4783040	TFs and others	AR	Prostate	Prostate cancer cells	546	2/44	1/178	-0.995824	-0.826446	8.09091
