SRX2198835	TFs and others	LARP7	Uterus	HeLa	31176	78/143	843/955	-18.9115	-14.6385	0.617923
SRX7498504	TFs and others	CTCF	Others	HMS001	4906	16/143	14/955	-7.04608	-6.66313	7.63237
SRX9187413	TFs and others	HDAC1	Pancreas	MIA Paca-2	1208	16/143	14/955	-7.04608	-6.66313	7.63237
SRX952434	TFs and others	RUNX1	Blood	U-937	3818	16/143	14/955	-7.04608	-6.66313	7.63237
SRX4001764	TFs and others	RAD21	Blood	Macrophages	23276	36/143	81/955	-7.03695	-6.65406	2.96814
SRX3345950	TFs and others	CPSF3L	Blood	HL-60	12166	59/143	622/955	-7.02552	-6.64268	0.633474
SRX4564976	TFs and others	CTCF	Breast	MCF-7	27068	48/143	134/955	-7.01852	-6.63574	2.39223
SRX687557	TFs and others	GATA2	Blood	Erythroid progenitors	5098	19/143	22/955	-7.01805	-6.63533	5.76764
SRX019519	TFs and others	CTCF	Adipocyte	Adipose stromal cell	31903	55/143	170/955	-7.01463	-6.63202	2.16063
SRX2442440	TFs and others	FGFR1	Pluripotent stem cell	iPS derived neural cells	13470	88/143	785/955	-7.01463	-6.63202	0.748653
SRX2055845	TFs and others	JUN	Kidney	Renal cell carcinoma	6547	20/143	25/955	-6.9921	-6.6096	5.34266
SRX3229192	TFs and others	PGR	Breast	Breast cancer	5655	20/143	25/955	-6.9921	-6.6096	5.34266
SRX1044411	TFs and others	JUN	Breast	MDA-MB-231	6655	21/143	28/955	-6.98972	-6.60728	5.00874
SRX11014588	TFs and others	CTCF	Bone	U2OS	4647	30/143	59/955	-6.98945	-6.60706	3.39576
SRX199854	TFs and others	CTCF	Lung	NHLF	25993	48/143	135/955	-6.98902	-6.60669	2.37451
SRX2937345	TFs and others	SMARCA4	Blood	J-Lat A72	927	25/143	41/955	-6.97912	-6.59684	4.07215
SRX080432	TFs and others	CTCF	Lung	AG04450	32489	51/143	151/955	-6.97896	-6.59674	2.25559
SRX5974559	TFs and others	CTCF	Blood	K-562	15328	36/143	82/955	-6.97729	-6.59518	2.93195
SRX7498506	TFs and others	CTCF	Others	SCC090	26520	36/143	82/955	-6.97729	-6.59518	2.93195
SRX199894	TFs and others	CTCF	Kidney	RPTEC	37208	44/143	118/955	-6.97401	-6.59201	2.49022
SRX4819697	TFs and others	CTCF	Prostate	DU 145	24072	44/143	118/955	-6.97401	-6.59201	2.49022
SRX6614753	TFs and others	CTCF	Lung	IMR-90	26573	46/143	127/955	-6.96202	-6.58013	2.41892
SRX9867025	TFs and others	BCL11B	Blood	TALL-1	31691	97/143	828/955	-6.96202	-6.58013	0.782364
SRX4001908	TFs and others	RAD21	Blood	THP-1	21284	34/143	75/955	-6.96041	-6.57864	3.02751
SRX3856996	TFs and others	JUN	Breast	MDA-MB-231	36710	109/143	880/955	-6.96041	-6.57864	0.827201
SRX036641	TFs and others	NCOA1	Bone	U2OS	139	11/143	4/955	-6.95725	-6.57803	18.3654
SRX059704	TFs and others	AR	Prostate	VCaP	35913	11/143	4/955	-6.95725	-6.57803	18.3654
SRX1023263	TFs and others	GATA3	Neural	NGP	2126	11/143	4/955	-6.95725	-6.57803	18.3654
SRX10357207	TFs and others	EPAS1	Uterus	HeLa	762	11/143	4/955	-6.95725	-6.57803	18.3654
SRX11196942	TFs and others	TBP	Kidney	293	334	11/143	4/955	-6.95725	-6.57803	18.3654
SRX1268849	TFs and others	KDM5C	Kidney	Caki-1	534	11/143	4/955	-6.95725	-6.57803	18.3654
SRX1268850	TFs and others	KDM5C	Kidney	Caki-1	834	11/143	4/955	-6.95725	-6.57803	18.3654
SRX1531789	TFs and others	MED1	Breast	MCF-7	415	11/143	4/955	-6.95725	-6.57803	18.3654
SRX155737	TFs and others	HSF1	Breast	ZR-75-1	295	11/143	4/955	-6.95725	-6.57803	18.3654
SRX186718	TFs and others	EZH2	Blood	DND-41	514	11/143	4/955	-6.95725	-6.57803	18.3654
SRX2194242	TFs and others	EP300	Breast	SUM 159PT	1802	11/143	4/955	-6.95725	-6.57803	18.3654
SRX2881007	TFs and others	ESR1	Breast	MCF-7	2950	11/143	4/955	-6.95725	-6.57803	18.3654
SRX2901941	TFs and others	ESR1	Uterus	Ishikawa	516	11/143	4/955	-6.95725	-6.57803	18.3654
SRX3089111	TFs and others	SMARCA4	Liver	Hep G2	134	11/143	4/955	-6.95725	-6.57803	18.3654
SRX3123818	TFs and others	ESR1	Breast	MCF-7	5688	11/143	4/955	-6.95725	-6.57803	18.3654
SRX3288577	TFs and others	SMARCA4	Pluripotent stem cell	hESC H9	272	11/143	4/955	-6.95725	-6.57803	18.3654
SRX3342254	TFs and others	ONECUT2	Prostate	LNCAP	9011	11/143	4/955	-6.95725	-6.57803	18.3654
SRX3445675	TFs and others	GATA1	Blood	K-562	1926	11/143	4/955	-6.95725	-6.57803	18.3654
SRX3445684	TFs and others	TAL1	Blood	K-562	5519	11/143	4/955	-6.95725	-6.57803	18.3654
SRX3734320	TFs and others	TP53	Breast	Mammary glands	2270	11/143	4/955	-6.95725	-6.57803	18.3654
SRX3824039	TFs and others	RCOR1	Blood	THP-1	823	11/143	4/955	-6.95725	-6.57803	18.3654
SRX4107932	TFs and others	SKP2	Digestive tract	HCT 116	24515	11/143	4/955	-6.95725	-6.57803	18.3654
SRX4221466	TFs and others	Epitope tags	Kidney	293	734	11/143	4/955	-6.95725	-6.57803	18.3654
SRX4390178	TFs and others	JUND	Blood	Kasumi-1	644	11/143	4/955	-6.95725	-6.57803	18.3654
SRX4909431	TFs and others	HDAC2	Breast	HCC3153	290	11/143	4/955	-6.95725	-6.57803	18.3654
SRX4937332	TFs and others	KAT2A	Digestive tract	HCT 116	269	11/143	4/955	-6.95725	-6.57803	18.3654
SRX5089421	TFs and others	SMARCA4	Breast	MCF-7	1943	11/143	4/955	-6.95725	-6.57803	18.3654
SRX5323897	TFs and others	STAT3	Breast	T-47D	420	11/143	4/955	-6.95725	-6.57803	18.3654
SRX5501659	TFs and others	CDK9	Epidermis	A-375	330	11/143	4/955	-6.95725	-6.57803	18.3654
SRX5511307	TFs and others	ESR1	Breast	MDA-MB-231	394	11/143	4/955	-6.95725	-6.57803	18.3654
SRX5514043	TFs and others	MED12	Uterus	Uterin leiomyoma	247	11/143	4/955	-6.95725	-6.57803	18.3654
SRX5600897	TFs and others	OLIG2	Neural	Prefrontal Cortex	538	11/143	4/955	-6.95725	-6.57803	18.3654
SRX5887609	TFs and others	SNAI2	Lung	PC-9	747	11/143	4/955	-6.95725	-6.57803	18.3654
SRX5974588	TFs and others	TAL1	Blood	K-562	6399	11/143	4/955	-6.95725	-6.57803	18.3654
SRX6473453	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	524	11/143	4/955	-6.95725	-6.57803	18.3654
SRX7015661	TFs and others	RNF2	Muscle	SYO-1	205	11/143	4/955	-6.95725	-6.57803	18.3654
SRX7262876	TFs and others	EP300	Breast	ZR-75-1	10125	11/143	4/955	-6.95725	-6.57803	18.3654
SRX7498495	TFs and others	CTCF	Uterus	Ca Ski	835	11/143	4/955	-6.95725	-6.57803	18.3654
SRX8147143	TFs and others	HOXB13	Prostate	LNCAP	1310	11/143	4/955	-6.95725	-6.57803	18.3654
SRX8406454	TFs and others	AR	Prostate	Prostatic Neoplasms, Castration-Resistant	3939	11/143	4/955	-6.95725	-6.57803	18.3654
SRX8406484	TFs and others	FOXA1	Prostate	Prostate	3643	11/143	4/955	-6.95725	-6.57803	18.3654
SRX8850931	TFs and others	Epitope tags	Breast	MCF 10A	447	11/143	4/955	-6.95725	-6.57803	18.3654
SRX9135103	TFs and others	AR	Prostate	VCaP	33726	11/143	4/955	-6.95725	-6.57803	18.3654
SRX9178843	TFs and others	HAP1	Blood	HAP1	496	11/143	4/955	-6.95725	-6.57803	18.3654
SRX9674621	TFs and others	FOXO1	Muscle	Myoblasts	519	11/143	4/955	-6.95725	-6.57803	18.3654
SRX9852030	TFs and others	MAPK1	Prostate	RWPE-1	384	11/143	4/955	-6.95725	-6.57803	18.3654
SRX326886	TFs and others	GABPA	Prostate	VCaP	12505	52/143	574/955	-6.94643	-6.56727	0.605005
SRX1165096	TFs and others	Epitope tags	Liver	Hep G2	11626	51/143	568/955	-6.943	-6.56389	0.599638
ERX626851	TFs and others	SPI1	Blood	U-937	6014	15/143	12/955	-6.94065	-6.56337	8.3479
SRX060810	TFs and others	GATA3	Breast	MCF-7	12515	15/143	12/955	-6.94065	-6.56337	8.3479
SRX1033293	TFs and others	FOXA1	Prostate	LNCAP	14714	15/143	12/955	-6.94065	-6.56337	8.3479
SRX142909	TFs and others	FOXA1	Prostate	LNCAP	14746	15/143	12/955	-6.94065	-6.56337	8.3479
SRX1471738	TFs and others	BRD4	Epidermis	SK-MEL-5	1418	15/143	12/955	-6.94065	-6.56337	8.3479
SRX1885199	TFs and others	RELA	Prostate	LNCAP	2486	15/143	12/955	-6.94065	-6.56337	8.3479
SRX2871343	TFs and others	GATA3	Breast	T-47D	4224	15/143	12/955	-6.94065	-6.56337	8.3479
SRX2871359	TFs and others	PGR	Breast	T-47D	781	15/143	12/955	-6.94065	-6.56337	8.3479
SRX3229148	TFs and others	ESR1	Breast	Breast cancer	1926	15/143	12/955	-6.94065	-6.56337	8.3479
SRX3229151	TFs and others	ESR1	Breast	Breast cancer	1383	15/143	12/955	-6.94065	-6.56337	8.3479
SRX3434294	TFs and others	RUNX1	Blood	HL-60	3774	15/143	12/955	-6.94065	-6.56337	8.3479
SRX3584306	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	6197	15/143	12/955	-6.94065	-6.56337	8.3479
SRX3599220	TFs and others	EZH2	Blood	KG-1	1219	15/143	12/955	-6.94065	-6.56337	8.3479
SRX381543	TFs and others	LDB1	Blood	Erythroblasts	11177	15/143	12/955	-6.94065	-6.56337	8.3479
SRX3946911	TFs and others	MED1	Others	Mesenchymal stem cells	3397	15/143	12/955	-6.94065	-6.56337	8.3479
SRX4170709	TFs and others	WDR5	Blood	K-562	1302	15/143	12/955	-6.94065	-6.56337	8.3479
SRX5089377	TFs and others	ARID1A	Breast	MCF-7	9207	15/143	12/955	-6.94065	-6.56337	8.3479
SRX5089444	TFs and others	SMARCB1	Breast	MCF-7	7815	15/143	12/955	-6.94065	-6.56337	8.3479
SRX5099496	TFs and others	STAT3	Blood	TMD8	1832	15/143	12/955	-6.94065	-6.56337	8.3479
SRX5323928	TFs and others	STAT3	Breast	Breast cancer cells	1705	15/143	12/955	-6.94065	-6.56337	8.3479
SRX5514016	TFs and others	JUN	Uterus	Myometrium	799	15/143	12/955	-6.94065	-6.56337	8.3479
SRX5702619	TFs and others	AR	Breast	T-47D	17693	15/143	12/955	-6.94065	-6.56337	8.3479
SRX5729953	TFs and others	BRD4	Prostate	22Rv1	1114	15/143	12/955	-6.94065	-6.56337	8.3479
SRX6175634	TFs and others	FLI1	Bone	TC-71	4712	15/143	12/955	-6.94065	-6.56337	8.3479
SRX6944156	TFs and others	NFATC2	Blood	CD4+ T cells	1561	15/143	12/955	-6.94065	-6.56337	8.3479
SRX716558	TFs and others	TEAD1	Neural	SF268	20157	15/143	12/955	-6.94065	-6.56337	8.3479
SRX7584815	TFs and others	ATF4	Blood	HUDEP-2	1079	15/143	12/955	-6.94065	-6.56337	8.3479
SRX8068087	TFs and others	RUNX1	Blood	NALM-6	964	15/143	12/955	-6.94065	-6.56337	8.3479
SRX8162315	TFs and others	DOT1L	Blood	MOLM-13	713	15/143	12/955	-6.94065	-6.56337	8.3479
SRX8257423	TFs and others	MITF	Epidermis	A-375	1469	15/143	12/955	-6.94065	-6.56337	8.3479
SRX8360018	TFs and others	NETO2	Blood	U-937	2962	15/143	12/955	-6.94065	-6.56337	8.3479
SRX8616856	TFs and others	JUND	Lung	A549	1565	15/143	12/955	-6.94065	-6.56337	8.3479
SRX9237240	TFs and others	FIP1L1	Blood	K-562	1444	15/143	12/955	-6.94065	-6.56337	8.3479
SRX4046306	TFs and others	HCFC1	Blood	Erythroblasts	10450	83/143	759/955	-6.93525	-6.55803	0.730304
SRX359880	TFs and others	ATF2	Digestive tract	LoVo	7481	50/143	562/955	-6.93483	-6.55766	0.594157
SRX4564977	TFs and others	CTCF	Breast	MCF-7	25719	50/143	145/955	-6.93475	-6.55764	2.30287
SRX4065876	TFs and others	CTCF	Breast	MCF-7	35881	103/143	855/955	-6.93073	-6.55367	0.804523
SRX2442513	TFs and others	CTCF	Blood	K-562	16298	41/143	105/955	-6.92616	-6.54916	2.60773
SRX1063405	TFs and others	CTCF	Blood	THP-1	1281	17/143	17/955	-6.92177	-6.54515	6.67832
SRX204162	TFs and others	SUMO1	Lung	WI-38	993	17/143	17/955	-6.92177	-6.54515	6.67832
SRX306506	TFs and others	AR	Prostate	DU 145	8564	17/143	17/955	-6.92177	-6.54515	6.67832
SRX4411675	TFs and others	AR	Prostate	LNCAP	47713	17/143	17/955	-6.92177	-6.54515	6.67832
SRX5974575	TFs and others	CTCF	Blood	K-562	2077	17/143	17/955	-6.92177	-6.54515	6.67832
SRX687555	TFs and others	HDAC2	Blood	Erythroid progenitors	1109	17/143	17/955	-6.92177	-6.54515	6.67832
SRX9562913	TFs and others	MYCN	Muscle	RH-4	685	17/143	17/955	-6.92177	-6.54515	6.67832
SRX8570944	TFs and others	HAP1	Blood	KBM-7	38361	52/143	155/955	-6.90358	-6.52702	2.24047
SRX4001834	TFs and others	CTCF	Blood	THP-1	23551	48/143	137/955	-6.89941	-6.5229	2.33985
SRX190247	TFs and others	RAD21	Breast	MCF-7	42973	45/143	122/955	-6.88799	-6.51154	2.46332
SRX190195	TFs and others	GABPA	Neural	SK-N-SH	9746	48/143	547/955	-6.88273	-6.50633	0.586032
SRX359916	TFs and others	RELA	Digestive tract	LoVo	5895	49/143	553/955	-6.87972	-6.50338	0.59175
SRX2166890	TFs and others	CTCF	Neural	Retina	19290	56/143	176/955	-6.87618	-6.49989	2.12492
SRX2194275	TFs and others	BRD4	Breast	SUM 159PT	27747	75/143	714/955	-6.86311	-6.48802	0.701504
ERX181465	TFs and others	TP53	Bone	Saos-2	4879	14/143	10/955	-6.86255	-6.48802	9.34965
ERX181469	TFs and others	TP53	Bone	Saos-2	1562	14/143	10/955	-6.86255	-6.48802	9.34965
ERX626864	TFs and others	SPI1	Blood	U-937	6164	14/143	10/955	-6.86255	-6.48802	9.34965
SRX029083	TFs and others	RUNX1	Blood	K-562	1058	14/143	10/955	-6.86255	-6.48802	9.34965
SRX080047	TFs and others	EP300	Blood	NB-4	3081	14/143	10/955	-6.86255	-6.48802	9.34965
SRX10045332	TFs and others	ASXL1	Breast	CAL-51	625	14/143	10/955	-6.86255	-6.48802	9.34965
SRX101136	TFs and others	AR	Prostate	VCaP	14813	14/143	10/955	-6.86255	-6.48802	9.34965
SRX10145211	TFs and others	REL	Blood	Naive B cells	563	14/143	10/955	-6.86255	-6.48802	9.34965
SRX1116232	TFs and others	EP300	Cardiovascular	HUVEC	6166	14/143	10/955	-6.86255	-6.48802	9.34965
SRX1123868	TFs and others	SMARCC1	Liver	MRT TTC549	4358	14/143	10/955	-6.86255	-6.48802	9.34965
SRX1514941	TFs and others	GFP	Kidney	293	1487	14/143	10/955	-6.86255	-6.48802	9.34965
SRX1514972	TFs and others	GFP	Kidney	293	1941	14/143	10/955	-6.86255	-6.48802	9.34965
SRX2164790	TFs and others	SPDEF	Lung	A549	296	14/143	10/955	-6.86255	-6.48802	9.34965
SRX2382331	TFs and others	EBF3	Neural	SK-N-SH	1375	14/143	10/955	-6.86255	-6.48802	9.34965
SRX268882	TFs and others	NR2F2	Lung	WI-38	1602	14/143	10/955	-6.86255	-6.48802	9.34965
SRX3768264	TFs and others	USF2	Blood	K-562	947	14/143	10/955	-6.86255	-6.48802	9.34965
SRX3815840	TFs and others	NIPBL	Uterus	HeLa	995	14/143	10/955	-6.86255	-6.48802	9.34965
SRX4174972	TFs and others	PPARG	Adipocyte	Adipocytes	3625	14/143	10/955	-6.86255	-6.48802	9.34965
SRX4717807	TFs and others	TCEA2	Breast	HMLE	414	14/143	10/955	-6.86255	-6.48802	9.34965
SRX5371741	TFs and others	NFKB1	Blood	CD4+ T cells	1876	14/143	10/955	-6.86255	-6.48802	9.34965
SRX625678	TFs and others	IKZF1	Blood	Pre-B ALL 	1654	14/143	10/955	-6.86255	-6.48802	9.34965
SRX6413750	TFs and others	ESR1	Breast	MCF-7	6480	14/143	10/955	-6.86255	-6.48802	9.34965
SRX673755	TFs and others	FOXA1	Breast	MCF-7	4525	14/143	10/955	-6.86255	-6.48802	9.34965
SRX751297	TFs and others	MED1	Adipocyte	Adipose-Derived Mesenchymal Stem Cells	2886	14/143	10/955	-6.86255	-6.48802	9.34965
SRX8084745	TFs and others	Epitope tags	Breast	WHIM12	1001	14/143	10/955	-6.86255	-6.48802	9.34965
SRX8380649	TFs and others	ESR1	Bone	U2OS	12719	14/143	10/955	-6.86255	-6.48802	9.34965
SRX8616859	TFs and others	JUND	Lung	A549	1076	14/143	10/955	-6.86255	-6.48802	9.34965
SRX8714170	TFs and others	GFI1	Blood	Acute myeloid leukemia	1517	14/143	10/955	-6.86255	-6.48802	9.34965
SRX8861824	TFs and others	ESR1	Breast	T-47D	2827	14/143	10/955	-6.86255	-6.48802	9.34965
SRX968971	TFs and others	RELA	Breast	MCF-7	7800	14/143	10/955	-6.86255	-6.48802	9.34965
SRX9719175	TFs and others	TET2	Breast	MCF-7	3293	14/143	10/955	-6.86255	-6.48802	9.34965
SRX038562	TFs and others	CTCF	Breast	HMEC	25527	40/143	101/955	-6.85656	-6.48209	2.64488
SRX8432586	TFs and others	TBP	Pluripotent stem cell	iPS cells	1142	18/143	20/955	-6.84668	-6.47226	6.01049
SRX199885	TFs and others	CTCF	Cardiovascular	HCM	27562	45/143	123/955	-6.84566	-6.4713	2.44329
SRX099876	TFs and others	CTCF	Others	FB0167P	28190	48/143	138/955	-6.84254	-6.47053	2.32289
SRX026263	TFs and others	CDX2	Digestive tract	Caco-2	797	12/143	6/955	-6.84205	-6.47053	13.3566
SRX029081	TFs and others	RUNX1	Blood	CMK	1208	12/143	6/955	-6.84205	-6.47053	13.3566
SRX083217	TFs and others	AR	Prostate	LNCAP	2182	12/143	6/955	-6.84205	-6.47053	13.3566
SRX1012690	TFs and others	PGR	Breast	MCF-7	538	12/143	6/955	-6.84205	-6.47053	13.3566
SRX10357210	TFs and others	EPAS1	Uterus	HeLa	997	12/143	6/955	-6.84205	-6.47053	13.3566
SRX1131569	TFs and others	BRD4	Others	SUM 185PE	1027	12/143	6/955	-6.84205	-6.47053	13.3566
SRX12030163	TFs and others	Epitope tags	Prostate	DU 145	480	12/143	6/955	-6.84205	-6.47053	13.3566
SRX1384026	TFs and others	ATF3	Digestive tract	HCT 116	258	12/143	6/955	-6.84205	-6.47053	13.3566
SRX1528505	TFs and others	SRPK1	Breast	MCF 10A	199	12/143	6/955	-6.84205	-6.47053	13.3566
SRX1672139	TFs and others	RELA	Lung	BEAS-2B	235	12/143	6/955	-6.84205	-6.47053	13.3566
SRX1818073	TFs and others	AR	Prostate	LNCAP	19746	12/143	6/955	-6.84205	-6.47053	13.3566
SRX189722	TFs and others	EP300	Cardiovascular	HUVEC	496	12/143	6/955	-6.84205	-6.47053	13.3566
SRX190279	TFs and others	ESR1	Breast	T-47D	4162	12/143	6/955	-6.84205	-6.47053	13.3566
SRX2548284	TFs and others	BATF3	Blood	KK1	2965	12/143	6/955	-6.84205	-6.47053	13.3566
SRX3123812	TFs and others	ESR1	Breast	MCF-7	6411	12/143	6/955	-6.84205	-6.47053	13.3566
SRX330107	TFs and others	SOX2	Neural	ReN-VM	1841	12/143	6/955	-6.84205	-6.47053	13.3566
SRX3542259	TFs and others	PHOX2B	Neural	KELLY	27164	12/143	6/955	-6.84205	-6.47053	13.3566
SRX3583195	TFs and others	ESR1	Breast	MCF-7	3249	12/143	6/955	-6.84205	-6.47053	13.3566
SRX3583255	TFs and others	HIF1A	Breast	MDA-MB-231	755	12/143	6/955	-6.84205	-6.47053	13.3566
SRX3583256	TFs and others	HIF1A	Breast	MDA-MB-231	673	12/143	6/955	-6.84205	-6.47053	13.3566
SRX3599318	TFs and others	EP300	Cardiovascular	HUVEC	492	12/143	6/955	-6.84205	-6.47053	13.3566
SRX386239	TFs and others	SETX	Lung	A549	1193	12/143	6/955	-6.84205	-6.47053	13.3566
SRX3881552	TFs and others	MYC	Prostate	LNCAP	284	12/143	6/955	-6.84205	-6.47053	13.3566
SRX3923185	TFs and others	DDX5	Breast	BT-549	744	12/143	6/955	-6.84205	-6.47053	13.3566
SRX392793	TFs and others	REST	Blood	Jurkat	2829	12/143	6/955	-6.84205	-6.47053	13.3566
SRX4723357	TFs and others	GATA3	Neural	Neurons	812	12/143	6/955	-6.84205	-6.47053	13.3566
SRX4802361	TFs and others	HIF1A	Liver	Hep G2	586	12/143	6/955	-6.84205	-6.47053	13.3566
SRX5128105	TFs and others	ESR1	Breast	ZR-75-1	1453	12/143	6/955	-6.84205	-6.47053	13.3566
SRX5138661	TFs and others	ETV2	Epidermis	Dermal fibroblast	798	12/143	6/955	-6.84205	-6.47053	13.3566
SRX5157160	TFs and others	CEBPA	Blood	THP-1	8404	12/143	6/955	-6.84205	-6.47053	13.3566
SRX5199676	TFs and others	EP300	Prostate	LNCAP	584	12/143	6/955	-6.84205	-6.47053	13.3566
SRX5493763	TFs and others	ESR1	Breast	Breast cancer cells	1776	12/143	6/955	-6.84205	-6.47053	13.3566
SRX5511297	TFs and others	ESR1	Breast	MCF-7	2458	12/143	6/955	-6.84205	-6.47053	13.3566
SRX5514024	TFs and others	JUN	Uterus	Uterin leiomyoma	251	12/143	6/955	-6.84205	-6.47053	13.3566
SRX5679788	TFs and others	ARID1A	Others	12Z	10262	12/143	6/955	-6.84205	-6.47053	13.3566
SRX5982364	TFs and others	SMARCA4	Lung	A549	6325	12/143	6/955	-6.84205	-6.47053	13.3566
SRX6073305	TFs and others	BATF	Blood	BC-3	420	12/143	6/955	-6.84205	-6.47053	13.3566
SRX6487041	TFs and others	FOXA1	Breast	MCF-7	5592	12/143	6/955	-6.84205	-6.47053	13.3566
SRX6487048	TFs and others	FOXA1	Breast	MCF-7	4570	12/143	6/955	-6.84205	-6.47053	13.3566
SRX6793427	TFs and others	Cas9	Blood	K-562	2007	12/143	6/955	-6.84205	-6.47053	13.3566
SRX6860609	TFs and others	TFEB	Cardiovascular	Aortic smooth muscle cells	506	12/143	6/955	-6.84205	-6.47053	13.3566
SRX7033135	TFs and others	XRN2	Kidney	293	310	12/143	6/955	-6.84205	-6.47053	13.3566
SRX7122001	TFs and others	FOXA1	Breast	MCF-7	2895	12/143	6/955	-6.84205	-6.47053	13.3566
SRX7122005	TFs and others	FOXA1	Breast	MCF-7	2531	12/143	6/955	-6.84205	-6.47053	13.3566
SRX748427	TFs and others	TCF7L2	Digestive tract	HCT 116	1145	12/143	6/955	-6.84205	-6.47053	13.3566
SRX7846776	TFs and others	ESR1	Breast	MCF-7	1279	12/143	6/955	-6.84205	-6.47053	13.3566
SRX8089630	TFs and others	BRD4	Prostate	VCaP	367	12/143	6/955	-6.84205	-6.47053	13.3566
SRX8616963	TFs and others	TET2	Breast	MCF-7	2243	12/143	6/955	-6.84205	-6.47053	13.3566
SRX9857615	TFs and others	MYC	Kidney	G-401	1093	12/143	6/955	-6.84205	-6.47053	13.3566
SRX9932065	TFs and others	HDAC6	Breast	MCF-7	2886	12/143	6/955	-6.84205	-6.47053	13.3566
SRX9975596	TFs and others	PPP2R1A	Uterus	HeLa	634	12/143	6/955	-6.84205	-6.47053	13.3566
SRX4001765	TFs and others	RAD21	Blood	Macrophages	20946	32/143	68/955	-6.83956	-6.46815	3.14274
SRX4510768	TFs and others	CTCF	Epidermis	MDA-MB-435	6852	32/143	68/955	-6.83956	-6.46815	3.14274
SRX4001870	TFs and others	RAD21	Blood	THP-1	19989	39/143	96/955	-6.82804	-6.45674	2.71307
SRX4001871	TFs and others	RAD21	Blood	THP-1	19918	39/143	96/955	-6.82804	-6.45674	2.71307
SRX6614757	TFs and others	CTCF	Lung	IMR-90	10562	36/143	84/955	-6.82487	-6.45396	2.86214
SRX7498509	TFs and others	CTCF	Others	93-VU147T	27581	36/143	84/955	-6.82487	-6.45396	2.86214
SRX064480	TFs and others	SMAD2	Pluripotent stem cell	hESC H9	1200	13/143	8/955	-6.82314	-6.45396	10.8523
SRX1012607	TFs and others	EP300	Breast	T-47D	1016	13/143	8/955	-6.82314	-6.45396	10.8523
SRX10365517	TFs and others	RAC1	Breast	MCF-7	5570	13/143	8/955	-6.82314	-6.45396	10.8523
SRX1161165	TFs and others	NR3C1	Breast	MCF-7	353	13/143	8/955	-6.82314	-6.45396	10.8523
SRX130267	TFs and others	TET3	Kidney	293	349	13/143	8/955	-6.82314	-6.45396	10.8523
SRX1674503	TFs and others	ZMYND8	Uterus	HeLa	417	13/143	8/955	-6.82314	-6.45396	10.8523
SRX2513516	TFs and others	ESR1	Breast	MCF-7	3517	13/143	8/955	-6.82314	-6.45396	10.8523
SRX2533319	TFs and others	BRF1	Pluripotent stem cell	hESC H9	507	13/143	8/955	-6.82314	-6.45396	10.8523
SRX306175	TFs and others	AFF4	Digestive tract	HCT 116	228	13/143	8/955	-6.82314	-6.45396	10.8523
SRX3098186	TFs and others	MECOM	Blood	SKH1	1015	13/143	8/955	-6.82314	-6.45396	10.8523
SRX3541097	TFs and others	ESR1	Breast	MCF-7	3508	13/143	8/955	-6.82314	-6.45396	10.8523
SRX359822	TFs and others	CTCF	Digestive tract	LoVo	1360	13/143	8/955	-6.82314	-6.45396	10.8523
SRX378021	TFs and others	KSHV LANA	Uterus	TIVE-LTC	436	13/143	8/955	-6.82314	-6.45396	10.8523
SRX4003762	TFs and others	ESRRG	Pluripotent stem cell	hESC derived cardiac cells	368	13/143	8/955	-6.82314	-6.45396	10.8523
SRX4108915	TFs and others	AR	Prostate	LNCAP	15751	13/143	8/955	-6.82314	-6.45396	10.8523
SRX4401066	TFs and others	RELA	Blood	BJAB	624	13/143	8/955	-6.82314	-6.45396	10.8523
SRX471854	TFs and others	AR	Prostate	VCaP	7680	13/143	8/955	-6.82314	-6.45396	10.8523
SRX471874	TFs and others	BRD4	Prostate	VCaP	1236	13/143	8/955	-6.82314	-6.45396	10.8523
SRX475379	TFs and others	WDR5	Prostate	LNCAP	521	13/143	8/955	-6.82314	-6.45396	10.8523
SRX4819826	TFs and others	MED26	Kidney	293	346	13/143	8/955	-6.82314	-6.45396	10.8523
SRX4931263	TFs and others	ELL2	Kidney	293	667	13/143	8/955	-6.82314	-6.45396	10.8523
SRX5089550	TFs and others	BRD4	Breast	MCF-7	1529	13/143	8/955	-6.82314	-6.45396	10.8523
SRX5157156	TFs and others	CEBPA	Blood	THP-1	6960	13/143	8/955	-6.82314	-6.45396	10.8523
SRX5157161	TFs and others	CEBPA	Blood	THP-1	11842	13/143	8/955	-6.82314	-6.45396	10.8523
SRX5157164	TFs and others	CEBPA	Blood	THP-1	9858	13/143	8/955	-6.82314	-6.45396	10.8523
SRX535454	TFs and others	CDK9	Epidermis	A-375	447	13/143	8/955	-6.82314	-6.45396	10.8523
SRX5486444	TFs and others	ZIC2	Digestive tract	HCT 116	646	13/143	8/955	-6.82314	-6.45396	10.8523
SRX5577147	TFs and others	Epitope tags	Prostate	LNCAP	14452	13/143	8/955	-6.82314	-6.45396	10.8523
SRX5683074	TFs and others	ESR1	Uterus	Ishikawa	2021	13/143	8/955	-6.82314	-6.45396	10.8523
SRX5801452	TFs and others	STAT3	Blood	Th2 Cells	538	13/143	8/955	-6.82314	-6.45396	10.8523
SRX6487043	TFs and others	FOXA1	Breast	MCF-7	6746	13/143	8/955	-6.82314	-6.45396	10.8523
