SRX1735651	TFs and others	FOXO1	Blood	Pre-leukemia stem cells	18888	117/300	93/156	-4.50493	-0.530562	0.654194
SRX130266	TFs and others	TET2	Kidney	293	845	2/300	2/156	-0.21531	0	0.52
SRX1397403	TFs and others	GATA2	Blood	CD34+	929	2/300	2/156	-0.21531	0	0.52
SRX1424884	TFs and others	MLLT1	Blood	SEM	673	2/300	2/156	-0.21531	0	0.52
SRX144718	TFs and others	ORC1	Uterus	HeLa	316	2/300	2/156	-0.21531	0	0.52
SRX150495	TFs and others	ZZZ3	Uterus	HeLa	532	2/300	2/156	-0.21531	0	0.52
SRX150550	TFs and others	STAT1	Blood	K-562	729	2/300	2/156	-0.21531	0	0.52
SRX1515038	TFs and others	GFP	Kidney	293	479	2/300	2/156	-0.21531	0	0.52
SRX1515055	TFs and others	GFP	Kidney	293	787	2/300	2/156	-0.21531	0	0.52
SRX1531780	TFs and others	NIPBL	Lung	A549	1404	2/300	2/156	-0.21531	0	0.52
SRX157608	TFs and others	HIF1A	Cardiovascular	HUVEC	673	2/300	2/156	-0.21531	0	0.52
SRX1711634	TFs and others	Epitope tags	Uterus	HeLa	1342	2/300	2/156	-0.21531	0	0.52
SRX194578	TFs and others	KLF4	Breast	MCF-7	581	2/300	2/156	-0.21531	0	0.52
SRX1993440	TFs and others	ZSCAN5D	Placenta	BeWo	570	2/300	2/156	-0.21531	0	0.52
SRX2043228	TFs and others	EP300	Blood	SEM	1124	2/300	2/156	-0.21531	0	0.52
SRX208485	TFs and others	TP53	Lung	IMR-90	2556	2/300	2/156	-0.21531	0	0.52
SRX212643	TFs and others	ZFX	Blood	NOMO-1	756	2/300	2/156	-0.21531	0	0.52
SRX2207926	TFs and others	ERCC6	Epidermis	CS1AN	2314	2/300	2/156	-0.21531	0	0.52
SRX2368901	TFs and others	FOXA2	Epidermis	BJ	4682	2/300	2/156	-0.21531	0	0.52
SRX243763	TFs and others	PAX5	Blood	NAMALWA	1017	2/300	2/156	-0.21531	0	0.52
SRX2438580	TFs and others	NOTCH1	Blood	MO1043	1042	2/300	2/156	-0.21531	0	0.52
SRX245741	TFs and others	ZBTB17	Uterus	HeLa	681	2/300	2/156	-0.21531	0	0.52
SRX2671785	TFs and others	EP300	Pluripotent stem cell	iPS cells	2131	2/300	2/156	-0.21531	0	0.52
SRX2683579	TFs and others	Epitope tags	Kidney	293	511	2/300	2/156	-0.21531	0	0.52
SRX268884	TFs and others	HMBOX1	Lung	WI-38	679	2/300	2/156	-0.21531	0	0.52
SRX2897199	TFs and others	ESR1	Breast	Breast cancer cells	481	2/300	2/156	-0.21531	0	0.52
SRX2911577	TFs and others	GATA3	Neural	CLB-Ga	3345	2/300	2/156	-0.21531	0	0.52
SRX3001606	TFs and others	FOXA1	Unclassified	Unclassified	3873	2/300	2/156	-0.21531	0	0.52
SRX3089114	TFs and others	SMARCA2	Liver	Hep G2	211	2/300	2/156	-0.21531	0	0.52
SRX3287175	TFs and others	SMC3	Uterus	HeLa	1182	2/300	2/156	-0.21531	0	0.52
SRX3468041	TFs and others	SMARCC1	Others	HSSY2	819	2/300	2/156	-0.21531	0	0.52
SRX359921	TFs and others	ARNTL	Digestive tract	LoVo	366	2/300	2/156	-0.21531	0	0.52
SRX361198	TFs and others	TP53	Bone	Saos-2	647	2/300	2/156	-0.21531	0	0.52
SRX371427	TFs and others	ESR1	Others	Tumour tissues	2076	2/300	2/156	-0.21531	0	0.52
SRX3881591	TFs and others	FOXN3	Liver	Hep G2	2754	2/300	2/156	-0.21531	0	0.52
SRX3958389	TFs and others	WDR5	Breast	Breast cancer cells	992	2/300	2/156	-0.21531	0	0.52
SRX4119730	TFs and others	Epitope tags	Kidney	293	354	2/300	2/156	-0.21531	0	0.52
SRX4172738	TFs and others	GATA1	Digestive tract	HCT 116	785	2/300	2/156	-0.21531	0	0.52
SRX4326274	TFs and others	BRD4	Neural	SK-N-BE(2)	946	2/300	2/156	-0.21531	0	0.52
SRX4417541	TFs and others	BRD4	Pluripotent stem cell	hESC derived neural cells	525	2/300	2/156	-0.21531	0	0.52
SRX4599933	TFs and others	Epitope tags	Kidney	293	612	2/300	2/156	-0.21531	0	0.52
SRX4663588	TFs and others	NCOA3	Breast	MCF-7	1510	2/300	2/156	-0.21531	0	0.52
SRX4663590	TFs and others	NCOA3	Breast	MCF-7	1955	2/300	2/156	-0.21531	0	0.52
SRX4663591	TFs and others	NCOA3	Breast	MCF-7	1609	2/300	2/156	-0.21531	0	0.52
SRX4937334	TFs and others	KAT2A	Digestive tract	HCT 116	461	2/300	2/156	-0.21531	0	0.52
SRX502808	TFs and others	HIRA	Lung	IMR-90	747	2/300	2/156	-0.21531	0	0.52
SRX5089418	TFs and others	SMARCA4	Breast	MCF-7	3423	2/300	2/156	-0.21531	0	0.52
SRX5183152	TFs and others	BACH1	Pancreas	SW 1990	3738	2/300	2/156	-0.21531	0	0.52
SRX5212370	TFs and others	BRD9	Others	Mel270	999	2/300	2/156	-0.21531	0	0.52
SRX5290910	TFs and others	CTCF	Prostate	LNCAP	2758	2/300	2/156	-0.21531	0	0.52
SRX5577140	TFs and others	Epitope tags	Prostate	LNCAP	1799	2/300	2/156	-0.21531	0	0.52
SRX5665947	TFs and others	NFKB1	Kidney	293	767	2/300	2/156	-0.21531	0	0.52
SRX5763013	TFs and others	KLF4	Pluripotent stem cell	hESC WIBR3	1618	2/300	2/156	-0.21531	0	0.52
SRX5887618	TFs and others	YAP1	Lung	PC-9	1809	2/300	2/156	-0.21531	0	0.52
SRX6060976	TFs and others	GATA6	Digestive tract	ESO-26	1469	2/300	2/156	-0.21531	0	0.52
SRX6175634	TFs and others	FLI1	Bone	TC-71	4712	2/300	2/156	-0.21531	0	0.52
SRX647369	TFs and others	ZBTB17	Breast	MCF 10A	351	2/300	2/156	-0.21531	0	0.52
SRX6487059	TFs and others	FOXA1	Breast	MCF-7	2088	2/300	2/156	-0.21531	0	0.52
SRX6487063	TFs and others	FOXA1	Breast	MCF-7	1132	2/300	2/156	-0.21531	0	0.52
SRX666592	TFs and others	RBPJ	Epidermis	Dermal fibroblast	854	2/300	2/156	-0.21531	0	0.52
SRX6957411	TFs and others	SMAD4	Kidney	HGrC1	4319	2/300	2/156	-0.21531	0	0.52
SRX6961667	TFs and others	SUPT5H	Digestive tract	HCT 116	376	2/300	2/156	-0.21531	0	0.52
SRX701991	TFs and others	GATA4	Pluripotent stem cell	hESC derived endodermal cells	3616	2/300	2/156	-0.21531	0	0.52
SRX702077	TFs and others	SMAD1	Pluripotent stem cell	hESC derived ectodermal cells	222	2/300	2/156	-0.21531	0	0.52
SRX7054931	TFs and others	ERG	Cardiovascular	HAEC	694	2/300	2/156	-0.21531	0	0.52
SRX7054932	TFs and others	ERG	Cardiovascular	HAEC	677	2/300	2/156	-0.21531	0	0.52
SRX7054999	TFs and others	ERG	Cardiovascular	HAEC	1322	2/300	2/156	-0.21531	0	0.52
SRX7175126	TFs and others	FOXA1	Digestive tract	LS-180	2132	2/300	2/156	-0.21531	0	0.52
SRX728770	TFs and others	LEO1	Blood	THP-1	1086	2/300	2/156	-0.21531	0	0.52
SRX7572098	TFs and others	MYC	Pancreas	MIA Paca-2	1044	2/300	2/156	-0.21531	0	0.52
SRX7693107	TFs and others	CRY1	Prostate	C4-2	1253	2/300	2/156	-0.21531	0	0.52
SRX7748768	TFs and others	BRD3	Digestive tract	DLD-1	336	2/300	2/156	-0.21531	0	0.52
SRX7807609	TFs and others	GATA3	Unclassified	Unclassified	866	2/300	2/156	-0.21531	0	0.52
SRX7902973	TFs and others	Epitope tags	Kidney	293	942	2/300	2/156	-0.21531	0	0.52
SRX7971776	TFs and others	STAT3	Blood	Th2 Cells	1359	2/300	2/156	-0.21531	0	0.52
SRX8083043	TFs and others	DMC1	Gonad	Testis	2503	2/300	2/156	-0.21531	0	0.52
SRX8084743	TFs and others	Epitope tags	Breast	WHIM12	1077	2/300	2/156	-0.21531	0	0.52
SRX8089617	TFs and others	AR	Prostate	VCaP	2422	2/300	2/156	-0.21531	0	0.52
SRX8089625	TFs and others	BRD4	Prostate	VCaP	535	2/300	2/156	-0.21531	0	0.52
SRX814231	TFs and others	OTX2	Neural	HRPEpiC	1802	2/300	2/156	-0.21531	0	0.52
SRX8171739	TFs and others	MYBBP1A	Pancreas	BxPC-3	218	2/300	2/156	-0.21531	0	0.52
SRX8272875	TFs and others	CEBPA	Blood	BLaER1	1300	2/300	2/156	-0.21531	0	0.52
SRX8406484	TFs and others	FOXA1	Prostate	Prostate	3643	2/300	2/156	-0.21531	0	0.52
SRX8453149	TFs and others	FOXA1	Blood	Lymph Nodes	2472	2/300	2/156	-0.21531	0	0.52
SRX866613	TFs and others	GATA3	Neural	SH-SY5Y	3695	2/300	2/156	-0.21531	0	0.52
SRX8823217	TFs and others	DOT1L	Lung	A549	603	2/300	2/156	-0.21531	0	0.52
SRX9045668	TFs and others	ESR1	Breast	MCF-7	439	2/300	2/156	-0.21531	0	0.52
SRX9237240	TFs and others	FIP1L1	Blood	K-562	1444	2/300	2/156	-0.21531	0	0.52
SRX9426433	TFs and others	Epitope tags	Blood	RAMOS	1903	2/300	2/156	-0.21531	0	0.52
SRX9434358	TFs and others	RELA	Digestive tract	SW 480	844	2/300	2/156	-0.21531	0	0.52
SRX9434359	TFs and others	RELA	Digestive tract	SW 480	573	2/300	2/156	-0.21531	0	0.52
SRX9730732	TFs and others	CDK9	Blood	THP-1	540	2/300	2/156	-0.21531	0	0.52
SRX150657	TFs and others	RCOR1	Uterus	HeLa	11556	57/300	26/156	-0.215035	0	1.14
SRX2436052	TFs and others	OTX2	Neural	D341 Med	18502	57/300	26/156	-0.215035	0	1.14
SRX359892	TFs and others	HOXA4	Digestive tract	LoVo	8802	114/300	55/156	-0.214793	0	1.07782
SRX4235878	TFs and others	KMT2D	Digestive tract	SW 480	11583	52/300	30/156	-0.21479	0	0.901333
SRX8080549	TFs and others	Epitope tags	Breast	Mammary gland ductal carcinoma	20209	52/300	30/156	-0.21479	0	0.901333
SRX8299864	TFs and others	MYC	Bone	U2OS	6703	52/300	30/156	-0.21479	0	0.901333
SRX3640569	TFs and others	INTS3	Uterus	HeLa	8505	109/300	61/156	-0.214669	0	0.92918
SRX8570934	TFs and others	HAP1	Blood	KBM-7	40391	109/300	61/156	-0.214669	0	0.92918
SRX190231	TFs and others	BCL3	Lung	A549	5909	26/300	16/156	-0.214559	0	0.845
SRX259618	TFs and others	TFAP4	Blood	Kasumi-1	8050	26/300	16/156	-0.214559	0	0.845
SRX3468052	TFs and others	SUZ12	Others	Fibroblasts	3060	26/300	16/156	-0.214559	0	0.845
SRX497605	TFs and others	AR	Prostate	VCaP	21920	26/300	16/156	-0.214559	0	0.845
SRX5089507	TFs and others	HDAC1	Breast	MCF-7	1786	26/300	16/156	-0.214559	0	0.845
SRX5577153	TFs and others	AR	Prostate	LNCAP	23708	26/300	16/156	-0.214559	0	0.845
SRX100475	TFs and others	EGR1	Pluripotent stem cell	hESC H1	5548	53/300	31/156	-0.214005	0	0.889032
SRX100583	TFs and others	BATF	Blood	GM12878	28200	53/300	31/156	-0.214005	0	0.889032
SRX1161190	TFs and others	FOXA1	Breast	ZR-75-1	40840	53/300	31/156	-0.214005	0	0.889032
SRX4001943	TFs and others	RAD21	Blood	THP-1	22500	53/300	31/156	-0.214005	0	0.889032
SRX7058947	TFs and others	CTCF	Neural	GSC23	16758	53/300	31/156	-0.214005	0	0.889032
ERX626811	TFs and others	EP300	Blood	U-937	7205	110/300	61/156	-0.213316	0	0.937705
SRX1212237	TFs and others	CREB1	Prostate	LNCAP	7583	110/300	61/156	-0.213316	0	0.937705
SRX702547	TFs and others	CHD8	Pluripotent stem cell	iPS derived neural cells	10564	113/300	63/156	-0.212876	0	0.932698
SRX1165104	TFs and others	Epitope tags	Liver	Hep G2	10162	120/300	58/156	-0.212423	0	1.07586
SRX1637469	TFs and others	CDK9	Blood	MOLT-4	22115	120/300	58/156	-0.212423	0	1.07586
SRX1892835	TFs and others	TFAP4	Digestive tract	COLO 320	36160	180/300	98/156	-0.212423	0	0.955102
SRX10881807	TFs and others	PBRM1	Others	BT-16	7701	112/300	62/156	-0.212326	0	0.939355
SRX5574453	TFs and others	SPI1	Blood	CTV-1	40532	112/300	62/156	-0.212326	0	0.939355
SRX1091543	TFs and others	EP300	Pluripotent stem cell	hESC derived neural crests	14401	59/300	27/156	-0.211662	0	1.1363
SRX8171732	TFs and others	MYBBP1A	Pancreas	PANC-1	2941	59/300	27/156	-0.211662	0	1.1363
SRX7202561	TFs and others	RAD21	Blood	K-562	20225	54/300	31/156	-0.21111	0	0.905806
SRX190210	TFs and others	REST	Blood	HL-60	9597	55/300	32/156	-0.21055	0	0.89375
SRX2436056	TFs and others	NEUROD1	Neural	D341 Med	17973	55/300	32/156	-0.21055	0	0.89375
SRX476925	TFs and others	SNAI2	Epidermis	Keratinocytes	17394	126/300	61/156	-0.210452	0	1.0741
SRX1690205	TFs and others	MYCN	Neural	BE(2)-C	20362	174/300	95/156	-0.210452	0	0.952421
SRX100470	TFs and others	SRF	Pluripotent stem cell	hESC H1	3719	30/300	13/156	-0.210444	0	1.2
SRX100557	TFs and others	ATF3	Pluripotent stem cell	hESC H1	2609	30/300	13/156	-0.210444	0	1.2
SRX100565	TFs and others	SRF	Blood	K-562	3039	30/300	13/156	-0.210444	0	1.2
SRX3554402	TFs and others	ESR1	Breast	MDA-MB-134-VI	12418	30/300	13/156	-0.210444	0	1.2
SRX204914	TFs and others	BRD4	Neural	U-87 MG	30566	123/300	60/156	-0.210418	0	1.066
SRX8673485	TFs and others	CTCF	Bone	HT-1080	72304	177/300	96/156	-0.210418	0	0.95875
SRX019512	TFs and others	CTCF	Adipocyte	Adipose stromal cell	18976	31/300	13/156	-0.210163	0	1.24
SRX1058474	TFs and others	EP400	Epidermis	MKL-1	3009	31/300	13/156	-0.210163	0	1.24
SRX150410	TFs and others	E2F4	Blood	GM12878	2087	31/300	13/156	-0.210163	0	1.24
SRX150507	TFs and others	MYC	Blood	K-562	4153	31/300	13/156	-0.210163	0	1.24
SRX2900155	TFs and others	SUZ12	Breast	CAL-51	1691	31/300	13/156	-0.210163	0	1.24
SRX3642947	TFs and others	PRMT1	Epidermis	Keratinocytes	13863	31/300	13/156	-0.210163	0	1.24
SRX4393712	TFs and others	RUNX1	Blood	ME-1	6326	31/300	13/156	-0.210163	0	1.24
SRX5567180	TFs and others	RUNX1	Blood	ME-1	6326	31/300	13/156	-0.210163	0	1.24
SRX5957526	TFs and others	TBP	Pluripotent stem cell	hESC H1	2189	31/300	13/156	-0.210163	0	1.24
SRX3675841	TFs and others	RAD21	Uterus	HeLa	37029	124/300	69/156	-0.209347	0	0.934493
SRX6068073	TFs and others	PGR	Uterus	Endometrium	16371	123/300	68/156	-0.209197	0	0.940588
SRX10119378	TFs and others	WWTR1	Breast	MCF 10A	31435	61/300	28/156	-0.20849	0	1.13286
SRX356610	TFs and others	STAG1	Blood	GM18951	20460	61/300	28/156	-0.20849	0	1.13286
SRX8970969	TFs and others	MAML1	Others	Squamous cell carcinoma 	26604	61/300	28/156	-0.20849	0	1.13286
SRX5075168	TFs and others	SMARCA4	Neural	Neural progenitor cells	28648	128/300	71/156	-0.2084	0	0.937465
SRX7944500	TFs and others	ESR1	Uterus	Ishikawa	12272	60/300	28/156	-0.207904	0	1.11429
SRX3583212	TFs and others	CTCF	Breast	MCF-7	62503	165/300	90/156	-0.207836	0	0.953333
SRX4367193	TFs and others	ESR1	Breast	MCF-7	84511	132/300	73/156	-0.207605	0	0.940274
SRX2014504	TFs and others	RUNX1	Blood	Jurkat	33270	163/300	89/156	-0.207537	0	0.95236
SRX2867628	TFs and others	BRD4	Blood	Lymphoblastoid cell line	11892	129/300	71/156	-0.207492	0	0.944789
SRX150610	TFs and others	RELA	Blood	GM18951	9437	57/300	33/156	-0.207301	0	0.898182
SRX316362	TFs and others	NR3C1	Kidney	293	36804	57/300	33/156	-0.207301	0	0.898182
SRX4154212	TFs and others	ZFP64	Blood	Acute myeloid leukemia	11722	57/300	33/156	-0.207301	0	0.898182
SRX497604	TFs and others	AR	Prostate	VCaP	53115	57/300	33/156	-0.207301	0	0.898182
SRX6099463	TFs and others	POU2F1	Blood	DLBCL	7357	57/300	33/156	-0.207301	0	0.898182
SRX768290	TFs and others	SOX9	Digestive tract	HT-29	4638	57/300	33/156	-0.207301	0	0.898182
SRX5323892	TFs and others	STAT3	Breast	T-47D	31528	161/300	88/156	-0.207274	0	0.951364
SRX3591438	TFs and others	BRD4	Blood	B-CLL cells	11462	134/300	74/156	-0.207263	0	0.941622
SRX1165103	TFs and others	Epitope tags	Liver	Hep G2	14965	131/300	72/156	-0.207002	0	0.946111
SRX1569767	TFs and others	AR	Prostate	VCaP	23459	28/300	17/156	-0.206734	0	0.856471
SRX5290913	TFs and others	CTCF	Lung	IMR-90	10896	28/300	17/156	-0.206734	0	0.856471
SRX8528442	TFs and others	RAD21	Uterus	HeLa	12384	28/300	17/156	-0.206734	0	0.856471
SRX9419936	TFs and others	BRD4	Breast	BT-474	10187	28/300	17/156	-0.206734	0	0.856471
SRX1898037	TFs and others	RAG1	Blood	REH	30711	155/300	85/156	-0.206699	0	0.948235
SRX4046306	TFs and others	HCFC1	Blood	Erythroblasts	10450	142/300	78/156	-0.206256	0	0.946667
SRX1514936	TFs and others	GFP	Kidney	293	18138	135/300	74/156	-0.206135	0	0.948649
SRX593748	TFs and others	SFPQ	Breast	MCF-7	92503	135/300	74/156	-0.206135	0	0.948649
SRX190356	TFs and others	TCF12	Neural	SK-N-SH	63116	146/300	80/156	-0.205963	0	0.949
SRX3586367	TFs and others	RUNX1	Blood	Pre-B lymphoblast cells	19829	146/300	80/156	-0.205963	0	0.949
SRX190406	TFs and others	TFAP2C	Epidermis	A-375	32591	158/300	86/156	-0.205909	0	0.955349
SRX2194269	TFs and others	BRD4	Breast	SUM 159PT	25582	156/300	85/156	-0.205833	0	0.954353
SRX7054661	TFs and others	RELA	Cardiovascular	HAEC	36814	150/300	74/156	-0.205808	0	1.05405
SRX018992	TFs and others	TP63	Epidermis	Keratinocytes	7907	14/300	5/156	-0.205709	0	1.456
SRX022396	TFs and others	VDR	Blood	Lymphoblastoid cell line	3101	14/300	5/156	-0.205709	0	1.456
SRX026720	TFs and others	CTCF	Pancreas	Pancreatic islets	3284	14/300	5/156	-0.205709	0	1.456
SRX059360	TFs and others	EP300	Pluripotent stem cell	hESC derived neural crests	2885	14/300	5/156	-0.205709	0	1.456
SRX10119144	TFs and others	CREB1	Blood	MV-4-11	1224	14/300	5/156	-0.205709	0	1.456
SRX1012599	TFs and others	ESR1	Breast	T-47D	5087	14/300	5/156	-0.205709	0	1.456
SRX105187	TFs and others	TP63	Epidermis	Keratinocytes	3918	14/300	5/156	-0.205709	0	1.456
SRX160731	TFs and others	EZH2	Prostate	LNCAP	1106	14/300	5/156	-0.205709	0	1.456
SRX3629604	TFs and others	ESR1	Breast	MCF-7	4186	14/300	5/156	-0.205709	0	1.456
SRX4572980	TFs and others	TGIF2LX	Liver	Hep G2	1190	14/300	5/156	-0.205709	0	1.456
SRX4650915	TFs and others	SUZ12	Kidney	293	1071	14/300	5/156	-0.205709	0	1.456
SRX5057631	TFs and others	GATA3	Breast	T-47D	4180	14/300	5/156	-0.205709	0	1.456
SRX5089410	TFs and others	SMARCA4	Breast	MCF-7	6176	14/300	5/156	-0.205709	0	1.456
SRX5234468	TFs and others	SUZ12	Pluripotent stem cell	iPS cells	1833	14/300	5/156	-0.205709	0	1.456
SRX5514009	TFs and others	FOS	Uterus	Myometrium	4066	14/300	5/156	-0.205709	0	1.456
SRX5514038	TFs and others	MED12	Uterus	Myometrium	2158	14/300	5/156	-0.205709	0	1.456
SRX5887614	TFs and others	YAP1	Lung	PC-9	6613	14/300	5/156	-0.205709	0	1.456
SRX5982342	TFs and others	SMARCA4	Lung	A549	816	14/300	5/156	-0.205709	0	1.456
SRX673747	TFs and others	MED1	Breast	MCF-7	1581	14/300	5/156	-0.205709	0	1.456
SRX6913102	TFs and others	BRD4	Blood	CD4+ T cells	1276	14/300	5/156	-0.205709	0	1.456
SRX8299818	TFs and others	CTR9	Bone	U2OS	890	14/300	5/156	-0.205709	0	1.456
SRX8406509	TFs and others	FOXA1	Prostate	Prostate	8080	14/300	5/156	-0.205709	0	1.456
SRX9975609	TFs and others	FLI1	Bone	A-673	4572	14/300	5/156	-0.205709	0	1.456
SRX016034	TFs and others	RBL2	Lung	IMR-90	3026	13/300	5/156	-0.205599	0	1.352
SRX100404	TFs and others	NR3C1	Lung	A549	7997	13/300	5/156	-0.205599	0	1.352
SRX1012609	TFs and others	EP300	Breast	T-47D	7236	13/300	5/156	-0.205599	0	1.352
SRX1012679	TFs and others	ESR1	Breast	MCF-7	4323	13/300	5/156	-0.205599	0	1.352
SRX10721430	TFs and others	Epitope tags	Breast	MCF-7	6167	13/300	5/156	-0.205599	0	1.352
SRX190200	TFs and others	REST	Blood	GM12878	3593	13/300	5/156	-0.205599	0	1.352
SRX2404132	TFs and others	RELA	Others	Detroit 562	5980	13/300	5/156	-0.205599	0	1.352
SRX2897211	TFs and others	ESR1	Breast	Breast cancer cells	993	13/300	5/156	-0.205599	0	1.352
SRX3841272	TFs and others	PYGO2	Uterus	HeLa	7124	13/300	5/156	-0.205599	0	1.352
SRX4155668	TFs and others	SMC1A	Neural	KELLY	3801	13/300	5/156	-0.205599	0	1.352
SRX4650917	TFs and others	SUZ12	Kidney	293	984	13/300	5/156	-0.205599	0	1.352
SRX5089413	TFs and others	SMARCA4	Breast	MCF-7	4832	13/300	5/156	-0.205599	0	1.352
SRX5089534	TFs and others	ARID2	Breast	MCF-7	6013	13/300	5/156	-0.205599	0	1.352
SRX5385028	TFs and others	BRD3	Pluripotent stem cell	hESC H1	978	13/300	5/156	-0.205599	0	1.352
SRX8984316	TFs and others	SMC1A	Bone	A-673	6121	13/300	5/156	-0.205599	0	1.352
SRX9237238	TFs and others	PAF1	Blood	K-562	2657	13/300	5/156	-0.205599	0	1.352
SRX952434	TFs and others	RUNX1	Blood	U-937	3818	13/300	5/156	-0.205599	0	1.352
SRX9674313	TFs and others	NR3C1	Pluripotent stem cell	iPSC derived hepatocytes	5287	13/300	5/156	-0.205599	0	1.352
SRX096351	TFs and others	CEBPB	Digestive tract	LS-180	22742	63/300	29/156	-0.205501	0	1.12966
SRX10059516	TFs and others	CEBPD	Others	Fibroblasts	23187	62/300	29/156	-0.205058	0	1.11172
SRX1161187	TFs and others	FOXA1	Breast	ZR-75-1	44910	59/300	34/156	-0.204243	0	0.902353
SRX4001946	TFs and others	CTCF	Blood	THP-1	20289	59/300	34/156	-0.204243	0	0.902353
SRX029087	TFs and others	FOS	Blood	K-562	15095	32/300	14/156	-0.203519	0	1.18857
SRX1629255	TFs and others	ERG	Prostate	VCaP	3039	32/300	14/156	-0.203519	0	1.18857
SRX4708030	TFs and others	TAF15	Liver	Hep G2	2984	32/300	14/156	-0.203519	0	1.18857
SRX4708045	TFs and others	TARDBP	Liver	Hep G2	2317	32/300	14/156	-0.203519	0	1.18857
SRX5089422	TFs and others	SMARCA4	Breast	MCF-7	11116	32/300	14/156	-0.203519	0	1.18857
SRX10119369	TFs and others	WWTR1	Breast	MCF 10A	10656	33/300	14/156	-0.203061	0	1.22571
SRX1460847	TFs and others	RELA	Blood	Th1 Cells	3744	33/300	14/156	-0.203061	0	1.22571
SRX3372020	TFs and others	ETV1	Digestive tract	GIST48	4963	33/300	14/156	-0.203061	0	1.22571
SRX717860	TFs and others	EP300	Uterus	HeLa	16121	33/300	14/156	-0.203061	0	1.22571
SRX7262406	TFs and others	FOXA1	Others	Bladder cancer	11986	33/300	14/156	-0.203061	0	1.22571
SRX1384025	TFs and others	ATF3	Digestive tract	HCT 116	19673	64/300	30/156	-0.20237	0	1.10933
SRX360568	TFs and others	CTCF	Digestive tract	GP5d	28443	64/300	30/156	-0.20237	0	1.10933
SRX6828397	TFs and others	RAD21	Breast	MCF-7	30473	64/300	30/156	-0.20237	0	1.10933
SRX9206193	TFs and others	KDM6A	Digestive tract	HCT 116	4800	64/300	30/156	-0.20237	0	1.10933
SRX2652450	TFs and others	ZBTB48	Bone	U2OS	7794	61/300	35/156	-0.201358	0	0.906286
SRX2982415	TFs and others	FOXA1	Uterus	Ishikawa	16493	61/300	35/156	-0.201358	0	0.906286
SRX371470	TFs and others	ESR1	Breast	ZR-75-1	37855	61/300	35/156	-0.201358	0	0.906286
SRX393516	TFs and others	TAL1	Cardiovascular	Primary endothelial cells	37579	61/300	35/156	-0.201358	0	0.906286
SRX035160	TFs and others	BCL6	Blood	JURL-MK1	5384	67/300	31/156	-0.200017	0	1.12387
SRX2368888	TFs and others	FOXA2	Epidermis	Ker-CT	43515	67/300	31/156	-0.200017	0	1.12387
SRX265239	TFs and others	MYH11	Blood	U-937	8318	67/300	31/156	-0.200017	0	1.12387
SRX9433104	TFs and others	MYC	Bone	U2OS	7861	67/300	31/156	-0.200017	0	1.12387
SRX018279	TFs and others	EP300	Neural	T98G	9949	66/300	31/156	-0.199829	0	1.1071
SRX359887	TFs and others	GLI2	Digestive tract	LoVo	4599	66/300	31/156	-0.199829	0	1.1071
SRX4786549	TFs and others	ESR1	Breast	MCF-7	12317	66/300	31/156	-0.199829	0	1.1071
SRX1012647	TFs and others	EP300	Breast	MCF-7	11347	30/300	18/156	-0.199749	0	0.866667
SRX119641	TFs and others	Epitope tags	Lung	A549	3144	30/300	18/156	-0.199749	0	0.866667
SRX3110775	TFs and others	SMC3	Uterus	HeLa	11106	30/300	18/156	-0.199749	0	0.866667
SRX3511104	TFs and others	NFIC	Liver	Hep G2	5684	30/300	18/156	-0.199749	0	0.866667
SRX8089635	TFs and others	FOXA1	Prostate	VCaP	15767	30/300	18/156	-0.199749	0	0.866667
SRX8617003	TFs and others	TET2	Breast	MCF-7	11316	30/300	18/156	-0.199749	0	0.866667
SRX9006851	TFs and others	FOXA1	Prostate	22Rv1	13077	30/300	18/156	-0.199749	0	0.866667
SRX9178830	TFs and others	HAP1	Blood	HAP1	2767	30/300	18/156	-0.199749	0	0.866667
ERX704034	TFs and others	CEBPB	Blood	HL-60	8007	12/300	8/156	-0.199292	0	0.78
SRX1478541	TFs and others	SIX2	Kidney	Kidney Cortex	7436	12/300	8/156	-0.199292	0	0.78
SRX1629256	TFs and others	ERG	Prostate	VCaP	2818	12/300	8/156	-0.199292	0	0.78
SRX1787680	TFs and others	KMT2C	Breast	MCF-7	7956	12/300	8/156	-0.199292	0	0.78
SRX265236	TFs and others	CBFB	Blood	Acute myeloid leukemia	787	12/300	8/156	-0.199292	0	0.78
SRX3873716	TFs and others	ELL2	Lung	SW 1271	2185	12/300	8/156	-0.199292	0	0.78
SRX4213899	TFs and others	YAP1	Breast	MCF 10A	4785	12/300	8/156	-0.199292	0	0.78
SRX4473674	TFs and others	SS18	Gonad	BIN-67	9888	12/300	8/156	-0.199292	0	0.78
SRX523396	TFs and others	APOBEC3B	Breast	MCF-7	4161	12/300	8/156	-0.199292	0	0.78
SRX5323808	TFs and others	ESR1	Breast	T-47D	3314	12/300	8/156	-0.199292	0	0.78
SRX5447475	TFs and others	Epitope tags	Pluripotent stem cell	iPS cells	1517	12/300	8/156	-0.199292	0	0.78
SRX5718143	TFs and others	TEAD4	Kidney	293	1712	12/300	8/156	-0.199292	0	0.78
SRX5729950	TFs and others	AR	Prostate	LNCAP	14474	12/300	8/156	-0.199292	0	0.78
SRX6487055	TFs and others	FOXA1	Breast	MCF-7	7769	12/300	8/156	-0.199292	0	0.78
SRX747795	TFs and others	FOXA1	Breast	MCF-7	7697	12/300	8/156	-0.199292	0	0.78
